Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,850.00,692.00,46.58,47.00,1577.16,0.890
1,739.00,899.00,47.25,45.56,1642.91,0.896
2,646.00,878.00,50.48,48.48,1901.04,0.890
3,794.00,400.00,50.46,52.08,1862.28,0.897
4,580.00,416.00,47.37,49.87,1652.60,0.913
5,444.00,762.00,47.71,47.98,1678.89,0.899
6,743.00,521.00,48.64,51.76,1750.87,0.898
7,572.00,973.00,51.69,46.33,2000.00,0.892
8,640.00,540.00,44.68,47.41,1455.36,0.905
9,398.00,884.00,48.77,46.70,1732.87,0.889
10,773.00,722.00,45.95,46.87,1534.95,0.898
11,913.00,419.00,46.72,45.87,1617.99,0.905
12,397.00,453.00,46.30,47.34,1593.77,0.888
13,812.00,725.00,46.94,47.41,1615.92,0.884
14,699.00,723.00,46.76,49.46,1616.61,0.893
15,997.00,435.00,46.91,44.01,1609.00,0.885
16,433.00,503.00,44.80,47.57,1469.90,0.893
17,950.00,712.00,50.23,43.19,1876.12,0.904
18,634.00,647.00,49.32,51.96,1813.15,0.903
19,698.00,588.00,49.09,53.19,1789.62,0.895
20,449.00,647.00,45.03,47.09,1503.11,0.908
21,710.00,418.00,49.91,52.48,1842.91,0.883
22,655.00,828.00,50.11,48.14,1850.52,0.884
23,785.00,846.00,44.00,42.37,1413.84,0.892
24,858.00,862.00,52.34,48.19,2049.13,0.896
25,566.00,821.00,43.39,43.63,1395.16,0.901
26,665.00,614.00,48.08,52.24,1710.73,0.893
27,848.00,652.00,48.16,50.04,1696.19,0.900
28,516.00,714.00,47.51,49.73,1671.97,0.895
29,844.00,514.00,48.40,49.58,1743.94,0.894
30,730.00,561.00,50.81,53.88,1882.35,0.899
31,409.00,929.00,46.88,43.26,1617.30,0.901
32,488.00,527.00,47.94,51.56,1681.66,0.889
33,1001.00,702.00,44.90,41.98,1495.50,0.900
34,492.00,458.00,45.54,48.68,1521.80,0.899
35,484.00,870.00,42.97,42.31,1334.95,0.883
36,705.00,969.00,49.73,45.21,1830.45,0.892
37,381.00,527.00,48.57,48.96,1723.18,0.873
38,562.00,877.00,48.54,47.27,1746.02,0.888
39,522.00,869.00,47.06,46.72,1602.77,0.908
40,712.00,671.00,45.28,49.30,1521.11,0.895
41,911.00,783.00,50.61,47.68,1903.11,0.883
42,480.00,742.00,50.45,52.84,1865.74,0.891
43,640.00,728.00,47.46,49.23,1645.67,0.897
44,597.00,670.00,44.68,47.77,1453.29,0.883
45,800.00,810.00,45.63,46.02,1508.65,0.888
46,482.00,693.00,47.31,49.96,1651.21,0.900
47,624.00,950.00,50.14,45.99,1852.60,0.892
48,917.00,532.00,48.87,47.98,1766.78,0.887
49,895.00,614.00,46.77,47.59,1594.46,0.892
50,914.00,892.00,49.46,44.45,1796.54,0.894
51,664.00,938.00,45.65,42.05,1501.73,0.895
52,520.00,633.00,44.84,44.79,1453.98,0.899
53,410.00,809.00,42.88,43.22,1348.10,0.876
54,667.00,759.00,48.53,50.92,1711.42,0.908
55,707.00,762.00,47.41,48.85,1642.91,0.891
56,587.00,497.00,42.99,45.92,1357.79,0.902
57,937.00,839.00,45.88,40.34,1558.48,0.888
58,966.00,476.00,44.86,46.66,1498.27,0.902
59,705.00,629.00,44.31,46.86,1447.75,0.904
60,558.00,527.00,46.94,51.15,1620.76,0.895
61,663.00,569.00,42.98,48.71,1357.79,0.894
62,528.00,674.00,51.61,52.33,1950.87,0.887
63,886.00,749.00,48.17,45.59,1717.65,0.897
64,486.00,970.00,44.98,40.09,1485.81,0.894
65,898.00,570.00,49.23,49.55,1786.16,0.908
66,523.00,548.00,49.19,52.51,1790.31,0.888
67,953.00,876.00,49.22,44.21,1795.85,0.897
68,777.00,624.00,42.99,46.76,1354.33,0.871
69,563.00,643.00,59.56,61.56,2615.22,0.907
70,511.00,493.00,49.63,52.70,1794.46,0.886
72,858.00,575.00,37.01,37.40,970.24,0.909
73,487.00,379.00,47.77,51.61,1666.44,0.881
74,551.00,488.00,44.62,49.89,1432.53,0.890
75,855.00,611.00,48.30,49.67,1707.27,0.906
76,499.00,418.00,48.23,51.29,1703.11,0.881
77,418.00,537.00,43.45,46.26,1371.63,0.886
78,392.00,844.00,46.68,46.51,1613.84,0.891
80,911.00,978.00,49.64,43.81,1672.66,0.811
81,970.00,597.00,49.29,39.60,1799.31,0.896
83,998.00,962.00,50.26,41.49,1833.22,0.905
220,350.00,396.00,45.11,45.53,1493.43,0.890
221,374.00,731.00,48.77,49.03,1760.55,0.898
222,55.00,832.00,45.70,37.45,1521.11,0.890
223,371.00,687.00,53.54,53.59,2121.11,0.902
224,126.00,898.00,48.97,39.32,1776.47,0.903
225,265.00,471.00,45.56,45.65,1533.56,0.902
226,207.00,439.00,47.60,47.75,1658.82,0.896
227,347.00,856.00,52.30,48.54,2030.45,0.890
228,305.00,539.00,46.78,47.97,1626.99,0.890
