Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
1,404.00,263.00,43.35,111.22,1263.02,0.863
2,491.00,103.00,41.67,112.68,1180.56,0.849
3,372.00,141.00,32.78,116.07,757.38,0.876
5,457.00,143.00,38.95,112.50,983.07,0.845
6,441.00,43.00,32.05,116.99,672.74,0.853
7,374.00,177.00,44.57,110.03,1356.34,0.866
8,395.00,83.00,41.16,112.22,1130.64,0.850
9,424.00,215.00,29.83,116.39,607.64,0.917
10,416.00,159.00,40.27,113.20,1117.62,0.873
11,449.00,123.00,46.89,113.13,1519.10,0.850
12,500.00,254.00,39.53,113.49,1098.09,0.899
13,415.00,302.00,43.99,110.56,1365.02,0.916
14,448.00,228.00,31.42,113.36,670.57,0.871
15,431.00,58.00,37.78,116.75,917.97,0.872
16,338.00,49.00,34.67,116.48,761.72,0.869
17,349.00,248.00,39.21,110.43,972.22,0.775
18,361.00,152.00,31.08,114.29,648.87,0.919
19,498.00,144.00,47.95,111.82,1547.31,0.789
20,356.00,81.00,44.82,112.54,1391.06,0.858
21,320.00,250.00,37.12,112.07,930.99,0.895
22,354.00,135.00,33.91,115.86,727.00,0.869
23,392.00,20.00,29.98,117.69,601.13,0.851
24,364.00,33.00,33.85,117.98,781.25,0.882
25,409.00,24.00,39.68,113.83,1035.16,0.865
26,474.00,134.00,34.69,118.52,831.16,0.889
28,475.00,92.00,42.15,112.60,1187.07,0.825
29,341.00,152.00,53.46,110.83,1990.02,0.871
30,315.00,288.00,33.28,111.04,746.53,0.914
31,457.00,161.00,31.01,117.57,648.87,0.873
32,313.00,134.00,41.81,111.15,1221.79,0.895
33,459.00,42.00,31.32,116.92,679.25,0.882
34,498.00,176.00,31.51,114.43,683.59,0.888
35,448.00,211.00,37.83,111.74,972.22,0.889
36,467.00,205.00,44.97,111.82,1388.89,0.902
39,400.00,67.00,30.26,117.16,620.66,0.889
40,377.00,158.00,35.84,111.65,900.61,0.893
41,388.00,56.00,31.02,117.21,651.04,0.899
43,489.00,54.00,46.12,113.71,1484.38,0.900
44,392.00,186.00,34.68,112.56,807.29,0.871
45,411.00,139.00,40.49,111.97,1163.19,0.902
46,431.00,144.00,39.17,112.55,1076.39,0.858
47,449.00,27.00,42.88,112.35,1243.49,0.856
48,316.00,271.00,34.96,111.13,850.69,0.889
49,485.00,30.00,41.66,111.53,1174.05,0.869
50,497.00,124.00,31.16,117.89,670.57,0.916
51,455.00,176.00,29.27,118.38,562.07,0.871
52,328.00,184.00,35.27,113.29,805.12,0.861
53,398.00,204.00,44.04,111.54,1332.47,0.878
54,495.00,162.00,27.66,119.61,520.83,0.898
55,324.00,18.00,30.33,118.35,625.00,0.895
56,355.00,267.00,31.67,112.86,685.76,0.869
57,485.00,207.00,31.90,115.53,681.42,0.864
58,326.00,118.00,38.47,115.74,1015.62,0.891
59,387.00,298.00,51.94,108.93,1883.68,0.861
