Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,210.00,421.00,24.57,156.58,401.48,0.919
1,288.00,424.00,24.33,166.66,384.11,0.880
2,352.00,438.00,26.36,166.12,481.77,0.881
3,31.00,354.00,25.47,144.92,436.20,0.895
4,363.00,467.00,26.79,162.80,490.45,0.896
5,455.00,363.00,25.30,168.10,429.69,0.910
6,19.00,375.00,26.17,146.98,464.41,0.885
7,468.00,333.00,26.72,168.52,466.58,0.901
8,346.00,396.00,25.21,165.74,436.20,0.895
9,453.00,409.00,26.10,171.58,451.39,0.898
10,386.00,418.00,25.13,163.03,427.52,0.878
11,432.00,411.00,25.26,169.00,416.67,0.883
12,408.00,456.00,27.80,159.78,531.68,0.824
13,329.00,394.00,27.61,165.62,512.15,0.883
14,451.00,393.00,27.50,167.94,529.51,0.913
15,479.00,462.00,28.49,162.32,562.07,0.906
16,361.00,331.00,27.28,161.33,516.49,0.891
17,77.00,324.00,26.34,157.22,464.41,0.924
18,448.00,467.00,24.46,167.14,407.99,0.864
19,229.00,397.00,23.82,162.78,386.28,0.915
20,122.00,481.00,27.09,154.98,490.45,0.896
21,369.00,483.00,24.66,166.22,399.31,0.885
22,280.00,457.00,26.24,158.92,464.41,0.885
23,225.00,455.00,26.25,152.92,457.90,0.900
24,116.00,376.00,24.97,154.01,421.01,0.892
25,418.00,394.00,23.40,164.16,368.92,0.916
26,449.00,377.00,23.82,169.01,386.28,0.915
27,71.00,428.00,25.44,152.22,427.52,0.878
28,420.00,354.00,27.09,169.01,503.47,0.920
29,263.00,443.00,23.65,159.62,368.92,0.916
30,448.00,483.00,32.40,156.64,633.68,0.776
31,346.00,366.00,26.07,163.27,455.73,0.869
32,502.00,472.00,28.58,159.21,564.24,0.885
33,453.00,349.00,24.30,167.59,381.94,0.887
34,108.00,495.00,35.96,139.86,468.75,0.697
35,239.00,456.00,23.44,151.93,364.58,0.906
36,401.00,423.00,29.83,165.62,611.98,0.890
37,471.00,381.00,53.27,145.45,2074.65,0.902
38,400.00,379.00,38.37,152.52,1041.67,0.888
39,373.00,347.00,37.49,156.17,976.56,0.919
40,390.00,441.00,35.12,157.97,883.25,0.915
41,403.00,357.00,30.37,163.29,631.51,0.894
42,356.00,381.00,33.01,163.87,763.89,0.935
43,318.00,411.00,35.58,157.00,881.08,0.893
44,348.00,348.00,34.12,160.61,811.63,0.888
45,470.00,410.00,33.34,163.15,779.08,0.901
46,380.00,458.00,32.51,159.87,733.51,0.898
47,416.00,414.00,27.41,163.04,520.83,0.898
48,474.00,433.00,37.30,156.34,987.41,0.884
49,378.00,321.00,39.39,154.99,1093.75,0.896
50,493.00,415.00,47.72,147.22,1638.45,0.882
51,438.00,357.00,33.20,164.38,766.06,0.886
52,344.00,469.00,37.78,154.39,1017.80,0.911
53,365.00,399.00,33.67,159.32,794.27,0.897
55,444.00,424.00,31.83,160.63,696.61,0.874
56,431.00,376.00,34.93,157.03,857.20,0.888
57,364.00,450.00,30.05,166.70,590.28,0.877
58,434.00,395.00,28.51,168.21,566.41,0.878
59,414.00,321.00,26.44,170.28,481.77,0.918
60,335.00,379.00,28.94,165.10,553.39,0.892
61,334.00,496.00,30.33,158.41,672.74,0.896
62,372.00,368.00,35.56,158.49,889.76,0.902
63,481.00,343.00,27.76,164.83,516.49,0.891
64,182.00,350.00,23.75,151.82,371.09,0.891
65,332.00,426.00,29.47,167.62,570.75,0.871
66,429.00,316.00,26.36,167.95,477.43,0.873
67,248.00,492.00,27.95,161.11,529.51,0.913
68,410.00,439.00,28.58,168.09,572.92,0.898
69,499.00,446.00,32.45,155.26,716.15,0.877
70,457.00,451.00,33.47,158.38,785.59,0.859
71,337.00,409.00,27.53,165.15,525.17,0.837
73,487.00,360.00,31.36,160.71,687.93,0.894
74,425.00,464.00,35.88,158.24,870.23,0.890
75,464.00,474.00,34.52,159.25,835.50,0.893
76,139.00,411.00,39.83,151.91,1132.81,0.902
77,124.00,498.00,32.65,156.10,733.51,0.930
78,214.00,340.00,35.23,157.46,863.72,0.903
79,148.00,381.00,35.84,149.90,907.12,0.880
80,248.00,401.00,40.27,152.88,1130.64,0.884
81,126.00,462.00,33.05,155.79,759.55,0.899
82,46.00,353.00,29.17,151.88,577.26,0.871
83,279.00,356.00,31.70,157.15,683.59,0.888
84,182.00,440.00,38.71,151.86,1074.22,0.873
85,234.00,340.00,31.37,159.62,700.95,0.910
86,45.00,470.00,46.63,141.27,1475.69,0.865
87,254.00,365.00,35.56,153.84,881.08,0.893
88,194.00,314.00,45.07,146.73,1412.76,0.892
89,260.00,330.00,31.50,162.56,644.53,0.899
90,137.00,345.00,31.15,157.99,685.76,0.913
91,145.00,361.00,33.59,154.84,772.57,0.902
92,117.00,410.00,36.10,153.22,922.31,0.914
93,286.00,383.00,30.50,157.63,644.53,0.913
94,101.00,422.00,31.44,155.36,670.57,0.871
95,131.00,101.00,31.87,92.04,394.97,0.693
96,460.00,494.00,24.96,165.30,425.35,0.901
97,412.00,490.00,25.50,173.43,388.45,0.873
98,370.00,497.00,25.35,162.24,403.65,0.855
101,502.00,329.00,24.49,159.77,416.67,0.883
104,87.00,408.00,33.33,150.85,772.57,0.902
105,171.00,328.00,49.70,143.08,1775.17,0.891
106,310.00,368.00,42.95,151.30,1306.42,0.892
107,305.00,392.00,40.98,153.08,1202.26,0.897
108,293.00,337.00,51.74,143.50,1929.25,0.869
109,102.00,352.00,48.17,142.02,1690.54,0.910
110,119.00,328.00,53.44,141.94,2065.97,0.917
111,54.00,493.00,212.24,34.43,10737.85,0.510
112,312.00,481.00,38.04,151.08,1041.67,0.888
113,116.00,443.00,37.19,151.27,978.73,0.876
114,83.00,342.00,29.01,157.23,568.58,0.892
115,227.00,360.00,30.78,155.09,635.85,0.901
116,262.00,382.00,27.06,164.52,486.11,0.873
117,220.00,380.00,30.28,160.25,622.83,0.882
118,194.00,488.00,38.46,151.73,1054.69,0.899
119,59.00,451.00,32.94,147.42,761.72,0.881
120,90.00,474.00,30.41,161.30,564.24,0.885
121,298.00,497.00,31.73,159.32,694.44,0.925
122,81.00,443.00,31.08,152.66,685.76,0.913
123,169.00,388.00,37.17,148.57,961.37,0.897
124,202.00,384.00,30.24,153.60,651.04,0.867
125,98.00,441.00,25.17,163.61,447.05,0.947
126,59.00,370.00,45.41,140.41,1467.01,0.889
127,15.00,323.00,39.53,142.58,1150.17,0.916
128,204.00,457.00,36.94,151.33,954.86,0.899
129,213.00,493.00,30.58,158.98,651.04,0.899
130,157.00,422.00,29.83,162.06,594.62,0.932
131,242.00,476.00,29.55,163.69,607.64,0.917
132,167.00,460.00,25.69,161.99,442.71,0.881
133,189.00,372.00,23.75,154.16,379.77,0.870
134,95.00,323.00,35.40,152.97,885.42,0.897
135,283.00,440.00,31.15,157.85,685.76,0.913
136,304.00,423.00,29.98,163.93,614.15,0.903
137,266.00,480.00,46.44,148.04,1508.25,0.899
138,132.00,430.00,29.74,159.28,605.47,0.890
139,225.00,414.00,32.98,157.44,731.34,0.874
140,274.00,406.00,33.73,153.87,789.93,0.892
141,146.00,442.00,31.02,158.50,674.91,0.877
142,141.00,490.00,26.96,159.53,496.96,0.882
143,69.00,469.00,37.89,150.57,985.24,0.890
144,292.00,409.00,28.05,161.31,542.53,0.899
145,146.00,461.00,31.25,156.95,655.38,0.905
146,198.00,354.00,34.50,157.56,809.46,0.894
147,81.00,390.00,32.83,154.78,746.53,0.884
148,223.00,325.00,26.24,163.47,464.41,0.885
149,249.00,432.00,33.73,152.49,807.29,0.912
150,163.00,445.00,27.01,161.46,501.30,0.890
151,356.00,216.00,30.85,154.08,659.72,0.879
152,403.00,52.00,26.02,170.15,449.22,0.922
153,491.00,310.00,34.50,156.71,807.29,0.912
154,464.00,15.00,27.72,170.29,523.00,0.892
155,372.00,141.00,26.54,170.43,481.77,0.881
156,459.00,43.00,25.93,171.17,447.05,0.890
157,337.00,49.00,27.23,168.82,494.79,0.853
158,361.00,153.00,25.17,167.87,418.84,0.916
