Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,344.00,469.00,41.20,134.13,1167.53,0.849
1,372.00,368.00,39.21,137.36,1046.01,0.881
2,464.00,474.00,37.79,138.40,974.39,0.898
3,453.00,348.00,25.77,150.11,444.88,0.913
4,309.00,457.00,27.10,148.93,490.45,0.846
5,460.00,423.00,23.44,159.86,368.92,0.916
7,381.00,458.00,35.53,140.50,868.06,0.907
8,346.00,396.00,26.68,152.74,479.60,0.887
9,448.00,467.00,25.58,153.34,453.56,0.891
10,333.00,496.00,33.59,143.27,746.53,0.901
11,502.00,329.00,25.54,151.47,444.88,0.913
12,480.00,462.00,30.33,142.85,659.72,0.879
13,400.00,379.00,42.18,131.51,1239.15,0.908
14,352.00,438.00,28.14,151.20,540.36,0.871
16,363.00,467.00,28.94,145.81,564.24,0.885
17,499.00,446.00,34.50,139.02,813.80,0.898
18,502.00,471.00,31.01,140.65,659.72,0.911
19,213.00,493.00,34.20,131.83,822.48,0.908
20,194.00,488.00,43.83,122.99,1365.02,0.893
21,225.00,455.00,27.80,130.40,551.22,0.878
22,169.00,387.00,40.78,125.10,1184.90,0.908
23,370.00,497.00,27.20,144.38,509.98,0.905
24,327.00,471.00,23.29,154.80,381.94,0.904
25,442.00,448.00,23.29,158.18,364.58,0.906
26,449.00,377.00,25.21,154.63,436.20,0.895
27,362.00,331.00,28.88,148.87,559.90,0.878
28,64.00,490.00,31.73,140.76,501.30,0.795
29,388.00,362.00,25.17,148.10,425.35,0.901
30,263.00,442.00,25.13,144.78,414.50,0.890
31,493.00,415.00,52.25,127.07,1896.70,0.904
32,496.00,341.00,24.33,151.56,388.45,0.890
33,419.00,394.00,24.14,155.86,392.80,0.900
34,182.00,350.00,24.54,140.86,403.65,0.855
35,370.00,482.00,25.69,154.80,440.54,0.866
36,500.00,86.00,34.39,145.15,813.80,0.898
38,391.00,440.00,38.30,138.52,1004.77,0.874
39,348.00,348.00,37.56,137.31,978.73,0.902
40,420.00,353.00,28.98,152.25,566.41,0.913
41,364.00,450.00,31.15,148.59,690.10,0.919
42,403.00,356.00,32.61,143.55,746.53,0.914
43,378.00,321.00,42.95,135.10,1280.38,0.897
44,332.00,425.00,31.95,143.77,707.47,0.897
45,315.00,439.00,41.06,137.26,1182.73,0.924
46,481.00,343.00,29.38,145.16,603.30,0.911
47,375.00,95.00,47.45,131.94,1608.07,0.885
48,419.00,42.00,38.04,139.80,1024.31,0.898
49,359.00,54.00,53.20,127.82,2035.59,0.885
50,353.00,104.00,39.16,139.07,1095.92,0.890
