Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,499.00,446.00,38.90,115.96,937.50,0.836
1,460.00,423.00,26.68,122.65,496.96,0.882
2,418.00,368.00,25.21,120.14,423.18,0.869
3,381.00,458.00,39.83,115.18,967.88,0.793
4,474.00,433.00,44.15,112.84,1352.00,0.884
5,392.00,345.00,26.34,117.20,473.09,0.902
6,452.00,392.00,33.76,118.77,768.23,0.909
7,449.00,377.00,28.58,119.58,575.09,0.892
8,479.00,462.00,33.80,118.01,768.23,0.868
10,363.00,466.00,31.36,118.58,683.59,0.888
11,370.00,497.00,30.76,120.02,622.83,0.915
12,453.00,409.00,31.92,117.25,698.78,0.886
15,493.00,415.00,56.56,110.24,2133.25,0.855
16,432.00,376.00,41.53,113.81,1108.94,0.783
17,430.00,316.00,31.67,120.16,674.91,0.908
18,433.00,411.00,30.18,119.92,611.98,0.890
19,334.00,496.00,37.07,113.17,930.99,0.833
20,419.00,394.00,27.61,120.45,507.81,0.876
21,135.00,392.00,26.78,118.51,475.26,0.879
22,448.00,482.00,38.36,115.04,850.69,0.746
23,285.00,489.00,24.49,121.14,379.77,0.870
24,263.00,442.00,28.38,113.27,531.68,0.857
25,191.00,467.00,23.75,113.05,381.94,0.863
27,300.00,468.00,24.97,124.86,403.65,0.895
28,434.00,435.00,23.85,123.71,390.62,0.925
29,400.00,496.00,25.65,122.18,418.84,0.899
30,45.00,445.00,24.08,111.40,379.77,0.870
31,453.00,348.00,28.63,119.19,562.07,0.906
32,36.00,455.00,25.77,111.33,451.39,0.861
33,327.00,471.00,26.44,123.36,477.43,0.910
34,133.00,377.00,26.17,118.87,438.37,0.836
35,428.00,447.00,25.93,120.61,462.24,0.870
36,370.00,482.00,28.96,121.90,557.73,0.899
38,442.00,448.00,26.24,123.27,460.07,0.916
39,465.00,473.00,42.18,113.35,1180.56,0.827
40,431.00,144.00,38.97,116.29,1043.84,0.897
41,409.00,221.00,35.91,113.59,898.44,0.883
42,499.00,219.00,43.35,113.52,1306.42,0.915
44,357.00,215.00,36.49,112.40,924.48,0.897
46,420.00,248.00,42.42,110.73,1269.53,0.906
47,474.00,134.00,34.49,122.40,796.44,0.921
48,441.00,186.00,39.23,113.54,1080.73,0.885
49,412.00,177.00,35.48,117.45,850.69,0.889
