Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,468.00,333.00,26.88,161.55,501.30,0.890
1,502.00,472.00,29.45,153.69,590.28,0.891
2,19.00,375.00,27.28,136.06,512.15,0.883
3,388.00,362.00,23.75,161.12,368.92,0.818
4,418.00,394.00,23.53,162.98,373.26,0.927
5,123.00,480.00,28.00,141.67,362.41,0.618
7,346.00,366.00,25.17,167.11,438.37,0.929
8,352.00,437.00,27.18,162.23,492.62,0.875
9,479.00,462.00,29.12,157.54,577.26,0.871
10,346.00,396.00,25.35,165.02,431.86,0.886
11,363.00,467.00,27.09,160.33,499.13,0.912
12,453.00,409.00,26.25,167.47,468.75,0.894
13,386.00,418.00,25.58,161.83,429.69,0.855
14,182.00,350.00,23.95,148.77,379.77,0.912
15,432.00,411.00,24.91,166.59,421.01,0.892
16,362.00,331.00,27.66,158.30,525.17,0.906
17,455.00,363.00,25.53,163.34,440.54,0.904
18,408.00,456.00,27.80,156.04,549.05,0.851
19,71.00,428.00,25.54,148.47,440.54,0.904
20,448.00,483.00,32.71,153.61,646.70,0.792
21,213.00,493.00,32.57,147.81,718.32,0.859
22,502.00,329.00,25.17,156.99,429.69,0.910
23,280.00,457.00,26.44,157.29,468.75,0.894
24,449.00,377.00,24.14,165.79,399.31,0.902
25,77.00,324.00,26.44,153.28,481.77,0.918
26,221.00,431.00,23.29,150.38,368.92,0.916
27,329.00,394.00,28.09,160.02,531.68,0.857
28,453.00,348.00,24.31,166.05,388.45,0.890
29,239.00,456.00,23.81,150.12,375.43,0.901
30,210.00,421.00,25.17,152.51,418.84,0.916
31,225.00,455.00,26.25,148.27,466.58,0.917
32,448.00,467.00,24.82,163.79,416.67,0.883
33,31.00,354.00,25.69,141.75,451.39,0.861
34,263.00,442.00,23.75,158.26,366.75,0.880
35,369.00,483.00,24.78,165.56,403.65,0.895
36,309.00,457.00,26.84,156.38,464.41,0.870
37,332.00,425.00,30.24,156.07,644.53,0.880
38,474.00,433.00,38.55,149.19,1043.84,0.897
39,410.00,439.00,29.98,161.18,609.81,0.896
40,493.00,415.00,49.89,137.45,1781.68,0.889
41,403.00,356.00,31.25,156.21,670.57,0.871
42,373.00,346.00,38.79,146.27,1056.86,0.859
43,344.00,469.00,39.58,144.34,1119.79,0.892
45,416.00,414.00,27.95,159.29,538.19,0.928
46,364.00,450.00,30.22,159.86,620.66,0.857
47,348.00,348.00,35.19,153.59,859.38,0.871
48,319.00,411.00,35.84,149.29,937.50,0.910
49,402.00,423.00,30.79,157.85,648.87,0.886
50,378.00,321.00,40.81,144.85,1193.58,0.891
51,356.00,381.00,34.32,154.87,826.82,0.913
52,438.00,335.00,47.51,140.19,1636.28,0.867
53,337.00,409.00,27.54,163.55,529.51,0.844
55,391.00,441.00,36.52,150.28,941.84,0.914
56,372.00,368.00,36.89,150.85,939.67,0.892
57,420.00,354.00,27.50,162.40,525.17,0.906
58,481.00,343.00,28.07,159.61,531.68,0.891
59,313.00,314.00,62.13,130.13,2808.16,0.896
60,333.00,496.00,31.73,154.39,690.10,0.919
61,429.00,316.00,26.64,165.79,481.77,0.881
62,451.00,392.00,28.69,162.65,549.05,0.921
63,414.00,321.00,27.52,161.85,516.49,0.856
64,471.00,381.00,56.72,131.34,2343.75,0.884
65,169.00,388.00,38.57,138.45,1054.69,0.899
66,400.00,379.00,40.13,142.78,1139.32,0.890
67,335.00,379.00,29.13,157.76,585.94,0.884
68,458.00,451.00,34.58,150.15,839.84,0.870
69,434.00,395.00,29.55,160.34,603.30,0.911
70,464.00,474.00,35.69,150.02,907.12,0.919
71,499.00,446.00,33.54,146.61,785.59,0.887
72,487.00,360.00,32.81,149.82,753.04,0.900
73,425.00,464.00,36.92,146.27,980.90,0.896
74,146.00,442.00,32.19,151.67,716.15,0.877
75,139.00,411.00,41.39,142.13,1241.32,0.902
76,101.00,422.00,31.86,150.04,700.95,0.910
77,119.00,328.00,55.79,131.97,2263.45,0.907
78,304.00,423.00,30.50,157.62,644.53,0.880
79,117.00,410.00,37.71,144.26,991.75,0.888
80,126.00,462.00,34.20,147.25,813.80,0.898
81,223.00,325.00,26.72,158.88,483.94,0.859
82,279.00,356.00,32.61,147.63,759.55,0.899
83,254.00,365.00,36.45,144.98,946.18,0.891
84,225.00,414.00,33.69,150.25,774.74,0.896
85,305.00,392.00,42.70,143.40,1302.08,0.889
86,141.00,490.00,27.23,156.46,509.98,0.905
87,45.00,470.00,48.19,133.91,1562.50,0.916
88,283.00,440.00,32.34,151.78,720.49,0.913
89,292.00,409.00,28.63,154.99,566.41,0.878
90,163.00,445.00,28.09,154.29,536.02,0.899
91,95.00,323.00,37.17,143.07,976.56,0.893
92,116.00,443.00,38.54,143.80,1054.69,0.899
93,139.00,58.00,32.94,93.33,427.52,0.663
95,122.00,140.00,36.44,100.54,523.00,0.647
96,310.00,368.00,44.42,142.41,1419.27,0.912
97,171.00,328.00,52.14,132.25,1963.98,0.903
98,234.00,340.00,32.71,153.41,737.85,0.903
99,312.00,481.00,39.31,143.45,1106.77,0.882
100,260.00,330.00,31.87,157.11,664.06,0.871
101,248.00,401.00,42.51,140.01,1269.53,0.883
102,102.00,352.00,50.67,132.29,1857.64,0.874
103,149.00,381.00,36.77,144.52,950.52,0.922
104,214.00,340.00,36.56,148.26,933.16,0.905
105,46.00,353.00,30.05,145.68,609.81,0.896
106,286.00,383.00,31.21,151.74,681.42,0.907
107,137.00,344.00,32.65,150.21,722.66,0.894
108,145.00,361.00,34.74,145.67,842.01,0.880
109,293.00,337.00,54.17,136.41,2037.76,0.891
110,81.00,442.00,32.05,146.48,711.81,0.902
111,126.00,498.00,33.21,145.30,590.28,0.803
112,194.00,488.00,40.97,138.02,1195.75,0.909
113,157.00,422.00,30.56,153.39,642.36,0.887
114,15.00,323.00,42.31,132.22,1263.02,0.885
115,229.00,397.00,24.14,159.46,392.80,0.900
116,116.00,376.00,25.53,150.25,440.54,0.904
117,266.00,480.00,48.39,137.57,1660.16,0.893
118,98.00,441.00,27.16,154.03,483.94,0.895
119,189.00,372.00,24.54,149.73,399.31,0.885
120,167.00,460.00,27.17,152.73,488.28,0.904
121,204.00,457.00,38.53,139.95,1054.69,0.899
122,370.00,497.00,25.77,158.12,423.18,0.869
123,248.00,492.00,28.47,158.83,536.02,0.899
124,242.00,476.00,30.64,156.38,646.70,0.906
125,288.00,424.00,24.26,160.74,405.82,0.888
126,262.00,382.00,27.52,158.78,512.15,0.849
127,274.00,406.00,34.68,148.76,818.14,0.875
128,81.00,390.00,34.02,146.33,811.63,0.888
129,194.00,314.00,46.60,136.84,1555.99,0.906
130,88.00,408.00,34.79,141.61,844.18,0.902
131,198.00,354.00,35.75,146.47,902.78,0.915
132,146.00,461.00,31.80,149.66,694.44,0.880
133,227.00,360.00,31.92,145.21,694.44,0.850
134,70.00,469.00,38.98,139.39,1098.09,0.875
135,182.00,440.00,40.16,143.36,1161.02,0.883
136,471.00,410.00,34.91,154.01,839.84,0.870
