Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,453.00,409.00,26.10,171.86,451.39,0.898
1,418.00,394.00,23.81,163.53,371.09,0.891
2,455.00,363.00,25.47,164.74,440.54,0.904
3,352.00,438.00,26.37,168.83,473.09,0.902
5,346.00,396.00,25.21,166.51,436.20,0.895
6,19.00,375.00,27.28,138.49,503.47,0.868
7,468.00,333.00,26.84,166.80,470.92,0.871
8,363.00,467.00,27.08,161.84,494.79,0.868
9,386.00,418.00,25.44,162.25,431.86,0.886
10,432.00,411.00,24.84,170.19,412.33,0.873
11,479.00,462.00,28.49,162.69,553.39,0.892
12,329.00,394.00,28.03,164.50,514.32,0.862
13,362.00,331.00,27.28,160.76,512.15,0.883
14,420.00,353.00,27.44,167.27,509.98,0.905
15,408.00,456.00,27.80,159.12,544.70,0.845
16,451.00,393.00,27.95,166.88,533.85,0.921
17,449.00,377.00,23.82,169.76,386.28,0.915
18,77.00,324.00,26.34,157.42,464.41,0.924
19,448.00,467.00,24.42,167.25,410.16,0.897
20,280.00,457.00,26.24,158.82,464.41,0.885
21,225.00,455.00,26.25,150.74,466.58,0.917
22,448.00,483.00,32.84,155.81,638.02,0.781
23,263.00,442.00,24.00,160.35,366.75,0.880
24,71.00,428.00,25.45,152.30,431.86,0.886
25,288.00,424.00,24.35,164.38,397.14,0.869
26,335.00,378.00,29.01,164.71,551.22,0.899
27,369.00,483.00,24.66,166.61,403.65,0.895
29,453.00,348.00,24.30,166.40,386.28,0.897
30,239.00,456.00,23.58,150.91,371.09,0.891
31,210.00,421.00,24.57,156.94,401.48,0.919
32,346.00,366.00,26.24,163.11,455.73,0.869
33,31.00,354.00,25.65,142.60,447.05,0.852
34,502.00,472.00,29.07,157.05,572.92,0.898
35,380.00,458.00,32.88,159.93,731.34,0.874
36,348.00,348.00,34.02,158.85,815.97,0.922
37,493.00,415.00,47.70,144.94,1668.84,0.898
38,373.00,347.00,37.49,154.67,980.90,0.923
39,474.00,433.00,38.00,153.18,1015.62,0.891
41,318.00,411.00,35.58,154.31,894.10,0.906
42,444.00,424.00,31.92,159.12,709.64,0.890
43,401.00,423.00,29.83,163.92,620.66,0.902
44,470.00,410.00,33.78,161.21,789.93,0.892
45,378.00,321.00,40.07,151.39,1128.47,0.899
47,390.00,441.00,35.62,156.00,896.27,0.889
48,344.00,469.00,38.71,151.88,1050.35,0.870
49,431.00,376.00,35.29,153.86,872.40,0.884
50,438.00,357.00,33.33,162.25,772.57,0.873
51,408.00,338.00,32.94,155.71,794.27,0.897
53,313.00,313.00,61.38,134.64,2721.35,0.884
54,315.00,440.00,38.85,154.31,1046.01,0.857
55,487.00,360.00,31.89,157.66,705.30,0.916
56,414.00,321.00,27.06,167.01,490.45,0.881
57,434.00,395.00,29.07,166.41,577.26,0.871
58,481.00,343.00,28.03,162.73,523.00,0.877
59,334.00,497.00,30.33,157.25,677.08,0.902
60,332.00,425.00,29.78,162.03,605.47,0.827
61,458.00,451.00,33.60,156.29,798.61,0.873
62,364.00,450.00,30.05,164.50,598.96,0.857
63,425.00,464.00,36.16,153.33,915.80,0.837
64,372.00,368.00,35.75,155.82,909.29,0.901
65,502.00,329.00,24.49,159.79,416.67,0.883
66,471.00,381.00,54.24,142.02,2137.59,0.880
67,499.00,446.00,32.70,152.36,733.51,0.856
68,403.00,356.00,30.79,161.64,644.53,0.913
69,410.00,439.00,28.94,168.31,577.26,0.905
70,416.00,414.00,27.95,161.30,529.51,0.913
71,337.00,409.00,27.80,163.10,533.85,0.851
72,464.00,474.00,34.91,155.90,868.06,0.880
73,400.00,379.00,39.00,147.31,1089.41,0.868
74,356.00,381.00,33.66,160.87,783.42,0.906
75,46.00,353.00,29.09,151.05,581.60,0.878
76,139.00,411.00,40.95,148.43,1176.22,0.912
77,248.00,401.00,40.52,149.20,1176.22,0.878
78,126.00,462.00,33.14,154.10,766.06,0.886
79,279.00,356.00,32.27,154.34,698.78,0.886
80,260.00,330.00,31.57,160.08,648.87,0.905
81,286.00,383.00,30.79,157.48,648.87,0.919
82,101.00,422.00,31.81,154.09,683.59,0.888
83,145.00,361.00,33.59,153.12,781.25,0.882
84,117.00,410.00,36.49,151.43,935.33,0.899
85,214.00,340.00,35.57,153.90,891.93,0.884
86,194.00,314.00,45.07,143.76,1451.82,0.917
87,137.00,344.00,31.74,154.77,700.95,0.910
88,182.00,440.00,39.24,150.69,1091.58,0.887
89,254.00,365.00,35.72,151.25,894.10,0.906
90,146.00,442.00,31.70,156.94,687.93,0.894
91,87.00,408.00,33.47,148.85,789.93,0.864
92,304.00,423.00,29.83,163.70,611.98,0.924
93,225.00,414.00,32.98,155.74,735.68,0.879
97,66.00,133.00,35.60,88.08,475.26,0.588
98,310.00,122.00,30.97,86.40,358.07,0.591
100,131.00,100.00,31.53,94.54,386.28,0.651
101,370.00,497.00,25.35,161.06,407.99,0.864
102,310.00,368.00,43.20,148.26,1343.32,0.879
103,171.00,329.00,50.16,139.94,1831.60,0.900
104,132.00,430.00,29.81,158.73,605.47,0.890
105,102.00,352.00,48.87,140.22,1716.58,0.895
106,305.00,392.00,42.03,150.52,1230.47,0.856
107,119.00,328.00,54.01,139.32,2115.89,0.889
108,312.00,481.00,38.82,148.13,1069.88,0.894
109,116.00,443.00,37.39,149.52,1000.43,0.896
110,294.00,337.00,52.65,140.98,1981.34,0.892
111,234.00,340.00,31.37,159.28,700.95,0.910
112,45.00,470.00,46.63,139.67,1488.72,0.873
113,149.00,381.00,35.75,148.44,915.80,0.889
114,126.00,498.00,32.28,153.29,555.56,0.783
115,59.00,370.00,45.94,137.79,1519.10,0.899
116,90.00,474.00,31.75,156.56,585.94,0.871
117,81.00,443.00,31.73,149.84,698.78,0.931
118,83.00,341.00,29.17,155.45,581.60,0.912
119,59.00,451.00,32.94,145.79,774.74,0.896
120,169.00,388.00,37.17,147.55,967.88,0.885
121,157.00,422.00,29.83,159.02,620.66,0.902
122,204.00,457.00,37.56,147.92,980.90,0.886
123,194.00,488.00,38.78,150.12,1076.39,0.917
124,189.00,372.00,24.40,150.77,394.97,0.875
125,167.00,460.00,26.34,159.75,460.07,0.877
126,98.00,441.00,26.81,160.41,457.90,0.884
127,15.00,324.00,40.27,141.86,1154.51,0.920
128,229.00,397.00,24.14,160.81,392.80,0.900
129,213.00,493.00,31.16,155.23,674.91,0.877
130,248.00,492.00,28.47,159.48,536.02,0.899
131,242.00,476.00,30.07,160.41,620.66,0.902
132,116.00,376.00,25.13,151.67,431.86,0.886
133,163.00,445.00,27.95,158.27,518.66,0.921
