Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,814.00,469.00,43.00,198.82,1370.93,0.894
1,820.00,538.00,46.20,194.21,1584.08,0.894
2,890.00,383.00,47.86,195.54,1688.58,0.893
3,1001.00,717.00,47.91,185.52,1683.74,0.893
4,768.00,598.00,42.61,194.66,1340.48,0.905
5,826.00,432.00,41.67,199.96,1292.73,0.894
6,941.00,512.00,44.27,195.67,1451.90,0.894
7,958.00,683.00,48.39,187.14,1725.26,0.877
8,677.00,460.00,44.40,197.44,1467.13,0.916
9,808.00,674.00,48.38,188.89,1748.10,0.897
10,716.00,389.00,50.30,194.31,1892.04,0.904
11,934.00,640.00,43.53,193.73,1410.38,0.911
12,847.00,569.00,42.76,194.48,1348.10,0.888
13,757.00,952.00,45.47,185.89,1522.49,0.884
14,889.00,827.00,48.48,184.84,1732.87,0.889
15,776.00,450.00,48.01,191.19,1712.11,0.905
16,825.00,715.00,47.96,188.81,1716.26,0.891
17,702.00,978.00,48.66,182.10,1744.64,0.903
18,672.00,777.00,42.28,194.09,1321.11,0.905
19,908.00,790.00,43.42,190.82,1391.70,0.908
20,890.00,897.00,42.43,189.45,1314.19,0.887
21,761.00,385.00,48.42,195.87,1735.64,0.890
22,931.00,823.00,42.53,189.80,1337.72,0.903
23,852.00,676.00,41.69,196.40,1285.81,0.902
24,529.00,721.00,42.32,194.84,1318.34,0.903
25,869.00,782.00,45.34,188.57,1521.11,0.895
26,918.00,720.00,41.92,193.57,1292.04,0.885
27,935.00,761.00,42.12,190.88,1321.11,0.892
28,945.00,863.00,50.67,180.31,1896.89,0.888
29,867.00,604.00,44.37,194.48,1459.52,0.891
30,953.00,601.00,47.03,190.30,1633.22,0.902
31,761.00,488.00,41.64,198.75,1278.20,0.880
32,591.00,679.00,42.40,196.42,1330.10,0.889
33,448.00,443.00,42.04,197.46,1314.19,0.887
34,797.00,505.00,41.64,200.68,1276.12,0.896
35,749.00,787.00,47.68,186.60,1701.04,0.899
36,876.00,492.00,42.43,197.94,1339.79,0.895
37,725.00,507.00,47.10,194.32,1658.82,0.896
38,760.00,747.00,42.59,193.69,1351.56,0.894
39,800.00,748.00,42.91,194.19,1360.55,0.909
40,792.00,412.00,41.59,202.53,1284.43,0.888
41,967.00,482.00,41.23,197.75,1259.52,0.902
42,532.00,614.00,49.29,188.66,1810.38,0.901
43,545.00,792.00,42.52,193.60,1350.87,0.903
44,1003.00,676.00,42.04,193.53,1289.97,0.905
45,970.00,829.00,42.16,190.58,1303.11,0.905
46,878.00,707.00,46.54,190.70,1592.39,0.899
47,915.00,481.00,44.27,196.09,1450.52,0.906
48,718.00,937.00,48.34,183.02,1743.94,0.894
49,672.00,949.00,42.68,189.55,1342.56,0.884
50,826.00,846.00,43.08,191.58,1361.25,0.900
51,511.00,535.00,48.59,189.90,1755.02,0.900
52,557.00,482.00,43.13,201.03,1366.09,0.895
53,529.00,450.00,49.68,189.94,1791.00,0.876
54,465.00,664.00,49.65,187.19,1809.69,0.898
