Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,288.00,346.00,25.84,166.42,468.75,0.894
1,225.00,455.00,26.10,165.15,464.41,0.885
2,169.00,344.00,25.17,168.58,438.37,0.929
3,183.00,421.00,25.53,168.29,431.86,0.886
4,83.00,473.00,53.57,139.36,1380.21,0.775
5,225.00,440.00,25.77,167.24,460.07,0.877
6,55.00,375.00,31.96,157.46,664.06,0.842
7,150.00,472.00,27.33,165.54,516.49,0.891
8,92.00,421.00,25.17,164.66,447.05,0.947
9,203.00,335.00,24.30,170.89,390.62,0.907
10,50.00,356.00,27.23,159.75,488.28,0.867
11,252.00,491.00,28.54,164.85,559.90,0.878
12,84.00,434.00,24.40,162.86,384.11,0.880
13,159.00,408.00,25.11,170.71,410.16,0.880
14,260.00,359.00,24.00,169.83,388.45,0.850
15,93.00,398.00,25.73,164.04,449.22,0.922
16,104.00,411.00,25.17,166.16,442.71,0.938
17,143.00,379.00,25.36,165.28,429.69,0.910
18,44.00,387.00,24.30,160.02,388.45,0.933
19,148.00,489.00,24.17,162.63,386.28,0.856
20,251.00,387.00,27.92,170.12,542.53,0.899
21,69.00,455.00,32.05,157.60,696.61,0.905
22,21.00,393.00,33.35,151.42,746.53,0.872
23,233.00,388.00,28.51,167.13,572.92,0.913
24,20.00,338.00,28.05,157.36,546.88,0.906
25,7.00,348.00,26.68,158.49,462.24,0.855
26,226.00,327.00,24.76,168.59,418.84,0.916
27,246.00,474.00,30.69,164.11,635.85,0.868
28,175.00,384.00,29.13,158.86,583.77,0.905
29,464.00,343.00,28.56,166.50,562.07,0.906
30,108.00,450.00,25.69,168.20,440.54,0.904
31,127.00,492.00,29.10,166.24,536.02,0.899
32,260.00,463.00,27.36,166.04,512.15,0.883
33,188.00,343.00,28.63,158.19,575.09,0.892
34,262.00,419.00,30.81,161.41,655.38,0.873
35,172.00,400.00,25.17,171.75,434.03,0.919
36,272.00,348.00,27.56,172.42,518.66,0.884
37,314.00,478.00,29.61,160.11,614.15,0.903
38,268.00,448.00,28.69,167.86,549.05,0.921
39,324.00,353.00,35.22,161.47,872.40,0.884
40,379.00,405.00,28.60,167.15,551.22,0.832
41,490.00,328.00,30.13,161.84,622.83,0.882
42,396.00,411.00,31.25,163.79,666.23,0.897
43,469.00,322.00,48.77,145.44,1640.62,0.869
44,367.00,354.00,34.20,161.82,818.14,0.903
45,357.00,338.00,28.39,164.89,559.90,0.892
46,467.00,367.00,58.59,134.57,2454.43,0.843
47,213.00,415.00,23.67,156.01,368.92,0.873
48,343.00,352.00,31.33,161.70,685.76,0.913
49,325.00,463.00,34.02,159.86,802.95,0.878
50,482.00,442.00,33.73,161.35,794.27,0.897
51,414.00,416.00,30.33,164.50,629.34,0.901
52,366.00,391.00,35.07,162.35,865.89,0.897
53,352.00,405.00,30.10,166.12,616.32,0.882
54,384.00,444.00,30.61,164.41,651.04,0.899
55,405.00,479.00,37.11,151.42,976.56,0.893
56,498.00,411.00,44.62,145.51,1423.61,0.893
57,337.00,445.00,32.94,159.33,766.06,0.886
58,348.00,388.00,25.82,173.17,449.22,0.922
59,283.00,323.00,25.78,169.09,447.05,0.906
60,211.00,324.00,23.90,166.46,368.92,0.857
61,224.00,424.00,25.17,164.98,438.37,0.929
62,160.00,378.00,24.76,159.75,414.50,0.907
63,501.00,473.00,33.45,159.69,787.76,0.911
64,391.00,351.00,52.05,140.01,1896.70,0.842
65,138.00,413.00,23.75,163.19,394.97,0.837
66,136.00,480.00,24.35,160.45,405.82,0.888
67,165.00,466.00,24.76,156.91,429.69,0.910
68,68.00,394.00,33.61,153.56,798.61,0.902
69,427.00,383.00,36.49,157.33,857.20,0.850
70,357.00,373.00,29.04,165.38,575.09,0.892
71,446.00,316.00,29.61,163.06,620.66,0.889
72,87.00,334.00,27.23,156.18,505.64,0.898
73,430.00,461.00,30.97,165.79,640.19,0.861
74,478.00,387.00,28.39,165.26,544.70,0.878
75,236.00,499.00,23.81,162.36,371.09,0.891
76,447.00,389.00,26.44,172.98,481.77,0.918
77,481.00,470.00,36.51,156.91,930.99,0.895
78,303.00,356.00,34.79,164.60,842.01,0.880
79,183.00,441.00,42.29,152.00,1284.72,0.877
80,246.00,406.00,39.32,156.48,1104.60,0.897
81,219.00,344.00,39.33,158.20,1069.88,0.894
82,193.00,318.00,42.01,151.14,1254.34,0.879
83,273.00,481.00,50.48,146.91,1835.94,0.902
84,89.00,451.00,39.27,150.65,1076.39,0.858
85,162.00,444.00,33.38,161.61,781.25,0.882
86,243.00,320.00,35.92,158.72,900.61,0.893
87,146.00,430.00,40.16,156.05,1126.30,0.880
88,177.00,361.00,39.01,155.05,1065.54,0.890
89,242.00,430.00,42.57,153.24,1319.44,0.901
90,11.00,413.00,40.45,144.92,1150.17,0.882
91,283.00,364.00,37.73,156.59,1013.45,0.907
92,213.00,476.00,60.00,137.75,2625.87,0.890
93,141.00,454.00,44.61,147.82,1430.12,0.903
94,166.00,486.00,44.31,149.97,1399.74,0.884
95,11.00,369.00,46.90,138.15,1553.82,0.890
96,126.00,383.00,35.68,156.66,904.95,0.897
97,205.00,389.00,35.84,155.50,937.50,0.910
98,190.00,404.00,34.20,161.85,809.46,0.894
99,247.00,369.00,31.36,167.70,687.93,0.894
100,433.00,335.00,27.85,165.26,529.51,0.877
101,399.00,450.00,24.00,175.21,379.77,0.912
102,343.00,465.00,27.80,163.59,525.17,0.870
103,492.00,456.00,25.84,163.44,453.56,0.854
104,450.00,333.00,26.72,168.64,479.60,0.851
105,396.00,372.00,26.66,165.17,481.77,0.881
106,413.00,457.00,26.13,168.75,453.56,0.891
107,296.00,382.00,40.03,155.73,1134.98,0.887
108,388.00,460.00,25.95,168.89,449.22,0.846
109,276.00,397.00,48.64,147.03,1699.22,0.894
110,265.00,330.00,38.49,154.48,1037.33,0.910
111,185.00,466.00,48.85,146.52,1690.54,0.881
112,206.00,432.00,41.15,152.50,1174.05,0.917
113,224.00,369.00,47.61,149.48,1631.94,0.892
114,244.00,346.00,49.40,147.26,1786.02,0.891
115,35.00,411.00,42.18,144.71,1289.06,0.903
116,246.00,451.00,32.99,162.74,744.36,0.921
117,289.00,417.00,36.34,156.26,941.84,0.887
118,105.00,467.00,31.29,160.48,687.93,0.894
119,300.00,330.00,31.90,160.48,711.81,0.872
120,166.00,424.00,32.63,164.29,722.66,0.907
121,365.00,458.00,54.52,138.93,2094.18,0.873
122,57.00,472.00,37.83,154.58,967.88,0.900
123,225.00,405.00,32.40,157.41,733.51,0.898
124,51.00,425.00,28.58,159.51,572.92,0.898
125,144.00,397.00,36.40,156.28,926.65,0.919
126,124.00,468.00,32.94,157.47,781.25,0.882
127,201.00,368.00,33.64,156.45,789.93,0.892
128,294.00,440.00,34.70,157.13,852.86,0.883
129,67.00,414.00,29.61,158.21,605.47,0.890
130,124.00,362.00,35.10,151.47,868.06,0.880
131,34.00,359.00,29.15,153.33,581.60,0.878
132,298.00,489.00,36.30,157.19,917.97,0.883
133,123.00,442.00,29.01,166.15,568.58,0.892
134,205.00,453.00,31.01,162.64,681.42,0.907
135,102.00,359.00,34.46,153.99,850.69,0.889
136,13.00,465.00,35.84,149.80,911.46,0.884
137,304.00,462.00,36.45,159.15,939.67,0.904
138,36.00,322.00,40.71,146.16,1187.07,0.903
139,64.00,312.00,54.23,140.99,2139.76,0.886
140,50.00,446.00,30.61,159.86,651.04,0.899
141,148.00,341.00,41.80,150.29,1258.68,0.882
142,123.00,404.00,34.13,155.85,809.46,0.894
143,172.00,327.00,31.30,163.73,674.91,0.877
144,265.00,376.00,33.96,162.76,798.61,0.902
145,128.00,323.00,44.15,148.43,1393.23,0.896
146,315.00,372.00,31.70,164.69,696.61,0.874
147,277.00,435.00,25.17,163.66,429.69,0.910
148,312.00,420.00,36.66,154.58,972.22,0.889
149,302.00,402.00,31.80,161.02,694.44,0.880
150,67.00,436.00,32.54,159.52,722.66,0.894
151,36.00,461.00,36.61,149.94,952.69,0.916
152,31.00,440.00,34.43,151.17,842.01,0.880
153,126.00,424.00,30.33,158.16,672.74,0.896
154,65.00,340.00,44.27,145.77,1401.91,0.879
155,105.00,433.00,32.61,157.39,724.83,0.919
156,154.00,319.00,35.55,155.15,870.23,0.863
157,325.00,87.00,30.33,158.26,620.66,0.857
158,360.00,39.00,30.10,164.16,601.13,0.821
159,456.00,141.00,41.15,152.40,1069.88,0.846
160,350.00,197.00,27.12,171.25,499.13,0.861
161,383.00,186.00,29.35,165.17,585.94,0.884
162,390.00,60.00,28.16,169.21,531.68,0.857
163,336.00,242.00,25.77,167.82,464.41,0.885
164,422.00,8.00,25.51,167.53,442.71,0.897
165,383.00,233.00,26.12,167.57,453.56,0.931
166,384.00,147.00,46.63,144.85,1477.86,0.881
167,316.00,31.00,28.31,166.77,551.22,0.878
168,388.00,268.00,27.50,162.48,509.98,0.905
169,339.00,149.00,28.14,168.29,546.88,0.906
170,445.00,172.00,33.42,153.93,724.83,0.846
171,344.00,228.00,26.13,170.44,468.75,0.857
172,323.00,284.00,25.73,170.53,449.22,0.922
173,432.00,128.00,51.97,137.88,1905.38,0.889
174,342.00,182.00,26.75,167.70,492.62,0.875
175,371.00,92.00,24.96,169.06,421.01,0.892
176,488.00,97.00,39.00,149.85,1052.52,0.801
177,378.00,46.00,29.25,162.41,575.09,0.892
178,451.00,270.00,33.28,161.82,774.74,0.896
179,372.00,262.00,30.33,159.42,655.38,0.873
180,431.00,272.00,32.04,162.07,683.59,0.888
181,418.00,293.00,30.58,161.99,629.34,0.869
182,354.00,299.00,35.57,156.78,878.91,0.871
183,369.00,199.00,32.88,164.02,735.68,0.851
184,388.00,310.00,29.83,163.89,607.64,0.883
185,422.00,257.00,28.14,166.40,542.53,0.899
186,405.00,204.00,29.87,164.69,605.47,0.858
187,370.00,312.00,32.54,161.28,707.47,0.897
188,490.00,310.00,26.72,166.66,490.45,0.896
189,373.00,62.00,27.90,167.19,536.02,0.914
190,385.00,101.00,27.28,163.83,507.81,0.876
191,401.00,186.00,28.69,170.61,549.05,0.921
192,356.00,56.00,28.98,165.54,557.73,0.899
193,322.00,146.00,29.44,166.57,594.62,0.897
194,387.00,203.00,28.08,170.36,525.17,0.870
195,320.00,128.00,29.28,165.94,583.77,0.905
196,479.00,279.00,35.10,160.03,889.76,0.902
197,327.00,308.00,27.23,163.61,509.98,0.905
198,435.00,151.00,31.48,140.96,644.53,0.867
199,397.00,251.00,25.59,146.74,397.14,0.815
200,466.00,66.00,35.23,136.89,855.03,0.866
201,499.00,17.00,40.72,139.25,1154.51,0.885
202,397.00,111.00,28.42,162.06,507.81,0.842
203,488.00,74.00,36.28,136.41,907.12,0.880
204,497.00,196.00,24.82,141.40,403.65,0.855
205,437.00,40.00,33.93,147.57,750.87,0.877
206,418.00,311.00,26.51,160.93,470.92,0.887
207,486.00,186.00,24.49,149.78,399.31,0.846
208,439.00,199.00,25.17,142.59,412.33,0.873
209,440.00,60.00,38.43,145.96,996.09,0.866
210,458.00,244.00,24.38,140.33,379.77,0.870
211,471.00,86.00,29.13,142.98,527.34,0.850
212,337.00,278.00,25.35,165.44,418.84,0.899
213,483.00,51.00,47.64,145.22,1540.80,0.842
214,329.00,22.00,26.72,166.12,440.54,0.815
215,366.00,22.00,27.09,163.51,466.58,0.879
216,288.00,117.00,24.33,164.98,397.14,0.909
217,469.00,187.00,33.98,154.80,729.17,0.851
218,329.00,227.00,23.44,165.33,368.92,0.916
219,458.00,46.00,43.59,144.58,1291.23,0.888
220,451.00,83.00,43.84,143.18,1297.74,0.843
221,437.00,18.00,37.29,155.17,883.25,0.849
222,437.00,289.00,43.95,116.24,1141.49,0.771
223,477.00,26.00,42.64,142.26,1282.55,0.915
224,439.00,255.00,30.81,158.44,581.60,0.815
225,374.00,246.00,24.94,165.53,416.67,0.883
226,336.00,372.00,41.97,156.01,1267.36,0.897
227,335.00,419.00,45.07,149.45,1443.14,0.912
228,401.00,432.00,38.44,160.66,1048.18,0.876
229,444.00,446.00,41.40,156.04,1210.94,0.880
230,348.00,320.00,38.55,155.23,1067.71,0.885
231,373.00,33.00,31.25,118.21,501.30,0.808
232,444.00,214.00,29.44,150.66,568.58,0.858
233,337.00,42.00,54.99,141.73,2146.27,0.894
234,316.00,68.00,41.34,157.57,1197.92,0.918
235,380.00,424.00,36.92,157.31,959.20,0.877
236,422.00,441.00,34.02,160.05,807.29,0.883
237,443.00,424.00,32.50,162.90,742.19,0.879
238,407.00,393.00,42.24,147.87,1234.81,0.904
239,375.00,332.00,36.32,154.99,911.46,0.884
240,377.00,372.00,36.52,160.51,937.50,0.910
241,444.00,351.00,39.32,157.31,1059.03,0.867
242,351.00,433.00,28.34,168.55,544.70,0.878
243,316.00,442.00,41.09,154.39,1206.60,0.877
244,326.00,329.00,43.34,149.19,1334.64,0.895
245,434.00,233.00,45.08,153.00,1449.65,0.909
246,475.00,412.00,35.50,160.14,876.74,0.917
247,448.00,468.00,36.57,158.14,928.82,0.901
248,465.00,454.00,36.72,154.52,954.86,0.873
249,320.00,392.00,37.80,158.37,1011.28,0.887
