Mask_ID,Center_X_px,Center_Y_px,Distance_px,Diameter_μm,Ring_Width_μm,Ground_Truth_Diameter_μm,Diameter_Difference_μm,Mean_Intensity,Area_μm²,Circularity,Dark_Edge_Diameter_μm,Dark_Ratio,Slide
473,316.0,15.0,0.0,25.86,1.48,28.05,-2.19,131.34,447.05,0.89,28.56,0.521,z14
474,309.0,177.0,0.0,23.75,1.88,25.91,-2.16,127.44,388.45,0.85,26.37,0.792,z15
475,431.0,320.0,0.0,25.86,2.06,28.63,-2.77,127.09,440.54,0.904,28.71,0.542,z15
476,493.0,241.0,0.0,25.47,2.29,28.94,-3.47,107.38,410.16,0.88,28.34,0.717,z15
478,73.0,127.0,0.0,26.02,1.84,27.95,-1.93,131.64,436.2,0.895,28.85,0.5,z15
479,277.0,22.0,0.0,26.44,1.41,28.98,-2.54,124.28,477.43,0.91,29.18,0.64,z15
480,455.0,406.0,1.0,40.81,1.89,41.47,-0.66,118.85,1158.85,0.888,43.7,0.693,z14
482,428.0,382.0,0.0,41.95,1.73,44.14,-2.19,121.96,1204.43,0.882,44.33,0.526,z14
483,117.0,53.0,0.0,27.16,1.58,30.14,-2.98,135.31,473.09,0.886,30.05,0.5,z15
484,99.0,235.0,0.0,29.47,1.92,31.87,-2.4,125.1,575.09,0.845,31.95,0.661,z15
485,8.0,289.0,0.0,26.68,1.93,29.0,-2.32,121.56,496.96,0.882,29.61,0.731,z15
486,467.0,66.0,0.0,38.95,1.25,44.02,-5.07,107.48,1061.2,0.887,41.22,0.514,z15
487,445.0,214.0,0.0,33.91,2.19,35.48,-1.57,117.89,748.7,0.854,36.86,0.607,z15
488,337.0,278.0,0.0,29.08,1.89,31.01,-1.93,126.74,562.07,0.906,31.88,0.556,z15
489,214.0,246.0,0.0,28.54,1.96,30.76,-2.22,126.42,546.88,0.858,31.45,0.63,z15
490,118.0,242.0,0.0,29.13,1.7,31.58,-2.45,125.13,568.58,0.858,31.9,0.607,z15
491,82.0,245.0,0.0,26.25,1.76,26.72,-0.47,122.98,460.07,0.877,28.94,0.711,z13
492,349.0,321.0,0.0,46.46,-1.01,46.46,0.0,119.29,1425.78,0.83,85.04,0.828,z11
493,414.0,416.0,0.0,34.85,1.6,38.53,-3.68,125.57,826.82,0.913,37.7,0.547,z15
494,367.0,354.0,0.0,40.47,1.78,41.83,-1.36,121.34,1098.09,0.899,43.17,0.548,z15
495,490.0,361.0,0.0,32.4,1.77,35.46,-3.06,123.45,694.44,0.85,35.13,0.532,z15
496,481.0,114.0,1.0,25.36,1.39,28.34,-2.98,108.57,421.01,0.892,27.95,0.583,z14
497,486.0,186.0,0.0,27.16,1.67,29.26,-2.1,118.43,490.45,0.881,30.05,0.6,z15
498,489.0,75.0,1.41,41.03,1.48,42.18,-1.15,111.76,976.56,0.809,43.58,0.526,z15
499,336.0,372.0,0.0,48.94,2.01,49.2,-0.26,116.11,1694.88,0.883,51.79,0.607,z14
500,444.0,446.0,0.0,47.87,1.28,51.72,-3.85,116.07,1631.94,0.913,50.44,0.778,z15
501,405.0,90.0,0.0,49.5,1.85,51.24,-1.74,116.96,1360.68,0.803,52.3,0.512,z13
502,447.0,115.0,0.0,25.91,1.1,29.83,-3.92,112.93,405.82,0.848,27.33,0.604,z15
503,421.0,351.0,0.0,46.56,1.57,49.52,-2.96,118.03,1512.59,0.86,49.07,0.619,z15
504,433.0,405.0,1.0,50.12,1.8,51.45,-1.33,116.14,1773.0,0.904,52.68,0.604,z14
505,495.0,489.0,1.0,31.73,-0.68,32.05,-0.32,153.46,553.39,0.831,30.37,0.231,z14
506,497.0,196.0,1.0,28.05,1.37,33.59,-5.54,111.71,512.15,0.92,30.18,0.6,z15
507,158.0,31.0,0.0,26.15,1.99,27.36,-1.21,130.36,440.54,0.904,28.69,0.646,z15
509,213.0,415.0,0.0,25.17,1.81,26.68,-1.51,133.45,407.99,0.904,28.03,0.511,z15
511,385.0,489.0,7.28,31.73,-1.96,54.8,-23.07,154.53,568.58,0.845,27.81,0.167,z00
512,447.0,101.0,0.0,27.06,1.5,31.51,-4.45,114.5,477.43,0.858,29.81,0.64,z15
513,310.0,313.0,1.0,36.94,1.91,40.04,-3.1,124.07,872.4,0.873,39.86,0.545,z15
514,139.0,213.0,0.0,40.3,1.69,43.55,-3.25,120.62,1095.92,0.916,42.98,0.5,z15
515,213.0,73.0,0.0,25.99,1.5,28.54,-2.55,132.4,460.07,0.877,28.74,0.58,z15
516,301.0,40.0,1.0,26.87,1.63,28.56,-1.69,134.79,464.41,0.87,29.78,0.542,z15
517,70.0,225.0,0.0,44.74,1.85,45.58,-0.84,115.22,1399.74,0.863,46.82,0.616,z13
518,274.0,68.0,1.0,26.1,1.58,28.51,-2.41,134.54,464.41,0.885,28.94,0.5,z15
519,255.0,234.0,2.0,39.39,1.29,40.07,-0.68,120.11,1017.8,0.795,41.76,0.446,z15
520,64.0,52.0,0.0,26.12,1.87,27.41,-1.29,130.01,453.56,0.931,28.96,0.625,z15
521,13.0,75.0,0.0,23.53,1.62,25.17,-1.64,131.07,364.58,0.863,26.19,0.587,z13
522,32.0,40.0,0.0,47.51,1.27,49.18,-1.67,113.52,1545.14,0.818,49.83,0.543,z15
524,251.0,200.0,0.0,24.82,1.55,27.36,-2.54,133.89,416.67,0.883,27.56,0.562,z15
525,503.0,117.0,1.0,35.17,1.51,36.38,-1.21,120.12,755.21,0.842,37.86,0.565,z14
526,396.0,412.0,0.0,37.56,1.83,37.57,-0.01,120.52,907.12,0.796,40.24,0.528,z14
527,122.0,260.0,0.0,25.77,1.76,28.38,-2.61,132.7,423.18,0.869,28.62,0.458,z15
528,289.0,13.0,0.0,28.07,1.9,28.94,-0.87,128.46,509.98,0.855,31.01,0.558,z13
529,18.0,62.0,1.41,26.35,1.35,28.47,-2.12,126.21,468.75,0.91,28.51,0.635,z15
530,290.0,252.0,1.0,26.1,1.69,27.26,-1.16,133.24,434.03,0.903,28.94,0.565,z15
531,273.0,296.0,0.0,32.21,1.85,33.71,-1.5,126.23,687.93,0.894,35.07,0.517,z14
532,136.0,103.0,1.0,33.98,1.79,35.72,-1.74,123.58,800.78,0.884,36.83,0.641,z15
533,174.0,37.0,0.0,33.59,1.86,35.84,-2.25,125.53,744.36,0.89,36.44,0.516,z15
534,31.0,271.0,1.0,34.88,1.73,37.39,-2.51,118.69,824.65,0.902,37.5,0.652,z15
535,239.0,228.0,0.0,26.87,1.77,29.07,-2.2,133.85,462.24,0.892,29.78,0.542,z15
536,47.0,97.0,0.0,32.71,1.89,35.27,-2.56,121.66,718.32,0.859,35.48,0.629,z15
537,223.0,293.0,0.0,28.03,1.67,30.39,-2.36,131.74,509.98,0.855,30.46,0.538,z15
538,315.0,297.0,1.41,27.28,1.9,28.47,-1.19,128.08,503.47,0.868,30.15,0.673,z15
539,273.0,269.0,0.0,25.54,1.42,28.61,-3.07,135.34,444.88,0.913,28.38,0.542,z15
540,179.0,8.0,0.0,24.57,1.57,26.72,-2.15,136.78,403.65,0.855,27.41,0.562,z15
541,175.0,298.0,0.0,31.02,1.63,32.94,-1.92,125.99,655.38,0.905,33.59,0.569,z15
542,167.0,219.0,0.0,28.34,1.68,31.98,-3.64,129.7,559.9,0.878,31.25,0.63,z15
543,249.0,143.0,0.0,27.95,1.69,30.52,-2.57,132.18,533.85,0.921,30.76,0.577,z15
544,17.0,309.0,1.0,30.98,1.44,33.12,-2.14,120.02,655.38,0.905,33.21,0.552,z15
545,427.0,425.0,0.0,25.82,1.58,27.57,-1.75,129.19,449.22,0.922,28.33,0.604,z15
546,100.0,59.0,1.41,43.95,1.72,46.17,-2.22,120.07,1128.47,0.833,46.82,0.539,z10
547,145.0,57.0,1.0,25.77,1.69,28.09,-2.32,130.23,464.41,0.885,28.58,0.64,z15
548,168.0,275.0,1.0,27.95,1.71,29.86,-1.91,128.19,516.49,0.891,30.51,0.596,z15
549,304.0,22.0,1.0,24.33,1.42,26.94,-2.61,137.63,390.62,0.866,27.16,0.5,z15
551,301.0,262.0,0.0,26.1,1.63,28.34,-2.24,133.16,451.39,0.898,28.94,0.521,z15
552,108.0,257.0,0.0,28.56,0.11,29.92,-1.36,129.93,507.81,0.876,28.78,0.365,z15
553,132.0,250.0,0.0,24.7,1.34,26.68,-1.98,134.25,403.65,0.855,27.16,0.583,z15
554,230.0,240.0,0.0,31.95,1.69,33.66,-1.71,124.52,657.55,0.854,34.53,0.517,z15
555,165.0,246.0,1.0,23.41,1.37,25.53,-2.12,135.5,368.92,0.916,26.15,0.548,z15
556,298.0,275.0,0.0,24.49,1.74,25.54,-1.05,134.21,390.62,0.827,27.33,0.625,z15
557,307.0,86.0,1.41,30.97,1.54,32.61,-1.64,126.88,633.68,0.875,33.74,0.517,z15
558,287.0,267.0,1.0,27.23,1.65,29.36,-2.13,130.93,505.64,0.898,29.98,0.608,z15
559,66.0,250.0,0.0,37.27,1.92,39.86,-2.59,120.28,868.06,0.842,40.07,0.5,z15
560,351.0,90.0,1.0,25.45,1.06,26.1,-0.65,133.22,427.52,0.878,27.57,0.5,z13
561,174.0,52.0,1.0,25.79,1.34,27.41,-1.62,134.85,449.22,0.846,28.38,0.481,z15
562,93.0,120.0,1.0,24.87,1.47,26.1,-1.23,132.05,416.67,0.883,27.5,0.604,z15
563,348.0,388.0,0.0,30.26,1.64,33.33,-3.07,128.78,629.34,0.901,33.14,0.5,z15
564,285.0,282.0,0.0,33.59,1.23,35.29,-1.7,124.39,740.02,0.915,35.42,0.5,z15
565,423.0,476.0,1.0,27.99,2.17,29.18,-1.19,129.16,503.47,0.905,30.81,0.6,z15
566,41.0,286.0,1.0,36.49,1.54,38.44,-1.95,118.58,872.4,0.884,38.7,0.515,z15
567,283.0,308.0,0.0,25.93,1.79,28.92,-2.99,132.76,451.39,0.898,28.8,0.583,z15
568,23.0,287.0,1.0,28.34,1.77,29.93,-1.59,124.01,540.36,0.871,30.91,0.611,z15
569,326.0,487.0,1.41,23.9,1.71,26.68,-2.78,128.73,362.41,0.87,26.72,0.636,z15
572,28.0,348.0,0.0,17.57,2.04,21.67,-4.1,127.25,175.78,0.832,19.64,0.625,z14
575,192.0,292.0,9.49,13.36,2.06,24.78,-11.42,145.03,97.66,0.85,16.27,0.609,z15
577,410.0,37.0,1.0,9.32,1.42,15.87,-6.55,144.8,56.42,0.876,12.15,0.7,z00
582,333.0,77.0,9.9,12.81,1.84,25.17,-12.36,130.03,97.66,0.882,15.17,0.696,z15
584,402.0,65.0,0.0,20.24,1.88,20.24,0.0,130.41,238.72,0.804,22.76,0.649,z11
585,319.0,5.0,0.0,16.3,2.62,17.92,-1.62,149.12,136.72,0.8,19.21,0.679,z14
587,326.0,237.0,1.0,13.48,2.1,16.8,-3.32,151.38,106.34,0.846,16.34,0.56,z15
588,334.0,317.0,0.0,14.21,1.7,14.21,0.0,127.82,121.53,0.838,17.0,0.947,z13
589,206.0,25.0,8.94,10.42,1.39,21.08,-10.66,135.45,52.08,0.769,12.39,0.533,z15
591,236.0,294.0,0.0,11.88,1.36,13.51,-1.63,136.61,84.64,0.841,13.99,0.667,z00
593,442.0,292.0,4.47,9.32,1.1,46.0,-36.68,150.89,49.91,0.846,11.53,0.65,z03
594,429.0,198.0,0.0,13.18,1.86,13.98,-0.8,129.34,102.0,0.922,15.87,0.76,z00
595,395.0,237.0,1.0,19.71,2.22,23.29,-3.58,112.87,236.55,0.88,22.59,0.833,z05
597,357.0,474.0,9.22,13.96,1.35,19.65,-5.69,104.74,110.68,0.809,15.87,0.6,z13
598,304.0,503.0,0.0,12.15,2.09,13.98,-1.83,104.57,93.32,0.927,15.02,0.667,z14
599,408.0,374.0,1.0,12.52,2.31,15.14,-2.62,152.81,75.95,0.755,15.14,0.667,z00
603,422.0,395.0,0.0,15.49,1.29,16.03,-0.54,131.65,128.04,0.835,17.47,0.52,z12
607,216.0,448.0,0.0,15.39,1.73,15.87,-0.48,133.2,149.74,0.839,18.04,0.742,z13
609,407.0,407.0,1.0,13.18,1.15,13.75,-0.57,138.42,95.49,0.809,15.18,0.522,z12
610,277.0,138.0,0.0,13.42,1.71,13.6,-0.18,123.91,102.0,0.887,15.57,0.8,z13
611,467.0,468.0,0.0,18.02,1.92,18.02,0.0,134.45,197.48,0.852,20.64,0.688,z11
614,139.0,499.0,0.0,20.55,1.76,22.95,-2.4,137.36,273.44,0.871,23.29,0.625,z15
615,266.0,116.0,2.24,15.02,1.83,20.52,-5.5,139.51,132.38,0.799,17.16,0.643,z00
616,138.0,358.0,0.0,15.02,1.14,16.87,-1.85,133.28,138.89,0.857,16.34,0.357,z15
617,288.0,334.0,9.49,16.28,1.37,19.76,-3.48,141.2,145.4,0.851,17.92,0.643,z15
618,70.0,138.0,0.0,16.28,2.09,17.31,-1.03,143.43,149.74,0.815,19.21,0.7,z15
620,200.0,136.0,1.0,15.21,1.9,17.68,-2.47,138.02,141.06,0.852,17.86,0.7,z12
621,329.0,434.0,0.0,19.6,2.08,19.79,-0.19,135.39,212.67,0.777,22.18,0.611,z12
624,23.0,9.0,0.0,9.32,-1.71,11.44,-2.12,106.39,49.91,0.846,5.89,0.15,z08
626,461.0,386.0,0.0,22.59,1.68,23.05,-0.46,131.64,327.69,0.886,24.82,0.643,z13
627,405.0,289.0,0.0,19.01,1.47,19.83,-0.82,141.26,230.03,0.893,21.58,0.639,z15
628,381.0,299.0,0.0,18.87,1.46,20.62,-1.75,138.81,221.35,0.859,21.25,0.629,z15
629,348.0,453.0,0.0,17.15,1.62,18.02,-0.87,138.96,177.95,0.859,19.71,0.633,z15
631,389.0,325.0,1.0,19.67,1.26,21.02,-1.35,141.24,245.23,0.912,22.0,0.472,z15
633,450.0,485.0,0.0,18.22,1.58,20.52,-2.3,136.08,221.35,0.859,21.0,0.667,z15
634,363.0,324.0,0.0,17.92,1.88,18.85,-0.93,145.38,188.8,0.87,20.83,0.516,z15
635,410.0,444.0,0.0,15.02,1.35,15.02,0.0,147.39,132.38,0.863,17.07,0.536,z12
637,485.0,400.0,1.0,21.82,1.68,22.44,-0.62,134.24,303.82,0.851,24.44,0.667,z15
638,484.0,375.0,1.0,20.94,1.75,22.44,-1.5,135.63,266.93,0.885,23.29,0.6,z15
640,401.0,464.0,0.0,20.52,1.66,22.54,-2.02,138.97,273.44,0.921,23.29,0.474,z15
641,343.0,336.0,0.0,22.44,1.37,24.3,-1.86,133.99,351.56,0.936,25.17,0.477,z15
642,471.0,398.0,0.0,18.27,2.01,20.25,-1.98,133.76,201.82,0.871,21.09,0.676,z14
643,354.0,361.0,0.0,18.63,1.71,19.47,-0.84,135.16,217.01,0.896,21.45,0.656,z12
647,316.0,442.0,0.0,47.87,2.03,48.11,-0.24,115.13,1573.35,0.82,50.56,0.604,z12
648,464.0,417.0,1.0,13.18,1.35,15.02,-1.84,131.09,112.85,0.876,15.87,0.6,z14
652,350.0,279.0,0.0,17.92,1.46,19.98,-2.06,143.03,203.99,0.897,20.83,0.594,z14
653,377.0,289.0,9.9,13.6,2.17,23.95,-10.35,149.35,104.17,0.851,16.5,0.609,z12
654,358.0,422.0,0.0,18.04,0.96,19.59,-1.55,139.34,199.65,0.902,19.71,0.5,z15
655,285.0,295.0,1.0,13.36,2.06,15.02,-1.66,141.5,97.66,0.85,16.27,0.652,z15
656,123.0,114.0,1.0,18.05,2.14,19.21,-1.16,112.31,171.44,0.79,20.91,0.531,z13
658,99.0,136.0,9.49,15.39,1.64,17.28,-1.89,136.39,145.4,0.878,18.02,0.704,z13
663,243.0,25.0,6.0,13.6,1.57,30.97,-17.37,135.27,99.83,0.815,16.5,0.583,z00
665,186.0,37.0,0.0,12.15,1.9,13.6,-1.45,146.78,78.12,0.799,15.02,0.636,z00
666,95.0,247.0,0.0,22.55,1.74,23.12,-0.57,126.87,323.35,0.831,24.93,0.643,z15
667,126.0,143.0,9.43,15.02,1.78,20.52,-5.5,145.79,136.72,0.892,17.92,0.643,z01
668,11.0,254.0,9.0,17.71,2.19,28.4,-10.69,127.81,199.65,0.846,20.25,0.806,z00
669,263.0,211.0,0.0,17.0,1.91,17.0,0.0,133.02,171.44,0.869,19.36,0.63,z10
672,240.0,62.0,0.0,19.84,1.92,20.04,-0.2,124.74,243.06,0.819,22.7,0.684,z12
675,232.0,474.0,1.0,19.71,1.12,19.93,-0.22,137.93,240.89,0.896,21.45,0.639,z15
676,279.0,257.0,0.0,21.58,1.43,22.54,-0.96,139.56,290.8,0.906,24.42,0.553,z15
677,274.0,461.0,0.0,21.08,1.98,22.85,-1.77,137.95,282.12,0.833,23.94,0.575,z15
678,79.0,422.0,0.0,20.9,1.7,22.85,-1.95,133.1,290.8,0.927,23.65,0.675,z15
679,204.0,353.0,0.0,23.81,1.53,24.54,-0.73,130.22,353.73,0.849,25.6,0.659,z15
680,236.0,463.0,1.0,21.78,1.5,23.29,-1.51,137.97,316.84,0.888,24.54,0.585,z14
681,128.0,323.0,0.0,51.67,1.47,52.0,-0.33,112.77,1879.34,0.851,53.12,0.49,z13
683,15.0,157.0,0.0,11.22,2.04,12.15,-0.93,101.58,78.12,0.923,13.98,0.895,z13
684,286.0,219.0,0.0,15.17,1.07,15.49,-0.32,126.48,138.89,0.885,16.87,0.643,z12
685,273.0,319.0,0.0,13.36,2.07,13.51,-0.15,135.58,93.32,0.812,16.28,0.652,z13
686,40.0,248.0,1.0,12.85,1.1,13.18,-0.33,138.31,86.81,0.806,13.98,0.583,z13
687,272.0,79.0,9.49,8.9,2.01,24.57,-15.67,147.0,39.06,0.832,11.53,0.778,z15
688,254.0,275.0,0.0,13.18,1.7,14.27,-1.09,125.15,108.51,0.842,15.56,0.75,z00
689,265.0,99.0,0.0,12.15,0.91,13.48,-1.33,133.07,80.3,0.881,13.98,0.524,z14
692,173.0,312.0,0.0,21.79,1.5,23.0,-1.21,133.83,312.5,0.876,24.33,0.595,z15
694,19.0,103.0,0.0,20.14,1.38,21.45,-1.31,135.57,264.76,0.844,22.67,0.575,z15
696,56.0,14.0,0.0,20.62,1.86,21.45,-0.83,135.99,262.59,0.85,23.57,0.579,z13
698,157.0,208.0,0.0,21.45,1.62,23.47,-2.02,136.73,288.63,0.885,23.75,0.625,z15
699,307.0,251.0,1.0,19.98,1.41,21.12,-1.14,140.92,251.74,0.898,22.54,0.583,z14
700,57.0,148.0,1.0,21.67,1.34,23.29,-1.62,136.06,310.33,0.857,24.35,0.545,z15
701,78.0,191.0,1.0,20.83,2.07,21.68,-0.85,138.44,249.57,0.855,22.77,0.545,z15
702,295.0,315.0,0.0,23.03,1.37,24.78,-1.75,135.76,360.24,0.895,25.69,0.545,z15
703,112.0,152.0,0.0,17.28,1.33,19.21,-1.93,150.33,195.31,0.882,19.93,0.471,z14
704,70.0,40.0,0.0,20.52,1.69,22.54,-2.02,139.18,273.44,0.921,23.29,0.632,z15
706,232.0,35.0,0.0,17.15,1.42,20.84,-3.69,152.27,190.97,0.922,19.71,0.594,z15
707,49.0,82.0,0.0,21.12,1.41,22.83,-1.71,137.35,295.14,0.871,23.94,0.538,z15
708,146.0,37.0,0.0,21.12,1.68,22.83,-1.71,143.65,288.63,0.885,24.0,0.525,z15
709,314.0,115.0,0.0,21.0,1.49,22.55,-1.55,142.13,290.8,0.859,23.9,0.55,z15
711,141.0,302.0,1.0,51.45,2.12,52.26,-0.81,115.38,1655.82,0.801,54.33,0.474,z14
712,125.0,179.0,0.0,22.76,1.75,24.52,-1.76,135.88,340.71,0.876,25.58,0.61,z15
713,196.0,86.0,0.0,55.94,2.31,56.45,-0.51,113.96,2180.99,0.85,58.77,0.724,z14
714,8.0,60.0,1.0,15.02,1.83,15.02,0.0,136.53,138.89,0.857,17.92,0.714,z15
715,259.0,184.0,1.0,16.8,1.71,17.26,-0.46,138.29,169.27,0.765,19.4,0.706,z15
716,191.0,174.0,0.0,19.21,1.74,19.93,-0.72,136.78,223.52,0.852,21.46,0.583,z13
719,258.0,294.0,0.0,18.78,1.39,20.04,-1.26,143.35,225.69,0.876,21.56,0.528,z15
720,286.0,59.0,0.0,20.84,2.56,22.12,-1.28,118.68,262.59,0.85,23.75,0.694,z15
721,202.0,280.0,0.0,22.61,2.16,23.53,-0.92,128.95,334.2,0.83,25.24,0.791,z15
723,280.0,380.0,1.0,20.9,1.33,22.75,-1.85,136.9,275.61,0.893,23.29,0.632,z15
726,242.0,92.0,0.0,19.9,1.86,19.9,0.0,125.69,238.72,0.823,22.61,0.667,z11
728,286.0,231.0,0.0,18.28,1.53,19.45,-1.17,145.65,219.18,0.888,21.12,0.611,z15
732,279.0,242.0,0.0,22.18,2.08,23.82,-1.64,130.07,312.5,0.876,24.3,0.714,z15
736,328.0,58.0,0.0,19.01,1.95,19.46,-0.45,138.26,230.03,0.893,21.77,0.714,z15
737,456.0,188.0,1.0,18.63,1.82,22.15,-3.52,114.64,243.06,0.943,21.45,0.889,z15
738,346.0,255.0,0.0,15.77,1.6,17.0,-1.23,149.2,151.91,0.87,18.35,0.586,z13
740,491.0,141.0,1.0,18.35,1.84,23.29,-4.94,127.48,208.33,0.86,20.83,0.588,z00
741,435.0,150.0,1.0,35.28,1.75,38.57,-3.29,109.09,781.25,0.882,37.92,0.562,z14
742,398.0,251.0,1.41,26.44,1.45,27.16,-0.72,121.68,338.54,0.75,29.08,0.477,z05
743,503.0,307.0,1.0,18.05,1.95,18.63,-0.58,132.26,197.48,0.852,20.91,0.647,z15
744,434.0,78.0,1.41,21.45,1.58,24.3,-2.85,112.88,292.97,0.898,23.8,0.615,z15
749,345.0,111.0,9.85,16.5,1.52,21.08,-4.58,141.71,160.59,0.831,19.4,0.6,z12
750,392.0,47.0,0.0,18.63,1.56,19.81,-1.18,140.15,206.16,0.836,20.93,0.571,z15
751,459.0,28.0,1.0,24.55,1.77,28.47,-3.92,119.69,358.07,0.86,27.3,0.455,z14
754,357.0,228.0,0.0,17.92,1.46,19.4,-1.48,148.79,193.14,0.89,20.83,0.562,z15
755,449.0,157.0,1.0,22.83,1.5,25.45,-2.62,139.55,327.69,0.886,25.7,0.585,z15
758,360.0,123.0,0.0,21.45,1.59,22.59,-1.14,135.08,308.16,0.91,24.3,0.675,z14
761,326.0,271.0,0.0,20.84,1.76,22.13,-1.29,138.76,279.95,0.858,23.75,0.55,z15
762,336.0,95.0,0.0,18.96,1.62,19.98,-1.02,139.71,225.69,0.876,21.52,0.583,z13
768,424.0,37.0,0.0,16.34,1.46,19.21,-2.87,126.13,154.08,0.838,19.26,0.567,z15
770,499.0,61.0,1.0,17.8,2.33,21.25,-3.45,116.22,208.33,0.941,20.52,0.824,z15
771,373.0,175.0,1.0,21.12,1.74,22.44,-1.32,138.91,292.97,0.898,24.0,0.65,z15
772,379.0,277.0,0.0,18.28,1.57,19.93,-1.65,139.52,219.18,0.888,21.12,0.618,z15
773,378.0,28.0,7.07,18.28,1.77,31.25,-12.97,116.15,210.5,0.853,21.12,0.694,z01
775,367.0,51.0,0.0,14.73,1.47,17.8,-3.07,147.12,134.55,0.771,17.68,0.643,z15
776,321.0,99.0,0.0,14.37,1.68,15.02,-0.65,140.71,121.53,0.838,16.87,0.654,z14
777,399.0,164.0,7.28,13.42,2.1,24.52,-11.1,142.52,102.0,0.887,16.34,0.625,z00
780,345.0,288.0,0.0,18.19,1.46,19.93,-1.74,144.02,217.01,0.919,20.9,0.529,z14
781,505.0,33.0,1.0,18.63,1.6,21.25,-2.62,109.05,225.69,0.876,20.52,0.556,z15
786,26.0,375.0,1.0,15.36,1.81,15.93,-0.57,125.15,130.21,0.83,16.8,0.533,z13
787,251.0,332.0,1.0,16.27,1.4,16.5,-0.23,130.72,154.08,0.838,18.28,0.621,z13
788,155.0,461.0,0.0,14.73,-0.38,15.87,-1.14,153.31,110.68,0.782,13.98,0.8,z11
789,206.0,405.0,1.0,21.1,1.34,23.95,-2.85,136.46,295.14,0.871,23.75,0.525,z15
790,26.0,428.0,0.0,15.18,2.43,15.57,-0.39,127.85,128.04,0.835,17.95,0.741,z12
793,174.0,413.0,0.0,15.87,1.57,18.87,-3.0,139.4,177.95,0.948,18.63,0.75,z15
794,153.0,226.0,1.0,17.68,2.14,18.41,-0.73,138.61,177.95,0.783,20.62,0.594,z15
795,47.0,490.0,0.0,30.97,1.66,30.97,0.0,128.07,499.13,0.847,33.66,0.64,z11
796,281.0,449.0,0.0,20.25,2.01,21.45,-1.2,133.24,264.76,0.892,23.03,0.737,z15
797,193.0,356.0,0.0,19.26,1.78,19.67,-0.41,136.43,236.55,0.88,22.2,0.667,z15
798,90.0,375.0,0.0,13.98,-0.28,15.32,-1.34,121.86,117.19,0.878,13.42,0.346,z00
799,110.0,400.0,0.0,16.8,1.71,16.8,0.0,142.71,169.27,0.876,19.4,0.567,z15
801,83.0,412.0,9.22,19.71,1.34,23.58,-3.87,132.49,249.57,0.928,21.45,0.765,z01
804,335.0,256.0,0.0,22.51,1.61,25.17,-2.66,139.25,329.86,0.924,25.25,0.548,z15
806,287.0,431.0,0.0,12.77,2.13,14.06,-1.29,137.43,91.15,0.846,15.57,0.7,z00
807,70.0,359.0,0.0,11.22,-5.61,11.22,0.0,125.45,54.25,0.774,0.0,0.0,z11
809,196.0,422.0,1.0,11.65,1.92,13.98,-2.33,143.81,82.47,0.879,14.37,0.727,z00
810,184.0,202.0,0.0,17.96,1.8,20.26,-2.3,135.9,197.48,0.852,20.83,0.6,z15
811,66.0,369.0,1.0,14.17,0.52,16.28,-2.11,115.87,121.53,0.838,15.02,0.5,z00
814,130.0,203.0,0.0,17.07,1.76,17.07,0.0,126.75,186.63,0.901,19.39,0.724,z12
815,113.0,424.0,0.0,15.87,2.03,15.87,0.0,122.33,154.08,0.864,18.05,0.812,z15
816,5.0,311.0,0.0,12.15,1.9,14.78,-2.63,125.03,93.32,0.927,15.02,0.75,z00
817,40.0,432.0,0.0,13.18,1.86,15.32,-2.14,132.24,108.51,0.919,15.87,0.769,z13
820,49.0,205.0,1.0,13.18,2.17,13.18,0.0,101.97,95.49,0.809,15.56,0.762,z09
