Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,224.00,424.00,25.17,161.62,447.05,0.947
1,57.00,472.00,39.39,146.30,1000.43,0.911
2,83.00,473.00,55.20,130.26,1477.86,0.781
3,252.00,491.00,29.36,157.97,598.96,0.904
4,93.00,398.00,26.23,158.06,468.75,0.857
5,104.00,411.00,25.82,162.05,449.22,0.922
6,44.00,387.00,25.11,155.15,401.48,0.862
7,55.00,375.00,32.55,144.15,755.21,0.894
8,109.00,486.00,30.52,158.43,531.68,0.843
9,211.00,323.00,23.57,168.38,362.41,0.870
10,148.00,489.00,24.00,164.02,379.77,0.912
11,51.00,356.00,27.41,153.30,516.49,0.891
12,413.00,457.00,26.81,165.13,457.90,0.884
13,283.00,323.00,26.06,166.38,449.22,0.883
14,160.00,378.00,24.57,158.81,416.67,0.883
15,138.00,413.00,23.75,163.88,390.62,0.827
16,388.00,460.00,26.04,165.73,462.24,0.870
17,136.00,480.00,24.33,161.82,397.14,0.909
18,478.00,387.00,29.27,156.43,590.28,0.891
19,165.00,466.00,24.59,157.57,425.35,0.901
20,481.00,471.00,37.70,147.74,998.26,0.901
21,92.00,421.00,25.82,162.27,449.22,0.922
22,225.00,455.00,26.44,160.81,481.77,0.918
23,260.00,463.00,27.57,162.48,520.83,0.898
24,124.00,362.00,36.43,145.29,909.29,0.874
25,108.00,450.00,25.86,164.02,451.39,0.861
26,298.00,489.00,36.92,148.50,993.92,0.908
27,65.00,340.00,46.63,135.65,1538.63,0.896
28,260.00,359.00,24.16,170.14,379.77,0.870
29,34.00,359.00,30.52,145.87,616.32,0.882
30,391.00,351.00,53.72,132.28,1833.77,0.819
31,314.00,478.00,30.15,158.57,616.32,0.882
32,288.00,346.00,26.10,164.30,473.09,0.902
33,203.00,335.00,24.32,170.26,394.97,0.875
34,159.00,408.00,25.21,164.55,431.86,0.886
35,84.00,434.00,24.41,160.43,392.80,0.900
36,169.00,344.00,26.21,161.90,455.73,0.907
37,150.00,472.00,27.95,161.27,529.51,0.913
38,183.00,421.00,25.53,166.71,436.20,0.895
39,143.00,379.00,25.36,161.39,434.03,0.919
40,444.00,351.00,41.20,146.26,1182.73,0.924
41,357.00,373.00,29.15,159.94,588.11,0.912
42,365.00,458.00,56.73,131.21,2165.80,0.849
43,316.00,442.00,42.64,145.15,1297.74,0.909
44,396.00,411.00,31.92,153.78,724.83,0.887
45,357.00,338.00,28.35,163.59,555.56,0.885
46,482.00,442.00,34.70,153.85,839.84,0.898
47,414.00,416.00,30.76,160.99,638.02,0.913
48,405.00,479.00,38.66,143.42,1043.84,0.897
49,384.00,444.00,31.48,158.43,677.08,0.858
50,366.00,391.00,36.10,154.08,917.97,0.910
51,315.00,372.00,32.14,158.97,713.98,0.866
52,475.00,412.00,36.72,147.59,972.22,0.889
53,335.00,419.00,46.23,140.28,1536.46,0.909
54,448.00,468.00,37.64,150.30,983.07,0.906
55,33.00,359.00,29.83,149.54,566.41,0.864
56,343.00,352.00,31.96,156.34,705.30,0.916
57,324.00,353.00,35.88,153.99,913.63,0.906
58,407.00,393.00,44.24,136.91,1367.19,0.837
59,501.00,473.00,34.49,154.78,809.46,0.936
60,326.00,329.00,45.96,138.18,1488.72,0.902
61,430.00,461.00,31.51,158.83,670.57,0.902
62,236.00,499.00,23.66,162.08,371.09,0.850
63,464.00,343.00,29.13,160.32,594.62,0.897
64,277.00,435.00,24.49,164.78,421.01,0.892
65,172.00,400.00,25.60,168.39,436.20,0.895
66,446.00,316.00,30.76,158.16,642.36,0.920
67,469.00,321.00,51.15,134.45,1790.36,0.848
68,87.00,334.00,28.09,149.64,531.68,0.857
69,427.00,383.00,37.83,149.68,957.03,0.882
70,325.00,463.00,35.01,151.18,868.06,0.907
71,367.00,354.00,35.05,154.17,842.01,0.909
72,348.00,388.00,26.52,168.82,453.56,0.876
