Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,493.00,33.00,26.72,93.73,488.28,0.867
1,360.00,39.00,36.38,114.29,861.55,0.921
2,357.00,214.00,39.07,111.32,991.75,0.888
3,451.00,270.00,41.52,110.87,1178.39,0.873
4,401.00,187.00,37.23,111.63,859.38,0.809
5,422.00,8.00,31.86,115.99,633.68,0.907
6,360.00,182.00,38.37,112.29,961.37,0.886
7,371.00,263.00,36.92,112.54,818.14,0.787
8,424.00,211.00,47.64,109.83,1503.91,0.875
9,342.00,182.00,33.61,113.30,731.34,0.874
10,330.00,22.00,30.76,117.44,611.98,0.876
11,339.00,130.00,38.95,111.83,1004.77,0.864
12,355.00,299.00,42.94,112.33,1169.70,0.857
13,487.00,165.00,30.76,107.24,622.83,0.915
14,384.00,77.00,43.03,109.09,1102.43,0.823
15,356.00,55.00,35.60,112.53,818.14,0.847
16,440.00,255.00,39.53,111.74,976.56,0.893
17,350.00,197.00,33.70,112.63,759.55,0.887
18,389.00,269.00,33.11,113.99,694.44,0.850
19,368.00,161.00,40.14,113.22,1035.16,0.809
20,429.00,167.00,28.63,117.64,538.19,0.892
21,383.00,233.00,31.57,115.15,653.21,0.911
22,427.00,185.00,46.58,110.79,1401.91,0.822
23,366.00,22.00,32.60,113.46,711.81,0.872
24,417.00,25.00,44.97,111.31,1267.36,0.875
25,325.00,192.00,46.87,111.87,1356.34,0.836
26,355.00,243.00,45.00,110.61,1356.34,0.836
27,336.00,241.00,31.67,112.78,685.76,0.869
28,316.00,68.00,48.77,109.58,1666.67,0.883
29,385.00,100.00,34.23,114.91,731.34,0.834
30,348.00,165.00,41.41,111.49,1167.53,0.871
31,435.00,233.00,52.72,108.57,1957.47,0.876
32,313.00,211.00,50.79,109.73,1773.00,0.840
33,352.00,266.00,36.85,111.39,870.23,0.863
34,373.00,62.00,34.89,111.68,809.46,0.894
35,344.00,228.00,33.59,115.28,700.95,0.838
36,348.00,19.00,42.90,110.49,1258.68,0.905
37,323.00,249.00,28.34,115.06,523.00,0.877
38,341.00,68.00,42.70,110.52,1297.74,0.864
39,315.00,48.00,34.70,114.45,785.59,0.859
40,375.00,217.00,38.98,111.80,1041.67,0.888
41,379.00,46.00,34.98,116.24,811.63,0.876
42,365.00,281.00,41.51,112.09,1089.41,0.813
43,335.00,256.00,25.17,116.79,392.80,0.859
44,370.00,311.00,38.73,111.28,976.56,0.882
45,413.00,240.00,42.22,110.87,1189.24,0.842
46,434.00,306.00,30.33,115.45,609.81,0.864
47,423.00,257.00,35.58,111.50,824.65,0.862
48,368.00,232.00,26.89,113.91,475.26,0.879
49,384.00,186.00,34.00,114.82,737.85,0.833
50,389.00,311.00,35.96,112.96,798.61,0.902
51,320.00,128.00,36.07,113.38,878.91,0.910
52,379.00,120.00,54.15,109.43,1875.00,0.777
53,460.00,288.00,41.28,112.20,1119.79,0.882
54,446.00,173.00,38.46,114.79,920.14,0.841
55,384.00,166.00,29.87,113.29,566.41,0.913
56,466.00,164.00,52.12,111.26,1792.53,0.836
57,461.00,304.00,24.66,116.99,399.31,0.846
58,431.00,272.00,39.46,111.89,1000.43,0.846
59,411.00,171.00,41.79,113.58,1046.01,0.802
60,471.00,259.00,49.62,111.98,1519.10,0.812
61,418.00,311.00,31.87,112.09,657.55,0.898
62,325.00,87.00,35.20,115.22,776.91,0.878
63,479.00,280.00,43.54,113.79,1247.83,0.859
64,337.00,43.00,60.30,109.58,2332.90,0.759
65,372.00,91.00,33.95,111.79,657.55,0.842
66,387.00,203.00,34.79,113.61,800.78,0.856
67,490.00,76.00,42.18,103.71,902.78,0.769
68,448.00,300.00,30.05,116.11,555.56,0.871
69,459.00,27.00,28.38,108.06,451.39,0.882
70,359.00,141.00,53.88,108.83,1985.68,0.851
71,405.00,204.00,36.64,112.14,887.59,0.880
72,440.00,60.00,45.41,106.52,1384.55,0.881
73,330.00,110.00,47.95,108.75,1551.65,0.846
74,385.00,147.00,51.45,112.79,1506.08,0.773
75,336.00,211.00,42.18,111.20,1269.53,0.906
76,339.00,149.00,34.92,113.28,826.82,0.884
77,327.00,308.00,34.32,114.21,707.47,0.866
78,316.00,31.00,35.10,115.39,800.78,0.856
79,418.00,293.00,38.25,113.85,891.93,0.847
80,322.00,146.00,36.16,113.99,881.08,0.866
81,459.00,12.00,42.94,113.07,1241.32,0.893
82,359.00,106.00,43.54,109.93,1182.73,0.793
83,325.00,168.00,54.19,109.07,2011.72,0.862
84,373.00,246.00,30.17,116.45,575.09,0.845
85,334.00,294.00,27.39,115.62,473.09,0.816
86,329.00,227.00,29.64,116.44,523.00,0.877
87,369.00,199.00,40.07,112.46,1028.65,0.797
88,390.00,287.00,42.37,110.13,1204.43,0.882
89,323.00,284.00,31.88,113.99,640.19,0.832
90,477.00,300.00,39.42,111.27,1052.52,0.855
91,390.00,60.00,36.38,112.08,813.80,0.870
92,68.00,393.00,41.18,105.14,1150.17,0.806
93,165.00,466.00,29.61,112.12,611.98,0.876
94,260.00,359.00,29.87,115.52,609.81,0.896
95,301.00,331.00,37.91,112.97,887.59,0.854
96,108.00,450.00,32.13,109.91,720.49,0.882
97,212.00,324.00,28.80,114.91,551.22,0.878
98,177.00,361.00,46.41,107.82,1486.55,0.845
99,167.00,486.00,52.49,107.71,1855.47,0.758
100,123.00,404.00,40.99,109.16,1158.85,0.875
101,148.00,341.00,49.65,107.39,1740.45,0.855
102,55.00,375.00,39.04,105.23,1069.88,0.894
103,104.00,411.00,32.32,109.22,705.30,0.885
104,247.00,475.00,37.07,112.05,887.59,0.818
105,253.00,491.00,36.47,111.22,863.72,0.849
106,303.00,402.00,38.56,111.81,991.75,0.863
107,154.00,320.00,42.15,109.78,1221.79,0.850
108,266.00,376.00,41.84,112.69,1078.56,0.856
109,50.00,446.00,40.05,105.97,1024.31,0.888
110,288.00,346.00,32.19,113.50,672.74,0.796
111,287.00,460.00,28.49,110.40,562.07,0.871
112,160.00,378.00,31.38,106.80,661.89,0.891
113,225.00,456.00,32.45,111.65,700.95,0.838
114,88.00,334.00,34.21,106.20,779.08,0.860
115,69.00,456.00,39.32,108.85,991.75,0.852
116,225.00,405.00,37.61,111.34,952.69,0.878
117,190.00,404.00,41.53,108.91,1208.77,0.863
118,89.00,452.00,46.20,107.76,1427.95,0.825
119,21.00,393.00,40.52,103.25,1139.32,0.890
120,36.00,461.00,44.75,104.39,1315.10,0.876
121,128.00,323.00,51.01,107.74,1786.02,0.821
122,44.00,387.00,29.86,106.83,618.49,0.909
123,84.00,434.00,29.24,111.39,585.94,0.884
124,246.00,406.00,46.60,109.93,1493.06,0.884
125,243.00,430.00,49.67,108.92,1718.75,0.882
126,312.00,341.00,28.09,117.09,514.32,0.898
127,160.00,408.00,31.01,111.35,655.38,0.873
128,213.00,476.00,66.26,106.85,3161.89,0.889
129,138.00,413.00,29.61,113.63,601.13,0.883
130,193.00,319.00,48.15,108.58,1603.73,0.818
131,243.00,320.00,43.13,111.71,1195.75,0.853
