Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,151.00,472.00,32.98,122.98,696.61,0.905
1,92.00,421.00,29.87,123.01,618.49,0.909
2,104.00,411.00,30.15,122.33,625.00,0.895
3,154.00,319.00,42.06,115.58,1202.26,0.874
4,55.00,375.00,37.82,110.65,1022.14,0.915
5,225.00,455.00,30.99,121.79,648.87,0.919
6,165.00,466.00,28.39,123.60,542.53,0.899
7,138.00,413.00,27.44,127.12,507.81,0.876
8,303.00,402.00,37.71,117.44,948.35,0.815
9,50.00,356.00,32.81,113.32,740.02,0.856
10,314.00,478.00,34.20,120.88,809.46,0.894
11,299.00,489.00,42.18,116.38,1174.05,0.838
12,224.00,424.00,29.61,122.00,601.13,0.883
13,175.00,384.00,34.17,117.81,809.46,0.894
14,287.00,460.00,26.71,125.61,473.09,0.865
15,366.00,433.00,24.11,130.38,379.77,0.870
16,235.00,486.00,26.15,127.27,453.56,0.931
17,93.00,398.00,30.61,118.62,646.70,0.893
18,159.00,408.00,29.13,123.54,577.26,0.871
19,57.00,472.00,46.36,111.68,1299.91,0.863
20,212.00,324.00,27.28,125.51,516.49,0.891
21,20.00,338.00,33.84,113.51,794.27,0.897
22,193.00,319.00,48.39,113.08,1642.80,0.838
23,288.00,346.00,31.12,121.50,657.55,0.885
24,301.00,331.00,37.12,120.33,896.27,0.802
25,109.00,486.00,35.78,120.03,748.70,0.842
26,312.00,420.00,44.26,113.55,1338.98,0.855
27,260.00,359.00,27.56,128.57,518.66,0.921
28,169.00,344.00,31.03,119.73,655.38,0.873
29,83.00,472.00,61.45,107.73,1757.81,0.767
30,68.00,393.00,40.27,111.00,1121.96,0.822
31,126.00,492.00,34.96,117.89,842.01,0.880
32,166.00,486.00,51.08,112.11,1853.30,0.830
33,126.00,425.00,36.49,118.69,876.74,0.888
34,188.00,343.00,33.71,118.34,787.76,0.911
35,283.00,323.00,30.28,124.96,622.83,0.915
36,148.00,489.00,27.95,124.03,529.51,0.913
37,262.00,419.00,36.38,119.27,837.67,0.849
38,337.00,399.00,27.80,124.88,542.53,0.864
39,115.00,348.00,27.61,120.65,479.60,0.887
40,388.00,461.00,30.50,123.93,640.19,0.874
41,432.00,365.00,27.50,101.71,503.47,0.920
42,397.00,372.00,31.73,121.33,609.81,0.864
43,88.00,334.00,32.78,116.31,694.44,0.850
44,160.00,392.00,25.25,125.74,421.01,0.892
45,449.00,468.00,43.81,114.31,1250.00,0.765
46,479.00,387.00,33.03,123.51,729.17,0.880
47,483.00,346.00,35.60,120.39,809.46,0.865
48,401.00,321.00,29.13,123.92,559.90,0.878
49,384.00,444.00,37.26,119.52,917.97,0.872
50,343.00,465.00,33.44,122.25,718.32,0.831
51,413.00,457.00,30.80,123.80,607.64,0.870
52,493.00,456.00,29.90,122.48,605.47,0.858
53,477.00,145.00,37.66,122.36,954.86,0.862
54,316.00,442.00,48.11,113.08,1575.52,0.809
55,325.00,463.00,40.48,116.29,1069.88,0.836
56,475.00,412.00,42.18,115.82,1202.26,0.864
57,366.00,413.00,26.44,127.73,481.77,0.918
58,425.00,51.00,27.23,122.75,501.30,0.890
