Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
738,346.00,255.00,15.77,149.20,151.91,0.870,1.60,18.35,0.586
739,445.00,284.00,21.45,117.05,271.27,0.879,1.83,24.30,0.684
740,491.00,141.00,18.35,127.48,208.33,0.860,1.84,20.83,0.588
741,435.00,150.00,35.28,109.09,781.25,0.882,1.75,37.92,0.562
742,398.00,251.00,26.44,121.68,338.54,0.750,1.45,29.08,0.477
743,503.00,307.00,18.05,132.26,197.48,0.852,1.95,20.91,0.647
744,434.00,78.00,21.45,112.88,292.97,0.898,1.58,23.80,0.615
745,408.00,132.00,13.18,136.36,117.19,0.910,1.35,15.87,0.643
746,398.00,174.00,15.02,140.89,143.23,0.884,1.45,17.92,0.714
747,387.00,255.00,18.27,138.33,223.52,0.906,1.58,21.09,0.667
748,390.00,176.00,13.60,151.09,104.17,0.851,1.37,16.34,0.846
749,345.00,111.00,16.50,141.71,160.59,0.831,1.52,19.40,0.600
750,392.00,47.00,18.63,140.15,206.16,0.836,1.56,20.93,0.571
751,459.00,28.00,24.55,119.69,358.07,0.860,1.77,27.30,0.455
752,349.00,120.00,21.05,134.00,284.29,0.872,1.09,23.22,0.550
753,401.00,125.00,19.65,134.74,253.91,0.891,1.57,22.54,0.658
754,357.00,228.00,17.92,148.79,193.14,0.890,1.46,20.83,0.562
755,449.00,157.00,22.83,139.55,327.69,0.886,1.50,25.70,0.585
756,478.00,175.00,22.63,115.41,323.35,0.874,2.26,25.45,0.762
757,370.00,296.00,22.99,133.31,347.22,0.862,1.61,25.69,0.614
758,360.00,123.00,21.45,135.08,308.16,0.910,1.59,24.30,0.675
759,321.00,261.00,17.07,151.56,186.63,0.901,1.38,19.84,0.500
760,345.00,101.00,17.80,148.95,208.33,0.941,1.36,20.52,1.000
761,326.00,271.00,20.84,138.76,279.95,0.858,1.76,23.75,0.550
762,336.00,95.00,18.96,139.71,225.69,0.876,1.62,21.52,0.583
763,337.00,304.00,12.15,151.93,82.47,0.843,1.44,15.02,0.591
764,492.00,230.00,15.38,119.58,138.89,0.857,1.90,18.17,0.571
765,235.00,20.00,20.52,111.30,273.44,0.921,1.66,23.29,0.632
766,334.00,317.00,13.36,142.38,97.66,0.850,1.46,16.27,1.000
767,411.00,142.00,13.42,131.33,102.00,0.887,1.87,16.34,0.667
768,424.00,37.00,16.34,126.13,154.08,0.838,1.46,19.26,0.567
769,387.00,132.00,14.21,119.95,125.87,0.868,1.83,17.00,0.815
770,499.00,61.00,17.80,116.22,208.33,0.941,2.33,20.52,0.824
771,373.00,175.00,21.12,138.91,292.97,0.898,1.74,24.00,0.650
772,379.00,277.00,18.28,139.52,219.18,0.888,1.57,21.12,0.618
773,378.00,28.00,18.28,116.15,210.50,0.853,1.77,21.12,0.694
774,430.00,286.00,19.40,103.85,247.40,0.834,2.20,22.22,0.789
775,367.00,51.00,14.73,147.12,134.55,0.771,1.47,17.68,0.643
776,321.00,99.00,14.37,140.71,121.53,0.838,1.68,16.87,0.654
777,399.00,164.00,13.42,142.52,102.00,0.887,2.10,16.34,0.625
778,387.00,245.00,18.70,138.65,212.67,0.878,1.86,21.52,0.647
779,366.00,252.00,10.62,120.40,56.42,0.779,1.28,13.18,0.421
780,345.00,288.00,18.19,144.02,217.01,0.919,1.46,20.90,0.529
781,505.00,33.00,18.63,109.05,225.69,0.876,1.60,20.52,0.556
782,39.00,397.00,14.27,136.92,121.53,0.838,1.57,16.97,0.593
783,163.00,335.00,11.44,147.40,73.78,0.786,1.22,13.18,0.609
784,156.00,239.00,14.78,147.58,119.36,0.843,1.01,16.80,1.000
785,165.00,236.00,13.48,140.50,106.34,0.846,1.79,16.34,0.615
786,26.00,375.00,15.36,125.15,130.21,0.830,1.81,16.80,0.533
787,251.00,332.00,16.27,130.72,154.08,0.838,1.40,18.28,0.621
788,155.00,461.00,14.73,153.31,110.68,0.782,-0.38,13.98,0.800
789,206.00,405.00,21.10,136.46,295.14,0.871,1.34,23.75,0.525
790,26.00,428.00,15.18,127.85,128.04,0.835,2.43,17.95,0.741
791,126.00,271.00,16.27,145.14,141.06,0.826,1.60,18.22,0.536
792,279.00,337.00,19.21,138.91,236.55,0.902,1.45,21.77,0.658
793,174.00,413.00,15.87,139.40,177.95,0.948,1.57,18.63,0.750
794,153.00,226.00,17.68,138.61,177.95,0.783,2.14,20.62,0.594
795,47.00,490.00,30.97,128.07,499.13,0.847,1.66,33.66,0.640
796,281.00,449.00,20.25,133.24,264.76,0.892,2.01,23.03,0.737
797,193.00,356.00,19.26,136.43,236.55,0.880,1.78,22.20,0.667
798,90.00,375.00,13.98,121.86,117.19,0.878,-0.28,13.42,0.346
799,110.00,400.00,16.80,142.71,169.27,0.876,1.71,19.40,0.567
800,118.00,301.00,20.84,137.63,266.93,0.864,1.92,23.75,0.605
801,83.00,412.00,19.71,132.49,249.57,0.928,1.34,21.45,0.765
802,220.00,391.00,19.91,138.20,260.42,0.877,1.76,22.77,0.703
803,276.00,423.00,17.96,134.52,197.48,0.852,1.81,20.43,0.647
804,335.00,256.00,22.51,139.25,329.86,0.924,1.61,25.25,0.548
805,114.00,291.00,24.45,122.38,297.31,0.764,-0.25,23.94,0.366
806,287.00,431.00,12.77,137.43,91.15,0.846,2.13,15.57,0.700
807,70.00,359.00,11.22,125.45,54.25,0.774,-5.61,0.00,0.000
808,256.00,442.00,15.77,141.13,151.91,0.870,1.66,18.35,0.700
809,196.00,422.00,11.65,143.81,82.47,0.879,1.92,14.37,0.727
810,184.00,202.00,17.96,135.90,197.48,0.852,1.80,20.83,0.600
811,66.00,369.00,14.17,115.87,121.53,0.838,0.52,15.02,0.500
812,146.00,357.00,10.02,124.95,56.42,0.876,-5.01,0.00,0.050
813,462.00,92.00,12.81,115.45,97.66,0.882,1.98,15.49,0.875
814,130.00,203.00,17.07,126.75,186.63,0.901,1.76,19.39,0.724
815,113.00,424.00,15.87,122.33,154.08,0.864,2.03,18.05,0.812
816,5.00,311.00,12.15,125.03,93.32,0.927,1.90,15.02,0.750
817,40.00,432.00,13.18,132.24,108.51,0.919,1.86,15.87,0.769
818,164.00,311.00,11.79,153.17,67.27,0.820,1.54,13.60,0.600
819,155.00,461.00,15.87,129.60,156.25,0.832,1.84,18.41,0.885
820,49.00,205.00,13.18,101.97,95.49,0.809,2.17,15.56,0.762
