Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity,Ring_Width_μm,Dark_Edge_Diameter_μm,Dark_Ratio
173,349.00,148.00,25.44,135.79,427.52,0.878,4.41,33.97,0.405
174,381.00,267.00,28.40,123.59,549.05,0.885,5.70,39.32,0.473
175,343.00,273.00,31.25,101.50,614.15,0.870,5.86,39.13,0.502
176,318.00,385.00,36.04,128.32,865.89,0.858,5.78,46.49,0.424
177,482.00,208.00,28.95,132.63,570.75,0.885,5.81,40.05,0.415
178,502.00,119.00,25.74,133.54,447.05,0.852,5.30,36.06,0.429
179,403.00,250.00,31.97,116.31,685.76,0.900,6.40,42.95,0.436
180,361.00,376.00,43.08,122.29,1254.34,0.879,5.58,53.80,0.369
181,355.00,434.00,50.96,116.52,1853.30,0.910,5.39,61.57,0.514
182,459.00,325.00,51.59,118.13,1801.22,0.858,6.25,62.50,0.376
183,483.00,383.00,38.46,122.94,1026.48,0.882,5.13,47.82,0.365
184,492.00,328.00,36.83,126.48,924.48,0.870,5.74,47.24,0.381
185,337.00,449.00,39.60,122.40,1067.71,0.899,5.69,50.43,0.378
186,353.00,410.00,45.75,119.91,1443.14,0.890,5.35,55.56,0.511
187,330.00,431.00,36.40,124.90,926.65,0.919,5.31,46.18,0.326
188,344.00,330.00,32.26,124.60,720.49,0.913,4.96,41.79,0.386
189,486.00,348.00,44.15,121.32,1375.87,0.907,4.94,53.23,0.366
190,463.00,351.00,53.30,118.14,1892.36,0.754,5.59,62.67,0.345
191,411.00,389.00,52.82,116.72,2018.23,0.896,6.36,64.18,0.377
192,497.00,367.00,45.87,119.12,1449.65,0.879,6.14,56.83,0.377
193,467.00,373.00,36.63,126.30,928.82,0.874,5.86,47.51,0.388
194,315.00,457.00,53.16,115.58,2029.08,0.895,5.76,63.77,0.550
195,468.00,205.00,24.62,134.72,394.97,0.875,6.07,34.57,0.429
196,484.00,457.00,40.74,122.27,1167.53,0.895,5.86,51.75,0.329
197,411.00,433.00,41.52,119.35,1174.05,0.860,6.18,52.16,0.393
198,410.00,213.00,25.35,116.44,425.35,0.862,5.53,34.92,0.423
199,443.00,359.00,31.36,131.43,661.89,0.891,5.29,41.73,0.396
200,468.00,446.00,35.42,124.13,881.08,0.921,5.90,46.28,0.347
201,495.00,437.00,47.10,120.38,1547.31,0.871,5.57,57.78,0.361
202,421.00,279.00,26.10,128.94,436.20,0.895,5.02,34.53,0.326
203,490.00,414.00,41.47,123.33,1158.85,0.865,5.62,51.88,0.367
204,387.00,325.00,40.07,124.37,1087.24,0.908,5.70,50.42,0.346
205,341.00,134.00,31.29,130.39,661.89,0.891,5.58,41.67,0.420
206,459.00,408.00,48.62,120.24,1549.48,0.839,5.28,58.53,0.358
207,432.00,456.00,48.51,118.87,1519.10,0.870,5.97,59.69,0.330
208,489.00,221.00,24.30,130.55,386.28,0.897,4.65,33.27,0.471
209,414.00,369.00,28.58,132.87,564.24,0.885,5.49,39.52,0.421
210,331.00,317.00,40.69,122.15,1117.62,0.898,6.23,51.21,0.350
211,354.00,487.00,42.80,120.84,1297.74,0.909,5.91,53.20,0.390
212,343.00,362.00,46.37,122.53,1464.84,0.833,5.32,56.19,0.351
213,363.00,332.00,41.57,125.59,1148.00,0.873,4.71,50.41,0.336
214,424.00,296.00,42.37,121.59,1176.22,0.878,5.48,52.07,0.375
215,380.00,113.00,46.60,118.24,1406.25,0.824,6.07,57.21,0.373
216,480.00,171.00,37.57,123.77,948.35,0.874,6.23,48.81,0.372
217,395.00,167.00,32.48,129.10,727.00,0.912,5.73,43.35,0.359
218,320.00,249.00,41.12,122.81,1182.73,0.900,5.69,51.29,0.388
219,419.00,239.00,46.89,121.67,1467.01,0.898,5.72,57.47,0.381
220,485.00,248.00,34.79,126.98,813.80,0.898,5.72,45.14,0.428
221,400.00,227.00,41.06,124.82,1178.39,0.896,5.52,51.59,0.393
222,429.00,177.00,53.10,116.71,1881.51,0.754,5.59,62.77,0.335
223,408.00,123.00,39.32,123.62,963.54,0.821,6.54,50.86,0.342
224,407.00,149.00,53.40,115.38,1953.12,0.825,6.15,63.89,0.404
225,407.00,67.00,29.26,132.57,581.60,0.912,5.44,39.42,0.366
226,383.00,51.00,30.33,131.83,638.02,0.913,5.63,41.35,0.377
227,364.00,133.00,60.92,115.04,2463.11,0.830,5.83,69.92,0.392
228,478.00,265.00,37.16,127.33,946.18,0.891,6.17,48.64,0.424
229,344.00,292.00,47.32,122.18,1569.01,0.892,4.81,56.57,0.324
230,442.00,210.00,37.29,126.56,909.29,0.874,5.56,48.09,0.378
231,317.00,39.00,50.86,118.52,1707.90,0.826,6.22,61.88,0.385
232,497.00,262.00,35.42,125.32,876.74,0.917,5.83,46.03,0.394
233,357.00,169.00,34.66,127.60,811.63,0.848,5.14,44.69,0.349
234,427.00,220.00,33.19,130.97,737.85,0.891,5.16,43.32,0.358
235,417.00,99.00,30.76,132.32,627.17,0.922,5.53,41.09,0.400
236,388.00,30.00,55.57,116.02,2204.86,0.888,5.24,65.40,0.343
237,363.00,253.00,41.30,121.44,1187.07,0.879,6.15,52.21,0.395
238,499.00,234.00,42.50,121.05,1276.04,0.894,6.03,53.26,0.429
239,344.00,89.00,41.10,123.29,1152.34,0.876,6.47,52.46,0.360
240,390.00,305.00,37.27,125.71,963.54,0.935,5.95,48.32,0.373
241,320.00,197.00,45.37,120.24,1419.27,0.860,6.01,55.98,0.410
242,413.00,83.00,34.03,127.89,770.40,0.850,5.74,44.59,0.377
243,331.00,151.00,44.31,121.04,1380.21,0.887,5.39,55.09,0.619
244,335.00,56.00,47.96,119.22,1538.63,0.839,6.02,58.19,0.429
245,389.00,135.00,41.77,122.17,1226.13,0.875,5.69,52.42,0.365
246,480.00,53.00,29.44,132.91,603.30,0.911,5.63,40.45,0.376
247,435.00,87.00,59.74,115.41,2263.45,0.791,6.29,70.96,0.398
248,424.00,134.00,35.23,127.95,850.69,0.889,5.20,45.07,0.382
249,400.00,100.00,35.29,125.27,894.10,0.906,5.77,46.18,0.383
250,469.00,100.00,40.27,122.84,1139.32,0.890,5.65,50.56,0.403
251,361.00,187.00,36.09,128.15,883.25,0.876,5.56,46.54,0.331
252,388.00,71.00,39.56,122.32,1067.71,0.910,6.05,49.98,0.383
253,459.00,219.00,41.86,123.34,1202.26,0.897,5.96,53.12,0.367
254,327.00,229.00,41.49,127.51,1171.88,0.875,4.64,50.31,0.349
255,491.00,281.00,42.18,121.16,1252.17,0.894,5.85,52.60,0.397
256,405.00,297.00,29.13,136.51,575.09,0.927,5.69,40.48,0.461
257,389.00,152.00,25.30,138.56,416.67,0.883,5.12,34.57,0.446
258,398.00,85.00,24.66,138.36,403.65,0.895,5.84,35.36,0.457
259,502.00,217.00,26.96,136.12,475.26,0.879,4.77,35.64,0.394
260,394.00,277.00,31.02,135.07,620.66,0.889,5.38,40.59,0.444
261,441.00,131.00,30.76,131.81,655.38,0.938,5.20,41.16,0.381
262,491.00,155.00,32.12,128.61,700.95,0.910,5.48,42.32,0.395
263,347.00,71.00,27.57,135.64,512.15,0.883,5.02,37.62,0.389
264,321.00,129.00,34.50,127.27,783.42,0.865,5.28,43.95,0.397
265,460.00,272.00,36.76,125.50,924.48,0.870,5.21,47.02,0.337
266,333.00,75.00,26.02,138.33,449.22,0.922,5.45,36.07,0.413
267,490.00,300.00,34.03,127.34,776.91,0.850,5.87,44.76,0.359
268,445.00,305.00,44.26,122.69,1319.44,0.819,5.30,54.44,0.390
269,442.00,192.00,25.78,136.01,444.88,0.874,5.45,35.48,0.428
270,331.00,264.00,34.63,114.67,724.83,0.793,4.66,43.02,0.315
271,327.00,401.00,36.02,126.04,874.57,0.867,5.91,47.23,0.461
272,328.00,180.00,29.34,130.05,594.62,0.897,5.38,39.77,0.411
273,470.00,150.00,49.10,118.22,1540.80,0.816,5.64,58.99,0.379
274,471.00,19.00,28.30,137.76,525.17,0.870,4.98,37.92,0.389
275,453.00,142.00,29.37,133.31,592.45,0.871,5.78,40.70,0.400
276,336.00,210.00,34.50,122.21,822.48,0.908,5.87,45.74,0.418
277,381.00,220.00,38.80,126.06,1004.77,0.864,5.45,49.11,0.358
278,477.00,191.00,39.11,122.47,1011.28,0.815,5.70,49.96,0.419
279,315.00,81.00,43.95,122.22,1291.23,0.866,5.50,54.06,0.361
280,471.00,306.00,41.82,120.98,1206.60,0.824,5.54,51.92,0.328
281,372.00,313.00,39.41,124.82,1063.37,0.871,5.66,50.11,0.368
282,466.00,76.00,29.85,133.94,609.81,0.896,5.86,41.36,0.400
283,483.00,70.00,38.30,123.90,1000.43,0.860,5.13,46.86,0.369
284,458.00,28.00,28.47,134.48,559.90,0.878,5.17,38.75,0.364
285,378.00,290.00,33.78,131.87,770.40,0.921,4.83,43.27,0.408
286,151.00,433.00,52.01,115.70,1946.61,0.895,5.33,62.67,0.364
287,355.00,57.00,30.66,133.13,635.85,0.901,4.40,39.31,0.357
288,487.00,109.00,39.42,121.85,1013.45,0.814,5.91,50.49,0.345
289,429.00,151.00,31.00,130.43,664.06,0.884,5.67,41.47,0.359
290,434.00,252.00,30.76,129.35,642.36,0.920,5.19,40.65,0.388
291,498.00,56.00,46.83,119.96,1395.40,0.768,5.34,56.42,0.356
292,496.00,396.00,32.94,126.93,755.21,0.882,5.82,44.29,0.397
293,362.00,276.00,49.60,121.10,1677.52,0.874,5.41,59.66,0.387
294,37.00,221.00,46.94,115.22,1488.72,0.771,5.75,57.50,0.395
295,151.00,189.00,33.95,127.62,772.57,0.902,5.45,44.07,0.407
296,100.00,168.00,33.60,125.88,759.55,0.858,5.32,43.65,0.346
297,238.00,178.00,42.64,119.63,1276.04,0.894,6.18,53.57,0.417
298,199.00,126.00,25.54,135.14,444.88,0.913,5.49,36.45,0.393
299,191.00,19.00,25.58,135.86,444.88,0.874,5.32,35.84,0.409
300,235.00,83.00,37.76,122.65,980.90,0.860,5.75,48.64,0.357
301,282.00,288.00,44.31,121.37,1323.78,0.872,5.47,53.13,0.364
302,107.00,136.00,32.18,129.82,685.76,0.869,5.17,42.18,0.425
303,173.00,92.00,31.48,129.76,672.74,0.883,5.93,42.97,0.373
304,153.00,60.00,42.18,118.82,1200.09,0.777,6.04,53.31,0.365
305,76.00,249.00,29.95,131.31,585.94,0.871,5.30,40.07,0.405
306,284.00,125.00,27.56,135.88,509.98,0.905,5.90,38.75,0.389
307,219.00,303.00,42.49,121.88,1219.62,0.854,5.64,52.77,0.375
308,57.00,167.00,35.26,122.39,855.03,0.894,5.56,45.69,0.373
309,87.00,73.00,45.24,121.61,1297.74,0.806,4.24,53.73,0.280
310,281.00,310.00,38.46,123.86,998.26,0.876,6.04,49.48,0.366
311,55.00,25.00,32.26,126.16,720.49,0.882,5.35,42.47,0.378
312,55.00,88.00,100.89,107.50,6979.17,0.789,5.03,110.95,0.178
313,130.00,278.00,57.36,113.63,2280.82,0.818,6.34,68.27,0.305
314,264.00,146.00,32.34,128.31,729.17,0.893,5.77,43.13,0.362
315,228.00,251.00,43.73,120.31,1362.85,0.907,5.79,54.05,0.360
316,214.00,219.00,32.61,130.19,720.49,0.913,5.26,42.26,0.355
317,119.00,168.00,38.99,123.01,1026.48,0.882,5.46,49.85,0.383
318,251.00,284.00,45.15,119.88,1430.12,0.903,5.92,55.47,0.550
319,187.00,35.00,39.36,123.22,1076.39,0.907,5.94,50.43,0.403
320,232.00,27.00,41.14,123.32,1117.62,0.873,4.51,48.55,0.320
321,265.00,298.00,32.05,129.52,703.12,0.891,5.23,41.67,0.386
322,271.00,90.00,31.94,129.43,709.64,0.922,5.39,42.17,0.379
323,183.00,204.00,38.08,122.46,991.75,0.888,5.24,47.66,0.375
324,16.00,210.00,46.98,112.74,1529.95,0.870,5.44,56.05,0.363
325,157.00,270.00,51.27,116.31,1812.07,0.833,4.99,61.24,0.552
326,117.00,49.00,29.83,130.35,598.96,0.904,5.69,40.65,0.466
327,255.00,79.00,38.91,123.42,1009.11,0.820,5.62,49.03,0.408
328,242.00,67.00,27.50,136.15,525.17,0.906,5.64,38.68,0.637
329,75.00,164.00,36.70,123.15,913.63,0.763,5.36,46.59,0.346
330,292.00,157.00,56.87,116.13,2207.03,0.806,6.22,67.32,0.371
331,140.00,252.00,48.78,116.55,1671.01,0.847,5.76,59.47,0.312
332,103.00,188.00,41.54,119.75,1180.56,0.827,5.28,51.11,0.352
333,157.00,90.00,30.15,129.62,616.32,0.851,5.20,40.45,0.391
334,160.00,297.00,48.64,117.44,1649.31,0.873,5.34,58.36,0.567
335,88.00,36.00,35.45,125.53,865.89,0.926,5.57,45.80,0.460
336,191.00,142.00,42.51,119.61,1239.15,0.853,5.48,52.47,0.370
337,291.00,84.00,51.19,118.08,1707.90,0.802,5.95,61.83,0.354
338,84.00,419.00,44.31,117.27,1401.91,0.924,6.27,55.00,0.298
339,75.00,306.00,29.61,131.43,594.62,0.897,6.11,41.25,0.362
340,256.00,195.00,55.84,117.56,2118.06,0.830,5.06,64.83,0.257
341,103.00,42.00,27.95,131.68,533.85,0.921,5.95,39.31,0.492
342,198.00,50.00,28.67,134.34,538.19,0.892,5.03,38.58,0.425
343,68.00,50.00,61.25,113.01,2415.36,0.788,5.67,70.96,0.365
344,116.00,123.00,26.45,133.58,479.60,0.903,5.58,37.27,0.426
345,230.00,134.00,30.14,132.77,620.66,0.889,5.14,39.88,0.437
346,127.00,68.00,26.44,134.60,481.77,0.918,5.54,37.19,0.471
347,248.00,14.00,39.67,123.42,1102.43,0.878,5.65,50.18,0.372
348,151.00,209.00,50.65,115.53,1605.90,0.824,5.64,59.90,0.365
349,262.00,109.00,32.98,129.09,757.38,0.905,5.19,43.36,0.336
350,286.00,258.00,37.56,125.00,967.88,0.911,5.45,47.36,0.439
351,47.00,57.00,31.73,126.85,642.36,0.855,4.68,40.52,0.347
352,180.00,106.00,24.33,135.85,397.14,0.909,5.15,34.05,0.371
353,310.00,175.00,46.02,120.24,1271.70,0.798,5.79,56.30,0.320
354,272.00,73.00,33.59,128.17,781.25,0.882,5.66,44.30,0.386
355,216.00,80.00,27.18,135.08,496.96,0.882,5.39,37.51,0.390
356,300.00,244.00,38.75,123.00,1015.62,0.891,5.67,48.97,0.373
357,29.00,55.00,39.11,118.73,976.56,0.778,5.49,48.97,0.352
358,208.00,28.00,44.64,121.19,1297.74,0.826,5.40,54.53,0.344
359,117.00,218.00,25.73,135.12,444.88,0.913,5.31,36.06,0.398
360,31.00,147.00,50.13,111.50,1694.88,0.838,6.08,60.49,0.344
361,208.00,185.00,26.84,134.70,483.94,0.895,5.29,37.29,0.414
362,194.00,298.00,38.65,123.19,1032.99,0.880,5.59,48.72,0.361
363,196.00,279.00,34.20,125.67,792.10,0.903,4.88,42.90,0.333
364,224.00,194.00,42.97,120.83,1226.13,0.814,6.53,54.69,0.378
365,43.00,303.00,42.95,118.05,1204.43,0.829,5.93,53.37,0.326
366,66.00,142.00,35.75,122.59,894.10,0.906,5.48,45.69,0.367
367,160.00,108.00,41.22,120.53,1184.90,0.908,5.58,51.21,0.378
368,97.00,253.00,37.27,124.89,933.16,0.905,5.02,45.88,0.332
369,16.00,269.00,35.42,119.79,809.46,0.802,4.37,42.94,0.345
370,84.00,16.00,42.18,119.18,1250.00,0.876,5.57,52.59,0.405
371,95.00,93.00,34.93,125.58,835.50,0.922,4.32,42.38,0.287
372,233.00,290.00,29.86,131.58,618.49,0.909,5.33,40.53,0.409
373,141.00,75.00,30.11,129.73,609.81,0.896,5.48,40.70,0.395
374,18.00,70.00,33.01,123.05,755.21,0.925,5.62,43.59,0.405
375,282.00,106.00,48.40,116.95,1710.07,0.906,6.01,59.41,0.351
376,25.00,194.00,28.56,128.31,540.36,0.906,5.93,39.80,0.436
377,86.00,178.00,29.02,130.59,559.90,0.892,5.54,39.39,0.381
378,129.00,91.00,28.49,130.67,557.73,0.899,5.57,39.17,0.435
379,228.00,117.00,35.84,125.03,846.35,0.873,6.27,47.23,0.419
380,145.00,120.00,32.94,126.89,759.55,0.899,5.08,42.18,0.399
381,92.00,53.00,29.54,132.16,566.41,0.913,5.74,40.14,0.443
382,232.00,214.00,41.55,121.11,1254.34,0.912,5.64,52.06,0.334
383,136.00,155.00,41.20,121.18,1193.58,0.891,5.59,51.86,0.384
384,80.00,270.00,57.94,112.68,2421.88,0.914,5.69,68.05,0.336
385,122.00,107.00,40.07,122.30,1102.43,0.903,5.50,50.26,0.396
386,138.00,300.00,38.75,123.69,1056.86,0.908,5.49,48.90,0.323
387,168.00,24.00,47.60,119.22,1536.46,0.880,5.16,57.92,0.625
388,162.00,250.00,35.20,126.70,885.42,0.897,5.55,46.03,0.348
389,137.00,176.00,39.29,123.00,1082.90,0.905,5.50,49.78,0.358
390,87.00,236.00,38.92,122.29,1024.31,0.873,6.18,50.09,0.367
391,204.00,202.00,42.42,121.95,1213.11,0.889,5.33,52.41,0.396
392,171.00,221.00,41.52,121.74,1228.30,0.917,5.91,52.34,0.359
393,105.00,24.00,45.14,118.09,1440.97,0.873,5.94,55.75,0.423
394,246.00,125.00,40.07,122.94,1115.45,0.914,5.36,49.83,0.362
395,131.00,134.00,43.65,118.87,1354.17,0.915,5.67,53.53,0.413
396,207.00,243.00,46.94,118.70,1582.03,0.891,5.56,56.75,0.335
397,193.00,112.00,31.56,130.20,692.27,0.899,5.71,42.75,0.395
398,304.00,102.00,40.99,121.02,1195.75,0.909,5.38,50.66,0.375
399,238.00,48.00,49.70,117.95,1710.07,0.859,6.03,60.09,0.357
400,259.00,34.00,53.17,115.95,2044.27,0.907,5.37,63.90,0.427
401,154.00,232.00,37.23,124.80,933.16,0.868,5.22,46.25,0.361
402,269.00,271.00,44.31,121.04,1414.93,0.910,5.95,55.14,0.385
403,172.00,185.00,51.45,117.57,1799.05,0.870,4.98,60.34,0.385
404,24.00,121.00,46.95,112.58,1553.82,0.890,5.84,56.90,0.330
405,38.00,278.00,64.04,110.44,2805.99,0.802,5.59,73.39,0.339
406,301.00,123.00,41.90,120.42,1243.49,0.887,6.38,53.44,0.416
407,177.00,123.00,48.62,117.14,1651.48,0.909,6.21,58.99,0.358
408,182.00,243.00,45.77,119.86,1473.52,0.909,5.37,55.30,0.365
409,194.00,223.00,47.75,119.19,1623.26,0.899,5.32,57.62,0.373
410,133.00,228.00,48.74,117.34,1718.75,0.890,5.62,59.27,0.364
411,111.00,293.00,44.01,119.11,1386.72,0.907,5.97,54.53,0.359
412,245.00,235.00,45.80,119.78,1493.06,0.905,5.26,55.22,0.311
413,148.00,38.00,47.55,118.54,1623.26,0.908,5.77,58.14,0.373
414,99.00,213.00,47.57,117.41,1625.43,0.895,5.14,56.86,0.353
415,266.00,127.00,40.56,122.03,1152.34,0.900,6.04,51.13,0.394
416,244.00,148.00,47.23,119.13,1608.07,0.914,5.93,57.89,0.380
417,156.00,166.00,44.99,118.48,1417.10,0.895,5.90,55.26,0.330
418,225.00,231.00,32.13,130.91,716.15,0.908,5.64,42.75,0.362
419,104.00,274.00,37.01,123.86,972.22,0.889,5.38,47.34,0.319
420,289.00,13.00,44.71,120.47,1434.46,0.906,6.27,56.06,0.348
421,116.00,258.00,40.76,120.83,1171.88,0.898,3.85,48.01,0.325
422,65.00,235.00,41.30,120.54,1189.24,0.912,5.81,52.07,0.382
423,186.00,64.00,41.59,122.15,1226.13,0.875,4.98,51.05,0.358
424,248.00,262.00,45.99,119.34,1514.76,0.897,5.71,57.41,0.574
425,207.00,66.00,37.94,125.68,1011.28,0.862,5.54,48.65,0.394
426,148.00,16.00,37.29,124.27,987.41,0.884,5.28,47.66,0.384
427,196.00,89.00,64.89,111.24,3007.81,0.869,6.76,75.49,0.348
428,211.00,168.00,39.36,123.02,1095.92,0.916,5.70,49.93,0.387
429,226.00,66.00,34.90,127.39,855.03,0.894,5.58,46.05,0.625
430,308.00,19.00,35.42,127.29,859.38,0.898,5.92,46.05,0.384
431,279.00,140.00,28.96,133.49,570.75,0.920,5.78,40.07,0.379
432,307.00,217.00,48.39,125.49,1597.22,0.885,5.55,59.07,0.318
433,211.00,111.00,34.19,128.22,813.80,0.898,5.26,44.22,0.363
434,188.00,166.00,51.69,116.41,1822.92,0.869,5.51,60.56,0.331
435,217.00,146.00,38.25,124.24,978.73,0.876,5.54,47.85,0.404
436,90.00,294.00,43.35,119.72,1269.53,0.802,5.51,53.15,0.342
437,231.00,273.00,32.76,129.33,748.70,0.895,5.60,43.33,0.362
438,168.00,75.00,40.02,121.73,1093.75,0.896,5.35,49.08,0.419
439,134.00,197.00,33.83,126.44,789.93,0.892,5.56,44.34,0.408
440,283.00,34.00,41.90,121.25,1239.15,0.884,6.06,52.59,0.382
441,83.00,197.00,45.84,117.84,1417.10,0.806,5.92,56.04,0.431
442,156.00,140.00,60.99,111.88,2588.98,0.822,5.78,70.13,0.338
443,78.00,218.00,40.02,121.78,1113.28,0.894,5.46,50.11,0.385
444,41.00,199.00,35.53,121.14,881.08,0.893,5.57,45.91,0.423
445,118.00,9.00,34.10,128.46,802.95,0.907,5.61,45.07,0.388
446,16.00,13.00,41.84,116.96,1187.07,0.847,5.84,52.09,0.350
447,261.00,167.00,56.06,116.30,2131.08,0.835,6.18,66.18,0.326
448,194.00,259.00,31.07,131.78,659.72,0.911,5.25,40.95,0.363
449,41.00,37.00,37.61,120.79,987.41,0.884,5.55,47.96,0.384
450,32.00,253.00,34.49,123.60,815.97,0.922,5.78,44.49,0.399
451,113.00,91.00,31.75,128.47,705.30,0.916,5.62,42.53,0.429
452,141.00,103.00,34.49,124.75,828.99,0.936,5.89,45.51,0.390
453,177.00,282.00,41.13,121.21,1187.07,0.879,5.14,50.35,0.307
454,215.00,48.00,39.77,123.27,1098.09,0.899,5.57,49.70,0.363
455,214.00,128.00,32.40,129.07,746.53,0.914,5.55,43.14,0.420
456,134.00,53.00,35.67,125.48,876.74,0.917,5.87,46.58,0.378
457,58.00,258.00,47.57,115.97,1534.29,0.845,5.76,58.10,0.338
458,26.00,175.00,41.93,114.98,1247.83,0.890,5.79,52.49,0.400
459,90.00,148.00,49.18,116.80,1692.71,0.896,6.15,60.00,0.393
460,110.00,236.00,49.70,117.24,1664.50,0.805,6.10,60.66,0.333
461,267.00,245.00,53.59,116.88,2061.63,0.915,5.68,63.55,0.387
462,229.00,161.00,32.61,130.70,755.21,0.925,5.37,43.36,0.368
463,282.00,178.00,37.79,125.00,1000.43,0.896,5.24,47.58,0.352
464,101.00,312.00,38.06,123.98,1028.65,0.902,6.04,49.39,0.381
465,280.00,55.00,41.79,121.11,1230.47,0.878,5.77,52.07,0.350
466,117.00,202.00,35.69,126.00,870.23,0.890,5.32,45.74,0.379
467,177.00,263.00,32.94,128.32,748.70,0.895,5.51,43.15,0.342
468,127.00,34.00,39.09,122.83,1059.03,0.867,5.61,49.47,0.366
469,169.00,47.00,42.26,121.79,1193.58,0.858,5.85,53.20,0.575
470,21.00,237.00,41.80,117.69,1174.05,0.860,4.66,50.99,0.369
471,45.00,240.00,37.40,122.20,954.86,0.899,5.69,47.53,0.385
472,20.00,35.00,47.00,113.51,1503.91,0.828,6.07,57.52,0.411
473,20.00,297.00,45.41,114.62,1423.61,0.863,5.42,54.69,0.367
474,36.00,376.00,57.94,110.01,2445.75,0.894,5.72,69.38,0.368
475,385.00,488.00,32.01,152.25,592.45,0.857,3.32,38.65,0.153
476,259.00,35.00,57.32,118.35,2120.23,0.866,3.98,104.56,0.569
477,61.00,371.00,45.07,115.40,1425.78,0.901,5.62,53.81,0.309
478,122.00,354.00,52.55,116.13,2000.87,0.914,5.61,62.71,0.345
479,265.00,424.00,62.77,114.12,2734.38,0.823,5.61,72.30,0.355
480,84.00,327.00,54.53,114.39,2152.78,0.892,5.61,64.48,0.299
481,109.00,332.00,45.07,119.75,1453.99,0.903,6.04,56.38,0.317
482,150.00,391.00,47.29,118.10,1586.37,0.893,6.15,58.21,0.382
483,124.00,433.00,58.34,113.46,2350.26,0.813,5.28,67.69,0.440
484,495.00,489.00,32.63,150.40,575.09,0.832,0.59,33.81,0.140
485,355.00,434.00,54.71,117.98,1924.91,0.867,4.45,104.94,0.573
486,204.00,367.00,52.14,116.62,1773.00,0.815,5.08,111.90,0.615
487,313.00,307.00,39.14,122.25,1000.43,0.860,5.78,49.58,0.377
488,73.00,182.00,23.85,130.54,390.62,0.925,5.64,34.34,0.437
489,328.00,117.00,25.21,128.26,358.07,0.769,5.32,35.84,0.367
490,407.00,316.00,45.53,121.57,1393.23,0.844,3.87,81.43,0.620
491,154.00,322.00,55.96,116.60,2194.01,0.879,4.29,112.19,0.560
492,247.00,334.00,43.58,122.51,1254.34,0.870,6.41,54.75,0.345
493,30.00,447.00,40.93,116.28,1215.28,0.917,5.58,50.99,0.387
494,168.00,382.00,31.95,128.56,707.47,0.897,6.07,43.35,0.390
495,219.00,412.00,44.49,119.32,1393.23,0.896,5.78,54.77,0.404
496,136.00,373.00,43.33,120.64,1312.93,0.881,5.80,53.26,0.361
497,243.00,357.00,49.29,117.67,1681.86,0.858,5.16,58.00,0.317
498,59.00,345.00,56.12,111.92,2263.45,0.882,6.30,66.37,0.322
499,261.00,448.00,37.66,124.10,1002.60,0.879,5.08,47.11,0.351
500,154.00,322.00,54.50,115.56,2111.55,0.887,4.55,63.61,0.458
501,286.00,434.00,33.37,127.98,770.40,0.891,5.96,44.74,0.384
502,61.00,416.00,44.59,116.22,1408.42,0.890,4.57,51.78,0.320
503,258.00,399.00,41.04,124.18,1128.47,0.865,5.65,51.58,0.394
504,46.00,399.00,40.93,117.69,1169.70,0.890,5.68,50.20,0.358
505,23.00,400.00,50.86,112.47,1820.75,0.900,6.32,61.40,0.338
506,14.00,458.00,36.43,118.67,928.82,0.901,5.58,46.59,0.370
507,309.00,432.00,48.62,117.90,1623.26,0.841,5.08,58.37,0.581
508,308.00,141.00,32.13,130.22,687.93,0.894,5.83,42.99,0.408
509,202.00,498.00,48.32,118.52,1644.97,0.891,5.42,58.41,0.360
510,161.00,479.00,38.22,125.82,1024.31,0.873,5.75,49.29,0.344
511,226.00,443.00,39.05,123.93,1074.22,0.897,5.60,49.58,0.363
512,35.00,351.00,45.21,114.83,1438.80,0.887,5.69,55.22,0.584
513,175.00,463.00,48.77,117.16,1666.67,0.883,5.96,59.10,0.347
514,132.00,332.00,41.22,122.50,1210.94,0.904,6.11,51.75,0.363
515,192.00,478.00,40.65,123.38,1171.88,0.898,5.25,50.66,0.342
516,111.00,379.00,59.38,114.04,2489.15,0.854,6.10,70.43,0.347
517,276.00,330.00,45.00,120.13,1391.06,0.901,5.99,55.47,0.365
518,150.00,350.00,60.33,114.06,2578.12,0.843,4.43,69.19,0.450
519,216.00,481.00,40.80,122.21,1141.49,0.899,5.19,49.88,0.321
520,90.00,398.00,44.44,117.88,1369.36,0.865,6.14,54.69,0.309
521,138.00,412.00,46.72,119.44,1575.52,0.902,4.78,54.81,0.329
522,63.00,294.00,27.95,129.24,533.85,0.921,5.93,38.55,0.391
523,306.00,263.00,41.36,121.45,1145.83,0.846,5.54,50.86,0.402
524,208.00,290.00,25.54,137.01,414.50,0.890,5.53,35.84,0.435
525,203.00,154.00,23.53,140.18,368.92,0.916,4.94,33.18,0.408
526,221.00,96.00,35.02,125.81,833.33,0.871,5.55,45.30,0.409
527,57.00,199.00,24.59,134.22,425.35,0.901,5.72,35.93,0.467
528,220.00,283.00,24.33,140.32,384.11,0.880,5.48,34.76,0.463
529,119.00,147.00,29.91,126.03,572.92,0.865,4.88,39.23,0.386
530,29.00,80.00,24.39,122.23,386.28,0.915,4.52,32.34,0.460
531,107.00,114.00,24.06,137.34,384.11,0.880,5.96,35.49,0.488
532,241.00,307.00,49.06,118.96,1586.37,0.854,5.93,59.10,0.391
