Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,390.00,152.00,28.84,116.26,544.70,0.845
1,480.00,171.00,42.86,111.14,1074.22,0.849
2,442.00,234.00,50.75,108.98,1759.98,0.870
3,467.00,239.00,47.04,111.33,1399.74,0.834
4,478.00,35.00,40.72,112.07,1048.18,0.842
5,453.00,142.00,32.86,115.64,703.12,0.849
6,345.00,115.00,50.96,108.80,1742.62,0.908
7,320.00,249.00,42.36,111.01,1250.00,0.885
8,407.00,184.00,46.12,110.71,1302.08,0.889
9,383.00,51.00,32.94,113.77,727.00,0.869
10,335.00,56.00,48.07,110.51,1508.25,0.849
11,429.00,151.00,33.73,112.42,768.23,0.868
12,395.00,167.00,37.25,112.93,872.40,0.884
13,491.00,155.00,35.44,113.77,794.27,0.885
14,470.00,150.00,49.08,110.24,1510.42,0.800
15,480.00,53.00,32.39,114.46,698.78,0.839
16,449.00,107.00,37.56,114.39,913.63,0.879
17,435.00,87.00,58.03,109.18,2241.75,0.804
18,333.00,75.00,30.44,113.69,581.60,0.878
19,315.00,81.00,45.49,110.60,1358.51,0.873
20,409.00,123.00,40.18,111.01,1009.11,0.833
21,390.00,305.00,39.78,110.19,1063.37,0.871
22,364.00,134.00,60.07,108.16,2426.22,0.822
23,343.00,274.00,33.53,86.27,731.34,0.846
24,332.00,151.00,45.99,110.02,1449.65,0.858
25,317.00,39.00,50.86,109.71,1809.90,0.845
26,445.00,159.00,44.02,110.32,1243.49,0.856
27,366.00,21.00,42.55,112.08,1189.24,0.855
28,344.00,33.00,51.13,109.08,1838.11,0.897
29,492.00,16.00,59.66,108.52,2369.79,0.871
30,363.00,100.00,45.29,110.57,1382.38,0.895
31,384.00,185.00,50.45,109.00,1790.36,0.866
32,388.00,72.00,40.81,108.61,1143.66,0.894
33,382.00,91.00,41.18,111.14,1139.32,0.835
34,458.00,28.00,30.76,116.32,642.36,0.920
35,389.00,135.00,46.63,109.69,1341.15,0.884
36,320.00,197.00,46.05,110.92,1464.84,0.882
37,471.00,19.00,30.33,115.30,651.04,0.867
38,494.00,91.00,40.94,109.80,1117.62,0.873
39,442.00,41.00,55.00,108.78,2039.93,0.880
40,355.00,57.00,32.94,112.58,750.87,0.877
41,327.00,19.00,39.44,113.77,1032.99,0.870
42,466.00,125.00,57.38,109.01,2194.01,0.802
43,407.00,67.00,31.14,111.58,657.55,0.854
44,344.00,89.00,43.41,109.31,1245.66,0.842
45,380.00,113.00,47.51,109.18,1495.23,0.823
46,326.00,100.00,45.05,109.17,1367.19,0.829
47,427.00,220.00,35.84,114.04,844.18,0.837
48,342.00,248.00,46.51,109.93,1523.44,0.902
49,499.00,56.00,47.20,109.48,1423.61,0.843
50,445.00,306.00,45.74,111.18,1369.36,0.865
51,353.00,205.00,37.56,114.95,857.20,0.839
52,483.00,137.00,31.34,116.89,640.19,0.874
53,424.00,297.00,43.00,109.48,1223.96,0.836
54,467.00,76.00,32.13,112.79,690.10,0.875
55,435.00,252.00,36.44,116.71,761.72,0.869
56,424.00,44.00,27.17,117.60,418.84,0.809
57,394.00,263.00,26.13,91.57,453.56,0.891
58,469.00,100.00,42.98,110.62,1206.60,0.854
59,340.00,192.00,38.42,111.38,967.88,0.885
60,344.00,293.00,50.39,113.32,1629.77,0.850
61,491.00,281.00,42.55,110.94,1223.96,0.867
62,490.00,301.00,35.74,112.41,835.50,0.828
63,405.00,298.00,34.17,114.55,766.06,0.846
64,496.00,37.00,31.75,115.55,633.68,0.875
65,430.00,115.00,46.82,111.13,1356.34,0.808
66,441.00,132.00,33.93,111.35,716.15,0.865
67,484.00,70.00,39.83,111.06,1011.28,0.828
68,396.00,57.00,26.17,113.42,464.41,0.885
69,502.00,217.00,30.76,116.24,575.09,0.845
70,339.00,169.00,32.36,113.42,674.91,0.877
71,502.00,119.00,28.94,114.21,527.34,0.884
72,500.00,234.00,42.96,111.84,1241.32,0.848
73,413.00,83.00,34.76,113.14,781.25,0.882
74,362.00,253.00,43.04,110.83,1254.34,0.879
75,320.00,129.00,36.82,110.73,857.20,0.850
76,424.00,134.00,38.95,112.26,944.01,0.870
77,424.00,200.00,40.46,110.20,1091.58,0.830
78,398.00,85.00,28.08,114.09,501.30,0.855
79,357.00,169.00,36.76,113.16,894.10,0.878
80,372.00,313.00,39.38,113.99,1035.16,0.865
81,420.00,239.00,46.82,112.99,1386.72,0.867
82,408.00,149.00,54.80,108.92,1866.32,0.789
83,426.00,62.00,54.05,108.56,1916.23,0.881
84,478.00,190.00,41.73,109.99,1115.45,0.855
85,460.00,272.00,38.75,112.79,900.61,0.855
86,487.00,109.00,40.14,110.98,1019.97,0.835
87,363.00,275.00,48.59,112.99,1579.86,0.837
88,460.00,12.00,34.43,104.10,685.76,0.812
89,377.00,290.00,35.84,116.21,820.31,0.858
90,327.00,229.00,41.86,114.70,1217.45,0.892
91,417.00,100.00,34.01,114.63,740.02,0.856
92,361.00,188.00,40.45,112.58,983.07,0.855
93,430.00,177.00,52.71,108.19,1879.34,0.817
94,460.00,219.00,41.50,112.33,1167.53,0.849
95,335.00,210.00,38.25,106.19,937.50,0.910
96,219.00,412.00,45.87,109.23,1417.10,0.853
97,293.00,467.00,44.69,109.84,1354.17,0.892
98,237.00,399.00,42.33,109.50,1193.58,0.845
99,229.00,426.00,28.47,112.37,507.81,0.876
100,224.00,327.00,54.37,108.70,1968.32,0.811
101,60.00,319.00,46.90,107.12,1473.52,0.793
102,286.00,434.00,34.70,112.79,802.95,0.895
103,302.00,406.00,28.23,112.51,531.68,0.906
104,175.00,488.00,26.36,110.57,464.41,0.849
105,303.00,370.00,43.35,111.74,1230.47,0.847
106,252.00,465.00,37.56,110.96,881.08,0.829
107,208.00,336.00,25.45,116.49,423.18,0.869
108,204.00,438.00,32.20,112.76,672.74,0.853
109,282.00,495.00,34.90,109.59,824.65,0.890
110,294.00,419.00,32.94,111.91,683.59,0.845
111,118.00,476.00,39.21,112.43,1050.35,0.895
112,290.00,340.00,26.46,114.74,440.54,0.904
113,80.00,346.00,32.71,110.67,670.57,0.829
114,300.00,390.00,35.40,114.37,785.59,0.832
115,277.00,446.00,27.16,110.88,468.75,0.857
116,299.00,324.00,46.26,110.69,1323.78,0.776
117,204.00,315.00,37.56,111.87,937.50,0.846
118,206.00,458.00,56.37,108.67,2085.50,0.798
119,186.00,382.00,38.75,109.63,1050.35,0.885
120,158.00,452.00,35.50,112.65,828.99,0.895
121,117.00,456.00,39.92,112.40,1013.45,0.871
122,25.00,317.00,38.25,106.03,1026.48,0.893
123,262.00,316.00,40.08,111.54,991.75,0.852
124,185.00,316.00,38.92,110.12,996.09,0.866
125,297.00,448.00,34.02,111.72,785.59,0.887
126,122.00,313.00,44.79,108.28,1358.51,0.873
127,186.00,366.00,26.10,113.39,473.09,0.902
128,109.00,492.00,46.26,108.48,926.65,0.765
129,154.00,373.00,32.31,113.40,679.25,0.852
130,191.00,426.00,34.76,111.11,744.36,0.822
131,243.00,448.00,31.98,110.80,705.30,0.885
132,197.00,411.00,31.60,113.67,631.51,0.863
133,154.00,322.00,54.70,107.86,2092.01,0.867
134,299.00,487.00,36.52,109.70,920.14,0.893
135,170.00,401.00,41.91,108.72,1204.43,0.916
