Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,407.00,266.00,32.81,123.46,681.42,0.894
1,478.00,35.00,40.76,114.84,1059.03,0.834
2,327.00,19.00,38.56,116.92,1024.31,0.898
3,384.00,185.00,50.76,111.89,1820.75,0.908
4,442.00,41.00,53.65,111.30,2003.04,0.902
5,425.00,27.00,38.87,115.43,950.52,0.858
6,389.00,135.00,44.38,113.22,1317.27,0.906
7,344.00,89.00,42.97,113.44,1221.79,0.841
8,388.00,71.00,41.16,113.18,1108.94,0.901
9,492.00,16.00,60.47,110.02,2456.60,0.848
10,480.00,171.00,38.92,115.45,987.41,0.859
11,424.00,134.00,38.34,115.00,959.20,0.841
12,400.00,100.00,37.10,114.29,935.33,0.862
13,407.00,183.00,43.14,114.06,1269.53,0.873
14,467.00,239.00,47.96,114.09,1423.61,0.834
15,335.00,57.00,48.38,112.93,1558.16,0.863
16,357.00,169.00,36.18,118.11,855.03,0.866
17,361.00,187.00,37.70,116.73,939.67,0.866
18,407.00,67.00,31.00,117.18,638.02,0.881
19,458.00,28.00,31.29,120.12,642.36,0.887
20,388.00,30.00,55.60,111.23,2165.80,0.873
21,317.00,39.00,51.59,112.95,1746.96,0.810
22,355.00,57.00,32.75,116.52,735.68,0.879
23,363.00,100.00,44.31,113.52,1388.89,0.915
24,366.00,42.00,45.41,112.85,1440.97,0.882
25,342.00,248.00,45.89,112.72,1486.55,0.865
26,349.00,226.00,48.38,112.48,1679.69,0.910
27,445.00,159.00,43.76,114.33,1250.00,0.876
28,408.00,45.00,45.09,112.43,1367.19,0.901
29,443.00,17.00,43.93,114.03,1304.25,0.897
30,426.00,61.00,53.33,110.90,1979.17,0.897
31,376.00,163.00,44.04,112.53,1319.44,0.848
32,461.00,57.00,47.54,112.58,1560.33,0.887
33,340.00,192.00,36.49,116.59,922.31,0.914
34,382.00,91.00,41.30,113.62,1202.26,0.897
35,495.00,91.00,40.42,113.49,1161.02,0.907
36,366.00,20.00,41.78,114.51,1195.75,0.876
37,480.00,53.00,31.71,117.95,683.59,0.888
38,320.00,249.00,42.18,113.99,1256.51,0.897
39,409.00,123.00,40.45,114.67,1006.94,0.825
40,424.00,297.00,42.78,112.84,1204.43,0.882
41,315.00,81.00,44.94,113.41,1369.36,0.853
42,442.00,210.00,38.61,116.72,970.05,0.894
43,423.00,200.00,40.32,113.56,1065.54,0.810
44,460.00,12.00,34.92,105.32,724.83,0.830
45,491.00,154.00,33.59,118.10,735.68,0.910
46,491.00,281.00,43.38,113.71,1241.32,0.839
47,333.00,75.00,28.34,119.50,533.85,0.885
48,345.00,114.00,50.06,111.63,1710.07,0.878
49,429.00,177.00,53.85,111.19,1911.89,0.781
50,413.00,83.00,34.92,115.25,850.69,0.862
51,487.00,109.00,40.98,113.71,1063.37,0.815
52,435.00,87.00,59.26,111.74,2237.41,0.754
53,453.00,179.00,43.25,113.07,1289.06,0.858
54,420.00,239.00,48.10,114.89,1458.33,0.863
55,460.00,272.00,39.43,115.60,974.39,0.814
56,343.00,274.00,32.94,90.79,659.72,0.836
57,394.00,277.00,31.29,124.53,638.02,0.881
58,442.00,234.00,51.30,112.25,1692.71,0.869
59,466.00,125.00,58.92,111.12,2250.43,0.767
60,378.00,290.00,37.66,119.08,855.03,0.855
61,332.00,151.00,46.41,113.23,1430.12,0.873
62,417.00,99.00,33.71,116.75,742.19,0.866
