Mask_ID,Center_X,Center_Y,Diameter,Mean_Intensity,Area,Circularity
42,345.00,115.00,24.46,108.06,394.50,0.847
43,424.00,200.00,19.42,108.79,258.50,0.877
44,436.00,87.00,28.08,107.12,538.50,0.838
45,342.00,248.00,22.02,109.32,342.50,0.895
46,315.00,81.00,22.28,108.71,317.00,0.863
47,445.00,159.00,21.28,108.79,299.00,0.877
48,364.00,133.00,28.65,106.95,560.00,0.861
49,478.00,35.00,19.54,110.93,243.50,0.849
50,467.00,76.00,15.86,110.05,158.50,0.851
51,408.00,283.00,20.18,106.00,221.00,0.777
52,398.00,85.00,14.03,111.63,123.00,0.885
53,347.00,71.00,14.54,114.81,135.50,0.864
54,424.00,134.00,17.77,111.51,207.50,0.830
55,496.00,262.00,17.73,109.72,209.00,0.880
56,471.00,306.00,20.64,109.29,275.00,0.891
57,390.00,153.00,14.23,114.87,122.00,0.830
58,460.00,12.00,16.52,103.75,152.50,0.802
59,424.00,296.00,20.90,109.01,299.50,0.894
60,396.00,57.00,12.94,111.35,108.50,0.871
61,394.00,263.00,13.46,86.57,125.00,0.899
62,502.00,120.00,13.68,113.00,119.50,0.870
63,471.00,19.00,14.56,114.56,146.00,0.875
64,441.00,131.00,16.62,109.59,173.00,0.821
65,339.00,192.00,18.14,111.24,221.00,0.818
66,372.00,313.00,19.43,112.37,244.00,0.867
67,490.00,300.00,17.55,111.21,200.00,0.853
68,344.00,293.00,23.64,112.43,367.00,0.863
69,314.00,307.00,18.48,111.12,226.50,0.821
70,407.00,267.00,15.90,119.62,150.50,0.848
71,357.00,169.00,18.25,112.29,200.50,0.847
72,319.00,196.00,22.16,110.74,329.00,0.866
73,361.00,188.00,18.36,111.51,220.00,0.873
74,458.00,28.00,15.20,113.75,145.50,0.792
75,363.00,253.00,21.09,109.66,292.00,0.865
76,467.00,239.00,22.23,111.22,317.50,0.841
77,481.00,53.00,16.16,112.61,165.50,0.901
78,487.00,109.00,18.87,109.25,238.00,0.880
79,417.00,100.00,16.07,112.75,159.00,0.845
80,420.00,239.00,22.47,112.82,323.00,0.892
81,478.00,191.00,19.85,109.92,252.00,0.862
82,390.00,305.00,18.82,109.38,238.00,0.906
83,376.00,163.00,20.67,108.46,291.00,0.885
84,429.00,151.00,16.38,111.08,176.00,0.835
85,333.00,75.00,14.79,111.28,141.50,0.870
86,320.00,249.00,19.78,110.43,277.50,0.892
87,395.00,167.00,17.36,113.22,181.50,0.842
88,362.00,276.00,23.82,111.89,372.00,0.836
89,461.00,273.00,18.56,111.17,225.50,0.841
90,366.00,77.00,23.30,108.11,345.50,0.775
91,377.00,290.00,17.26,115.03,184.50,0.819
92,383.00,51.00,16.00,111.14,168.00,0.851
93,353.00,205.00,18.41,113.36,206.00,0.894
94,424.00,43.00,13.54,116.59,101.00,0.788
95,297.00,448.00,16.46,111.03,178.50,0.828
96,203.00,438.00,15.62,111.30,159.50,0.856
97,219.00,412.00,21.55,107.92,322.50,0.863
98,314.00,478.00,16.41,106.47,176.50,0.874
99,117.00,456.00,18.03,111.80,222.00,0.845
100,84.00,474.00,21.24,106.45,204.50,0.785
101,277.00,446.00,13.44,108.66,121.50,0.899
102,294.00,419.00,15.83,110.20,162.50,0.855
103,229.00,427.00,13.24,110.77,118.50,0.877
104,299.00,390.00,16.44,113.87,173.50,0.843
105,175.00,487.00,13.16,108.67,114.50,0.920
106,204.00,315.00,18.46,110.49,225.00,0.856
107,302.00,405.00,13.90,111.00,124.50,0.871
108,197.00,411.00,14.52,111.86,139.50,0.858
109,299.00,323.00,22.43,108.35,338.50,0.855
110,92.00,434.00,12.29,111.40,95.50,0.851
111,277.00,362.00,18.56,112.21,212.00,0.831
112,207.00,336.00,12.81,113.66,108.00,0.842
113,216.00,431.00,11.90,111.51,90.50,0.900
114,244.00,477.00,12.40,116.04,101.00,0.872
115,80.00,271.00,28.64,105.95,575.50,0.880
116,290.00,341.00,13.76,113.01,103.00,0.852
117,206.00,423.00,13.76,112.20,114.50,0.882
118,286.00,434.00,17.11,110.26,187.50,0.870
119,281.00,402.00,25.45,108.13,435.50,0.827
120,184.00,316.00,18.51,108.14,235.50,0.854
121,237.00,399.00,19.96,109.43,266.50,0.857
122,199.00,347.00,15.83,110.10,166.00,0.882
123,262.00,316.00,18.29,110.99,219.50,0.853
124,60.00,318.00,22.85,105.00,350.50,0.885
125,101.00,446.00,17.90,107.33,217.50,0.870
126,158.00,452.00,16.48,111.40,177.50,0.850
127,186.00,367.00,13.60,112.80,113.00,0.881
128,274.00,462.00,17.81,109.37,202.00,0.851
129,154.00,373.00,15.41,112.46,152.50,0.872
130,80.00,346.00,15.81,109.78,147.00,0.837
131,101.00,465.00,18.88,108.13,242.50,0.905
132,300.00,487.00,17.20,108.64,208.50,0.897
133,282.00,494.00,16.74,108.42,188.00,0.880
134,244.00,448.00,15.01,110.46,151.50,0.898
135,196.00,329.00,14.29,108.84,127.00,0.832
136,263.00,348.00,20.90,109.47,294.50,0.857
137,224.00,363.00,14.80,113.71,149.00,0.893
138,187.00,400.00,14.65,110.47,131.00,0.814
139,84.00,459.00,16.94,107.78,192.50,0.893
140,278.00,478.00,16.16,110.63,178.00,0.873
141,253.00,465.00,17.44,110.29,190.00,0.862
142,77.00,358.00,12.23,85.24,83.50,0.830
143,75.00,358.00,13.93,93.08,112.00,0.838
144,277.00,208.00,20.99,114.43,259.00,0.808
145,36.00,376.00,28.30,103.51,580.50,0.887
146,226.00,381.00,19.83,108.92,269.50,0.914
147,443.00,17.00,21.64,109.20,313.50,0.868
148,388.00,30.00,26.41,107.80,492.50,0.891
149,426.00,61.00,25.51,107.35,444.00,0.873
150,408.00,45.00,21.66,107.33,317.50,0.871
151,425.00,27.00,17.72,109.73,215.00,0.853
152,499.00,56.00,22.85,108.39,340.50,0.832
153,492.00,16.00,28.43,107.60,548.50,0.870
154,317.00,38.00,25.01,108.13,426.50,0.869
155,366.00,42.00,21.65,108.98,323.50,0.887
156,221.00,396.00,11.71,117.53,83.00,0.877
157,191.00,426.00,16.77,109.47,177.50,0.862
158,27.00,472.00,20.62,103.32,247.50,0.808
159,248.00,413.00,12.25,117.74,86.50,0.771
160,261.00,367.00,17.09,114.11,178.50,0.802
161,118.00,476.00,18.11,112.80,213.50,0.830
162,266.00,383.00,16.47,108.04,171.00,0.879
163,61.00,417.00,21.06,103.85,300.50,0.853
164,502.00,217.00,14.09,115.73,123.00,0.870
165,265.00,222.00,14.78,81.58,92.50,0.756
166,411.00,483.00,20.17,108.11,247.00,0.771
167,371.00,407.00,15.52,112.40,158.00,0.882
168,343.00,473.00,14.32,111.71,128.50,0.865
169,372.00,475.00,19.32,109.18,239.00,0.884
170,327.00,401.00,16.96,109.72,187.50,0.843
171,496.00,396.00,17.14,111.61,190.00,0.873
172,375.00,442.00,13.47,111.90,109.50,0.844
173,473.00,424.00,17.58,110.91,203.50,0.876
174,414.00,369.00,16.05,113.17,166.00,0.841
175,344.00,330.00,17.47,109.30,189.00,0.831
176,322.00,367.00,17.90,110.15,214.50,0.895
177,452.00,370.00,12.12,114.47,90.00,0.812
178,480.00,364.00,12.50,111.93,101.00,0.836
179,351.00,314.00,21.44,106.92,291.00,0.832
180,387.00,325.00,19.65,111.03,258.50,0.853
181,410.00,450.00,13.74,110.44,125.00,0.899
182,466.00,465.00,17.54,109.15,199.00,0.875
183,418.00,468.00,13.34,115.26,120.00,0.830
184,451.00,455.00,15.76,110.22,168.00,0.893
185,478.00,401.00,16.42,110.35,174.50,0.864
186,407.00,316.00,21.79,110.04,304.00,0.869
187,443.00,421.00,13.89,112.05,127.50,0.892
188,429.00,320.00,20.78,108.92,259.50,0.804
189,383.00,389.00,27.37,108.31,517.50,0.859
190,347.00,345.00,14.58,86.81,132.00,0.878
191,458.00,325.00,25.65,108.68,430.50,0.841
192,391.00,445.00,22.71,106.67,340.50,0.881
193,413.00,351.00,18.45,110.53,236.50,0.882
194,367.00,354.00,22.47,111.97,329.00,0.845
195,483.00,384.00,19.70,108.43,260.00,0.924
196,430.00,431.00,18.87,108.40,228.50,0.819
197,432.00,394.00,16.42,113.30,180.50,0.865
198,376.00,457.00,17.15,109.18,179.00,0.850
199,493.00,328.00,18.81,112.17,238.50,0.865
200,449.00,472.00,18.45,107.91,230.50,0.870
201,431.00,477.00,18.36,109.59,213.00,0.870
202,361.00,376.00,22.07,110.58,305.50,0.838
203,443.00,442.00,13.71,113.54,119.50,0.870
204,438.00,340.00,23.16,108.01,353.50,0.845
205,456.00,430.00,18.25,109.50,211.00,0.837
206,364.00,332.00,20.13,114.62,252.50,0.866
207,443.00,360.00,16.97,113.81,167.50,0.829
208,328.00,339.00,18.10,110.13,220.00,0.899
209,334.00,415.00,13.42,111.35,117.50,0.905
210,491.00,415.00,21.02,109.99,285.50,0.840
211,330.00,480.00,14.69,110.38,143.50,0.882
212,363.00,395.00,14.27,116.91,130.50,0.832
213,374.00,429.00,15.27,110.95,153.50,0.897
214,317.00,326.00,14.45,112.85,134.50,0.891
215,131.00,17.00,15.81,107.75,143.50,0.851
216,376.00,370.00,14.55,104.48,137.50,0.877
217,274.00,461.00,17.81,109.99,208.00,0.850
218,150.00,391.00,23.05,108.98,377.00,0.867
219,132.00,134.00,22.66,109.27,353.50,0.853
220,407.00,316.00,21.63,111.23,316.00,0.882
221,401.00,465.00,21.39,109.57,321.50,0.869
222,286.00,256.00,23.92,107.08,297.00,0.809
223,365.00,419.00,12.73,138.18,85.50,0.756
224,331.00,466.00,12.20,112.96,95.50,0.851
225,365.00,449.00,11.69,114.34,88.50,0.880
226,399.00,372.00,16.18,115.17,157.50,0.790
227,373.00,495.00,19.82,109.30,239.00,0.774
228,335.00,385.00,16.17,105.82,168.50,0.857
229,401.00,465.00,21.12,108.11,294.00,0.850
230,378.00,417.00,13.00,101.18,87.00,0.800
231,224.00,327.00,26.43,108.82,477.00,0.858
232,349.00,394.00,14.56,107.01,116.00,0.834
233,475.00,253.00,13.66,83.07,103.50,0.766
234,349.00,147.00,13.93,114.97,124.00,0.892
235,453.00,179.00,19.59,110.96,270.00,0.884
236,486.00,248.00,18.08,114.35,190.50,0.845
237,444.00,59.00,12.08,116.63,90.50,0.900
238,453.00,78.00,11.96,113.14,88.50,0.840
239,482.00,209.00,14.65,112.54,138.50,0.851
240,411.00,215.00,13.42,88.60,85.00,0.781
241,478.00,86.00,13.61,112.92,125.00,0.899
242,382.00,221.00,20.02,114.98,260.50,0.860
243,378.00,147.00,12.08,120.33,87.50,0.870
244,392.00,290.00,13.04,118.31,92.50,0.862
245,381.00,268.00,15.65,104.37,138.50,0.821
246,469.00,205.00,12.80,117.17,101.00,0.836
247,421.00,279.00,13.41,108.60,114.50,0.801
248,365.00,216.00,13.13,117.83,109.00,0.865
249,461.00,57.00,24.70,109.26,377.50,0.854
250,431.00,270.00,13.97,115.47,120.50,0.857
251,358.00,302.00,11.64,95.85,85.00,0.833
252,366.00,235.00,16.18,107.12,159.00,0.817
253,327.00,167.00,16.17,99.48,136.50,0.758
254,331.00,264.00,16.89,108.04,164.50,0.763
255,473.00,283.00,14.46,113.57,135.50,0.864
256,463.00,41.00,11.47,113.31,84.00,0.846
257,435.00,252.00,16.64,116.85,168.50,0.846
258,341.00,134.00,16.66,113.77,181.00,0.887
259,405.00,298.00,17.00,114.18,185.50,0.889
260,441.00,284.00,21.08,109.14,291.50,0.880
261,385.00,203.00,14.29,115.96,109.00,0.803
262,483.00,136.00,15.04,115.18,144.50,0.888
263,321.00,282.00,25.59,109.12,400.50,0.834
264,478.00,266.00,18.01,113.08,206.50,0.851
265,320.00,65.00,11.69,117.70,87.50,0.831
266,328.00,301.00,12.17,118.48,95.50,0.890
267,368.00,60.00,11.72,111.48,85.00,0.781
268,394.00,277.00,14.94,119.96,139.00,0.864
269,327.00,229.00,20.19,114.09,272.50,0.866
270,408.00,200.00,12.90,114.28,105.00,0.833
271,442.00,209.00,19.07,111.65,228.50,0.863
272,442.00,192.00,14.83,115.35,127.00,0.832
273,363.00,153.00,11.91,115.07,90.00,0.907
274,354.00,460.00,18.44,107.88,223.00,0.849
275,462.00,351.00,25.50,108.39,446.00,0.842
276,418.00,413.00,22.10,107.96,335.50,0.876
277,486.00,348.00,21.68,109.60,320.00,0.893
278,317.00,414.00,16.76,108.86,173.00,0.860
279,315.00,457.00,25.30,107.61,443.00,0.853
280,336.00,495.00,18.87,108.50,238.50,0.890
281,411.00,433.00,20.25,108.19,275.00,0.891
282,451.00,386.00,21.95,108.06,329.00,0.887
283,352.00,410.00,21.35,108.90,317.00,0.863
284,337.00,449.00,20.68,108.85,271.50,0.863
285,431.00,375.00,20.86,108.63,288.00,0.854
286,355.00,434.00,24.70,106.49,416.50,0.856
287,318.00,385.00,17.98,114.40,201.50,0.841
288,495.00,437.00,23.02,108.25,359.50,0.879
289,459.00,408.00,24.04,108.35,392.00,0.854
290,343.00,362.00,22.47,113.06,330.50,0.884
291,468.00,446.00,17.83,107.71,213.00,0.897
292,467.00,373.00,18.50,110.49,230.50,0.860
293,395.00,416.00,21.22,106.80,294.00,0.850
294,331.00,317.00,19.77,108.22,269.00,0.871
295,484.00,457.00,20.27,109.52,283.00,0.883
296,388.00,346.00,19.67,114.41,250.00,0.864
297,431.00,455.00,23.29,107.47,367.00,0.891
298,417.00,333.00,15.39,114.71,149.50,0.843
299,336.00,211.00,17.89,105.38,211.00,0.889
300,387.00,253.00,14.21,92.56,106.00,0.841
301,376.00,244.00,13.50,101.48,105.00,0.869
302,370.00,202.00,21.92,95.75,280.00,0.801
303,328.00,180.00,15.91,112.88,161.00,0.886
304,341.00,169.00,15.35,117.76,127.50,0.845
305,442.00,209.00,19.93,112.94,247.50,0.839
306,95.00,93.00,18.28,104.92,227.50,0.884
307,403.00,250.00,17.68,98.71,183.00,0.830
308,354.00,487.00,20.40,108.00,293.50,0.886
309,330.00,431.00,18.53,108.05,228.00,0.904
310,411.00,389.00,25.74,107.36,455.50,0.890
311,180.00,106.00,13.67,111.56,124.50,0.871
312,50.00,151.00,16.76,105.77,191.50,0.889
313,173.00,93.00,15.97,109.93,166.00,0.882
314,69.00,25.00,12.74,108.79,108.00,0.857
315,55.00,126.00,21.17,102.28,312.50,0.866
316,38.00,131.00,12.73,106.45,100.00,0.864
317,208.00,185.00,15.02,111.98,144.00,0.863
318,30.00,147.00,24.70,101.42,418.00,0.891
319,208.00,28.00,22.38,108.26,331.50,0.866
320,117.00,219.00,14.68,112.09,137.50,0.845
321,143.00,89.00,11.70,110.55,92.00,0.945
322,25.00,194.00,15.81,107.38,147.50,0.861
323,134.00,53.00,18.44,108.86,223.00,0.874
324,219.00,303.00,21.87,108.83,307.00,0.865
325,135.00,197.00,17.10,108.63,201.50,0.867
326,37.00,221.00,22.91,103.60,350.00,0.831
327,310.00,175.00,22.16,109.77,318.50,0.852
328,223.00,178.00,11.72,114.03,87.00,0.877
329,241.00,307.00,23.42,108.61,371.00,0.816
330,229.00,161.00,17.50,110.58,200.50,0.863
331,279.00,140.00,15.30,112.54,157.50,0.888
332,281.00,309.00,19.62,109.62,251.00,0.868
333,151.00,210.00,24.04,105.91,389.00,0.848
334,228.00,117.00,17.52,109.67,201.00,0.884
335,192.00,19.00,14.26,112.72,130.00,0.885
336,78.00,218.00,19.94,107.38,263.50,0.838
337,198.00,50.00,16.49,111.32,168.50,0.846
338,291.00,84.00,24.86,107.95,400.00,0.845
339,156.00,140.00,29.09,105.28,586.00,0.884
340,119.00,167.00,20.25,106.71,276.00,0.894
341,41.00,37.00,19.25,105.04,240.50,0.872
342,148.00,17.00,19.09,109.39,249.00,0.895
343,280.00,55.00,21.10,107.92,294.00,0.871
344,225.00,66.00,18.00,109.47,218.00,0.891
345,192.00,186.00,17.00,110.54,192.50,0.922
346,194.00,298.00,19.28,107.01,253.00,0.851
347,251.00,284.00,21.63,108.59,328.50,0.901
348,243.00,103.00,21.30,107.65,300.50,0.844
349,16.00,211.00,23.11,101.85,365.00,0.886
350,94.00,131.00,11.98,110.14,93.00,0.855
351,76.00,249.00,17.09,110.44,168.50,0.834
352,187.00,36.00,20.06,108.92,257.00,0.855
353,21.00,237.00,20.86,103.30,293.00,0.868
354,194.00,258.00,17.01,111.55,187.50,0.870
355,117.00,124.00,14.05,110.08,133.00,0.839
356,68.00,50.00,28.89,105.52,561.00,0.819
357,107.00,136.00,17.09,107.57,196.00,0.889
358,122.00,107.00,19.54,106.17,262.50,0.890
359,141.00,75.00,16.13,106.36,183.00,0.897
360,58.00,216.00,18.71,106.48,231.00,0.879
361,63.00,295.00,15.03,104.49,158.50,0.894
362,58.00,258.00,23.85,105.74,375.00,0.843
363,267.00,127.00,19.61,108.05,271.00,0.878
364,292.00,157.00,27.94,106.82,526.50,0.857
365,119.00,148.00,15.81,108.74,159.00,0.875
366,29.00,55.00,19.48,104.00,250.00,0.819
367,113.00,91.00,16.47,108.24,186.50,0.894
368,221.00,96.00,17.60,109.51,206.50,0.862
369,87.00,236.00,18.94,107.44,242.00,0.837
370,169.00,75.00,20.25,106.77,257.50,0.850
371,91.00,53.00,15.81,111.15,157.00,0.807
372,196.00,279.00,16.89,109.09,189.50,0.879
373,203.00,154.00,13.22,115.45,112.00,0.889
374,88.00,35.00,18.43,108.65,201.50,0.841
375,59.00,184.00,13.96,106.01,125.00,0.884
376,225.00,9.00,16.91,108.90,185.50,0.861
377,73.00,182.00,13.46,106.11,122.00,0.877
378,264.00,146.00,17.37,112.42,191.00,0.851
379,212.00,266.00,22.30,107.98,339.00,0.823
380,18.00,71.00,17.33,103.37,204.00,0.870
381,208.00,290.00,13.93,111.80,127.00,0.864
382,314.00,157.00,15.93,114.11,160.50,0.833
383,284.00,125.00,14.32,113.01,138.00,0.871
384,257.00,95.00,12.28,114.61,96.00,0.883
385,293.00,138.00,12.64,114.62,104.00,0.861
386,167.00,203.00,13.63,114.06,120.50,0.843
387,107.00,114.00,12.53,110.07,103.00,0.890
388,57.00,199.00,14.01,108.17,119.00,0.856
389,105.00,55.00,11.52,110.22,85.00,0.857
390,239.00,178.00,21.10,108.34,308.50,0.898
391,21.00,97.00,25.53,103.24,407.00,0.824
392,122.00,186.00,16.18,109.95,169.50,0.879
393,16.00,269.00,18.03,103.87,205.00,0.838
394,232.00,273.00,18.31,110.16,206.50,0.851
395,259.00,59.00,20.73,109.67,278.50,0.832
396,86.00,178.00,15.81,108.51,168.50,0.874
397,45.00,179.00,14.42,105.50,134.00,0.878
398,229.00,251.00,21.26,108.18,312.00,0.870
399,153.00,60.00,21.10,108.02,290.50,0.816
400,25.00,176.00,20.59,103.95,258.00,0.868
401,255.00,79.00,19.34,108.13,241.00,0.881
402,41.00,199.00,18.36,104.19,229.00,0.897
403,40.00,165.00,15.26,107.52,143.00,0.857
404,273.00,73.00,17.20,111.18,197.00,0.830
405,242.00,68.00,15.67,112.52,148.50,0.837
406,299.00,41.00,14.42,114.24,135.50,0.864
407,127.00,68.00,14.38,108.69,135.50,0.864
408,217.00,80.00,14.56,112.12,138.50,0.851
409,233.00,290.00,15.65,111.77,155.50,0.908
410,308.00,142.00,16.70,111.69,185.00,0.789
411,150.00,189.00,17.75,109.57,200.00,0.891
412,230.00,134.00,16.52,111.06,174.50,0.876
413,316.00,114.00,13.95,114.05,126.00,0.858
414,130.00,91.00,15.23,109.01,149.00,0.893
415,100.00,168.00,18.03,107.00,206.50,0.928
416,16.00,13.00,20.62,102.96,289.00,0.888
417,188.00,166.00,24.63,106.30,426.50,0.877
418,111.00,293.00,21.24,107.48,309.50,0.879
419,249.00,14.00,20.01,108.55,274.50,0.873
420,127.00,33.00,19.86,106.01,271.50,0.896
421,161.00,108.00,20.22,106.29,271.00,0.878
422,75.00,164.00,18.39,105.89,227.50,0.884
423,248.00,262.00,22.80,107.98,361.00,0.849
424,177.00,282.00,20.50,108.59,283.00,0.870
425,289.00,13.00,21.89,108.98,337.00,0.866
426,130.00,277.00,27.40,105.57,511.50,0.833
427,177.00,124.00,23.93,106.32,400.50,0.886
428,80.00,270.00,28.31,104.73,549.50,0.840
429,207.00,243.00,23.24,106.95,378.50,0.864
430,102.00,311.00,19.74,108.68,269.00,0.895
431,65.00,234.00,20.37,105.54,292.50,0.883
432,211.00,168.00,19.70,107.56,265.50,0.900
433,267.00,246.00,25.98,109.00,467.00,0.881
434,86.00,120.00,13.42,103.38,124.00,0.928
435,172.00,221.00,20.79,107.91,297.50,0.898
436,169.00,47.00,21.00,107.69,306.50,0.870
437,157.00,90.00,16.25,107.50,180.00,0.882
438,75.00,306.00,16.01,108.81,172.00,0.884
439,231.00,27.00,20.56,107.86,288.00,0.832
440,38.00,278.00,30.47,102.84,652.50,0.877
441,116.00,258.00,20.29,106.94,292.50,0.883
442,104.00,274.00,18.61,107.35,246.00,0.885
443,245.00,235.00,22.33,107.50,358.50,0.906
444,157.00,166.00,23.29,106.83,356.50,0.871
445,90.00,148.00,23.94,105.06,407.50,0.902
446,196.00,89.00,30.77,104.69,670.50,0.865
447,133.00,228.00,24.21,106.94,399.00,0.869
448,259.00,35.00,26.67,106.46,476.00,0.880
449,55.00,88.00,46.91,103.28,1527.50,0.848
450,244.00,148.00,23.73,108.09,366.50,0.876
451,148.00,38.00,23.91,107.42,380.50,0.861
452,182.00,243.00,22.20,107.32,338.00,0.860
453,20.00,297.00,22.45,102.85,350.50,0.885
454,186.00,64.00,20.94,107.35,303.50,0.884
455,24.00,121.00,22.97,101.20,373.50,0.845
456,137.00,176.00,19.88,107.74,258.50,0.844
457,90.00,294.00,21.36,106.03,322.00,0.877
458,99.00,214.00,23.86,106.16,381.50,0.863
459,140.00,252.00,24.29,105.39,417.00,0.889
460,282.00,106.00,23.33,106.77,391.00,0.899
461,215.00,48.00,19.93,108.44,272.50,0.900
462,43.00,303.00,21.40,105.30,309.50,0.849
463,154.00,232.00,18.34,109.59,231.00,0.855
464,136.00,155.00,20.36,108.90,286.50,0.887
465,110.00,236.00,24.51,106.97,387.50,0.839
466,97.00,253.00,18.69,108.40,240.50,0.848
467,214.00,219.00,17.49,110.35,197.50,0.876
468,206.00,66.00,20.05,109.32,255.00,0.872
469,217.00,146.00,19.31,107.65,247.50,0.863
470,215.00,128.00,17.55,109.71,199.00,0.864
471,190.00,142.00,22.20,107.11,314.50,0.822
472,117.00,202.00,18.05,108.55,226.00,0.896
473,145.00,121.00,18.16,110.05,208.00,0.876
474,283.00,34.00,21.23,108.44,308.50,0.885
475,193.00,112.00,16.60,111.00,180.00,0.882
476,224.00,194.00,21.65,107.99,304.00,0.869
477,194.00,223.00,23.54,107.87,386.00,0.887
478,20.00,35.00,23.14,102.31,375.50,0.877
479,46.00,240.00,18.93,106.29,244.50,0.887
480,225.00,232.00,17.49,111.07,201.00,0.884
481,255.00,195.00,27.51,108.54,495.50,0.871
482,84.00,16.00,20.77,106.33,296.00,0.868
483,199.00,127.00,13.98,109.89,131.00,0.858
484,83.00,197.00,22.33,106.54,334.50,0.845
485,269.00,271.00,22.26,108.80,329.00,0.866
486,282.00,289.00,21.26,109.11,309.00,0.862
487,246.00,125.00,20.22,108.49,273.00,0.884
488,132.00,134.00,22.09,108.03,324.50,0.877
489,235.00,83.00,19.04,107.59,242.00,0.860
490,261.00,168.00,27.46,107.99,495.50,0.862
491,109.00,71.00,21.19,106.28,287.50,0.837
492,262.00,109.00,17.44,108.83,202.50,0.845
493,168.00,24.00,23.90,106.90,392.50,0.861
494,232.00,214.00,20.56,106.98,296.00,0.877
495,304.00,102.00,20.57,108.92,285.00,0.876
496,66.00,142.00,18.01,105.17,220.50,0.882
497,177.00,263.00,17.48,109.17,207.00,0.910
498,265.00,298.00,17.56,110.75,190.50,0.830
499,141.00,103.00,17.60,107.22,214.00,0.901
500,55.00,25.00,17.18,107.04,187.00,0.848
501,303.00,60.00,25.03,108.48,397.00,0.839
502,32.00,253.00,18.16,104.76,229.50,0.866
503,211.00,111.00,17.90,108.64,219.50,0.889
504,162.00,250.00,18.17,109.20,230.00,0.851
505,87.00,72.00,22.37,107.66,333.50,0.871
506,57.00,167.00,18.16,104.64,224.00,0.878
507,302.00,123.00,20.52,107.13,291.50,0.880
508,238.00,48.00,24.44,108.11,399.50,0.857
509,118.00,49.00,15.81,108.82,158.50,0.851
510,103.00,188.00,20.82,105.67,291.50,0.849
511,172.00,185.00,24.84,107.15,405.00,0.803
512,105.00,24.00,21.90,106.54,334.50,0.895
513,271.00,90.00,17.03,110.67,187.00,0.848
514,204.00,202.00,21.28,109.01,299.00,0.855
515,138.00,300.00,19.86,109.24,274.00,0.888
516,160.00,297.00,23.80,105.97,398.50,0.902
517,204.00,367.00,25.72,106.66,455.00,0.895
518,122.00,313.00,20.84,107.00,306.50,0.892
519,151.00,433.00,24.73,106.89,434.00,0.879
520,161.00,478.00,19.24,110.29,256.50,0.870
521,35.00,351.00,22.24,105.23,347.00,0.891
522,150.00,350.00,28.75,106.83,577.00,0.887
523,226.00,443.00,20.25,108.69,265.00,0.882
524,140.00,466.00,29.29,106.97,601.00,0.853
525,45.00,461.00,19.24,103.85,253.00,0.885
526,265.00,424.00,29.89,107.18,631.50,0.870
527,60.00,447.00,17.13,106.30,193.50,0.870
528,41.00,418.00,17.50,104.48,200.50,0.890
529,247.00,381.00,20.62,108.89,294.00,0.871
530,14.00,458.00,18.72,102.22,236.50,0.882
531,59.00,345.00,27.05,104.07,517.00,0.887
532,216.00,481.00,20.00,108.52,282.00,0.890
533,259.00,484.00,21.99,108.09,337.50,0.853
534,136.00,373.00,21.55,109.04,314.00,0.867
