Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,410.00,450.00,26.10,133.61,436.20,0.895
1,343.00,473.00,26.24,135.73,460.07,0.916
2,150.00,350.00,61.54,114.91,2690.97,0.859
3,36.00,376.00,59.67,111.99,2519.53,0.887
4,347.00,345.00,24.63,117.82,392.80,0.900
5,444.00,442.00,25.30,136.66,429.69,0.910
6,335.00,385.00,31.00,124.64,655.38,0.905
7,428.00,320.00,40.32,124.65,1080.73,0.885
8,411.00,483.00,40.34,123.75,980.90,0.752
9,449.00,472.00,37.34,123.49,913.63,0.818
10,376.00,456.00,31.29,127.52,661.89,0.860
11,317.00,414.00,28.67,131.92,581.60,0.878
12,401.00,465.00,43.44,119.47,1256.51,0.843
13,354.00,460.00,36.77,124.28,870.23,0.890
14,395.00,416.00,42.11,121.59,1089.41,0.845
15,317.00,326.00,25.77,136.25,451.39,0.898
16,334.00,415.00,25.04,135.93,421.01,0.892
17,432.00,394.00,32.94,127.29,755.21,0.853
18,195.00,329.00,25.95,130.79,449.22,0.846
19,477.00,322.00,25.77,131.86,431.86,0.886
20,443.00,420.00,24.41,140.47,397.14,0.909
21,387.00,346.00,40.07,126.28,1063.37,0.896
22,267.00,383.00,30.84,123.78,625.00,0.863
23,474.00,336.00,24.78,134.87,405.82,0.929
24,330.00,479.00,28.25,131.20,527.34,0.850
25,418.00,468.00,24.78,134.25,412.33,0.914
26,398.00,372.00,33.67,129.64,740.02,0.817
27,407.00,316.00,44.32,119.14,1302.08,0.771
28,384.00,185.00,50.69,116.73,1801.22,0.885
29,492.00,16.00,59.13,114.70,2473.96,0.876
30,366.00,42.00,44.32,120.90,1380.21,0.910
31,408.00,45.00,43.80,120.43,1328.12,0.931
32,349.00,226.00,48.59,118.08,1692.71,0.896
33,494.00,91.00,40.10,123.11,1128.47,0.899
34,442.00,17.00,43.44,121.92,1282.55,0.905
35,376.00,163.00,42.18,120.55,1302.08,0.912
36,366.00,21.00,39.14,125.13,1093.75,0.932
37,461.00,57.00,47.25,118.70,1536.46,0.860
38,425.00,27.00,34.89,128.79,835.50,0.922
39,442.00,233.00,48.39,118.82,1636.28,0.859
40,407.00,183.00,41.52,121.61,1236.98,0.923
41,327.00,19.00,37.09,127.00,933.16,0.843
42,478.00,35.00,37.48,124.29,976.56,0.856
43,345.00,114.00,48.51,118.61,1638.45,0.923
44,407.00,266.00,31.84,134.11,666.23,0.897
45,382.00,91.00,40.11,123.01,1143.66,0.870
46,467.00,239.00,43.38,122.32,1299.91,0.872
47,453.00,178.00,40.72,123.07,1165.36,0.911
48,353.00,204.00,35.61,128.42,837.67,0.849
49,445.00,159.00,41.90,122.76,1195.75,0.853
50,374.00,429.00,29.36,132.08,590.28,0.891
51,451.00,455.00,29.26,131.37,590.28,0.926
52,382.00,389.00,57.43,116.03,2302.52,0.757
53,430.00,477.00,36.12,123.87,870.23,0.863
54,335.00,495.00,37.75,122.00,1011.28,0.887
55,413.00,351.00,39.11,125.27,920.14,0.784
56,437.00,339.00,47.74,119.49,1410.59,0.815
57,477.00,401.00,31.29,128.99,640.19,0.861
58,466.00,464.00,34.59,125.61,826.82,0.884
59,390.00,444.00,45.60,118.75,1330.30,0.820
60,430.00,431.00,38.85,121.67,1032.99,0.880
61,442.00,41.00,53.55,115.62,2035.59,0.903
62,342.00,248.00,44.33,120.58,1414.93,0.910
63,426.00,61.00,52.29,116.85,1918.40,0.895
64,363.00,100.00,44.04,121.02,1375.87,0.907
65,283.00,379.00,38.26,125.72,1002.60,0.905
66,25.00,317.00,35.25,122.07,876.74,0.917
67,170.00,400.00,40.50,121.56,1161.02,0.907
68,224.00,327.00,54.59,116.90,1961.81,0.754
69,281.00,402.00,52.49,117.86,1796.88,0.766
70,274.00,461.00,34.01,126.55,807.29,0.883
71,199.00,347.00,29.61,131.79,605.47,0.890
72,296.00,448.00,30.33,127.73,668.40,0.890
73,65.00,465.00,42.24,116.50,1269.53,0.883
74,60.00,318.00,46.47,117.24,1464.84,0.853
75,117.00,456.00,37.55,124.88,952.69,0.878
76,140.00,466.00,60.99,114.52,2556.42,0.816
77,47.00,435.00,36.51,122.38,917.97,0.910
78,292.00,354.00,28.62,135.50,544.70,0.913
79,25.00,427.00,36.77,118.73,950.52,0.922
80,60.00,447.00,32.41,126.76,707.47,0.826
81,203.00,315.00,35.84,125.87,894.10,0.842
82,302.00,370.00,43.55,120.23,1295.57,0.869
83,216.00,348.00,37.29,125.14,959.20,0.866
84,184.00,316.00,36.66,125.60,894.10,0.842
85,101.00,446.00,36.18,123.66,909.29,0.901
86,158.00,452.00,31.22,131.18,664.06,0.917
87,175.00,334.00,42.18,120.95,1284.72,0.900
88,247.00,381.00,42.18,120.66,1278.21,0.912
89,122.00,313.00,43.80,119.91,1295.57,0.891
90,310.00,350.00,43.72,121.87,1250.00,0.784
91,174.00,354.00,37.22,123.56,954.86,0.873
92,293.00,467.00,44.07,119.60,1384.55,0.912
93,237.00,399.00,40.26,122.98,1128.47,0.899
94,132.00,495.00,58.44,113.27,2450.09,0.895
95,172.00,422.00,43.80,120.01,1258.68,0.829
96,238.00,491.00,40.27,120.52,1134.98,0.887
97,84.00,376.00,48.26,116.14,1679.69,0.890
98,45.00,461.00,38.35,117.94,1050.35,0.895
99,204.00,367.00,53.37,115.21,1942.27,0.850
100,243.00,432.00,33.35,127.62,759.55,0.887
101,101.00,465.00,37.30,122.56,976.56,0.919
102,263.00,348.00,42.18,120.82,1263.02,0.885
103,40.00,330.00,42.32,118.02,1210.94,0.871
104,259.00,484.00,45.53,118.46,1469.18,0.855
105,67.00,396.00,40.11,116.84,1108.94,0.891
106,19.00,336.00,41.29,115.08,1215.28,0.907
107,262.00,316.00,36.38,126.77,894.10,0.878
108,186.00,382.00,37.56,123.92,974.39,0.898
109,84.00,458.00,32.04,125.26,694.44,0.880
110,196.00,330.00,24.30,138.23,399.31,0.927
111,129.00,393.00,31.79,129.36,692.27,0.899
112,207.00,458.00,57.47,115.34,2280.82,0.812
113,282.00,494.00,31.77,127.78,692.27,0.899
114,187.00,400.00,25.17,137.20,438.37,0.929
115,80.00,347.00,28.84,126.09,551.22,0.832
116,314.00,478.00,33.10,123.53,729.17,0.893
117,294.00,418.00,30.85,128.92,603.30,0.864
118,261.00,367.00,33.28,125.97,761.72,0.881
119,228.00,427.00,24.30,136.81,394.97,0.917
120,206.00,423.00,24.57,137.46,397.14,0.909
121,376.00,369.00,25.69,117.46,455.73,0.869
122,191.00,426.00,31.92,127.56,642.36,0.855
123,27.00,472.00,38.98,117.07,1030.82,0.886
124,188.00,444.00,37.19,124.90,922.31,0.850
125,156.00,497.00,37.34,125.06,959.20,0.903
126,197.00,411.00,28.90,131.56,577.26,0.871
127,278.00,361.00,33.73,127.50,748.70,0.895
128,204.00,393.00,49.41,116.55,1566.84,0.787
129,253.00,465.00,33.71,127.30,761.72,0.852
130,154.00,373.00,28.20,133.82,531.68,0.906
131,203.00,437.00,28.98,134.27,562.07,0.906
132,278.00,478.00,31.67,128.71,703.12,0.891
133,224.00,363.00,28.34,130.16,551.22,0.864
134,339.00,192.00,34.93,127.88,859.38,0.898
135,233.00,464.00,46.82,119.71,1388.89,0.777
136,41.00,418.00,32.61,126.32,729.17,0.893
137,84.00,474.00,44.97,114.93,922.31,0.753
138,118.00,475.00,38.29,123.92,967.88,0.849
139,299.00,487.00,34.67,125.57,822.48,0.908
140,243.00,448.00,28.90,130.77,585.94,0.884
141,17.00,361.00,35.36,120.57,813.80,0.859
142,300.00,389.00,32.40,127.44,709.64,0.890
143,302.00,405.00,25.69,135.46,438.37,0.872
144,366.00,235.00,28.05,129.81,525.17,0.906
145,473.00,424.00,34.49,128.73,815.97,0.922
146,396.00,57.00,23.75,138.15,379.77,0.831
147,386.00,252.00,25.70,117.41,416.67,0.866
148,431.00,269.00,27.36,131.97,496.96,0.920
149,362.00,394.00,27.66,135.16,512.15,0.883
150,226.00,66.00,36.86,128.19,913.63,0.906
151,483.00,233.00,23.29,126.63,368.92,0.873
152,365.00,216.00,25.43,135.81,392.80,0.843
153,328.00,338.00,37.29,124.36,939.67,0.866
154,431.00,375.00,41.42,121.67,1210.94,0.880
155,418.00,412.00,44.24,120.56,1286.89,0.786
156,456.00,430.00,36.08,124.67,891.93,0.884
157,384.00,204.00,25.28,134.53,416.67,0.924
158,322.00,366.00,35.88,123.50,865.89,0.858
159,451.00,386.00,44.73,120.87,1310.76,0.864
160,372.00,474.00,37.99,123.31,980.90,0.860
161,351.00,314.00,45.53,112.64,1341.15,0.794
162,371.00,407.00,30.11,129.64,609.81,0.896
163,478.00,86.00,26.72,137.55,455.73,0.907
164,483.00,136.00,29.02,132.67,568.58,0.906
165,450.00,106.00,35.52,126.56,815.97,0.853
166,441.00,284.00,40.68,122.16,1126.30,0.804
167,473.00,283.00,28.05,134.97,546.88,0.906
168,366.00,42.00,45.44,122.33,1421.44,0.898
169,408.00,200.00,24.09,135.91,366.75,0.898
170,496.00,37.00,29.01,135.03,546.88,0.892
171,339.00,169.00,30.77,128.46,620.66,0.827
172,417.00,333.00,29.18,132.89,577.26,0.905
173,349.00,148.00,25.44,135.79,427.52,0.878
174,381.00,267.00,28.40,123.59,549.05,0.885
175,343.00,273.00,31.25,101.50,614.15,0.870
176,318.00,385.00,36.04,128.32,865.89,0.858
177,482.00,208.00,28.95,132.63,570.75,0.885
178,502.00,119.00,25.74,133.54,447.05,0.852
179,403.00,250.00,31.97,116.31,685.76,0.900
180,361.00,376.00,43.08,122.29,1254.34,0.879
181,355.00,434.00,50.96,116.52,1853.30,0.910
182,459.00,325.00,51.59,118.13,1801.22,0.858
183,483.00,383.00,38.46,122.94,1026.48,0.882
184,492.00,328.00,36.83,126.48,924.48,0.870
185,337.00,449.00,39.60,122.40,1067.71,0.899
186,353.00,410.00,45.75,119.91,1443.14,0.890
187,330.00,431.00,36.40,124.90,926.65,0.919
188,344.00,330.00,32.26,124.60,720.49,0.913
189,486.00,348.00,44.15,121.32,1375.87,0.907
190,463.00,351.00,53.30,118.14,1892.36,0.754
191,411.00,389.00,52.82,116.72,2018.23,0.896
192,497.00,367.00,45.87,119.12,1449.65,0.879
193,467.00,373.00,36.63,126.30,928.82,0.874
194,315.00,457.00,53.16,115.58,2029.08,0.895
195,468.00,205.00,24.62,134.72,394.97,0.875
196,484.00,457.00,40.74,122.27,1167.53,0.895
197,411.00,433.00,41.52,119.35,1174.05,0.860
198,410.00,213.00,25.35,116.44,425.35,0.862
199,443.00,359.00,31.36,131.43,661.89,0.891
200,468.00,446.00,35.42,124.13,881.08,0.921
201,495.00,437.00,47.10,120.38,1547.31,0.871
202,421.00,279.00,26.10,128.94,436.20,0.895
203,490.00,414.00,41.47,123.33,1158.85,0.865
204,387.00,325.00,40.07,124.37,1087.24,0.908
205,341.00,134.00,31.29,130.39,661.89,0.891
206,459.00,408.00,48.62,120.24,1549.48,0.839
207,432.00,456.00,48.51,118.87,1519.10,0.870
208,489.00,221.00,24.30,130.55,386.28,0.897
209,414.00,369.00,28.58,132.87,564.24,0.885
210,331.00,317.00,40.69,122.15,1117.62,0.898
211,354.00,487.00,42.80,120.84,1297.74,0.909
212,343.00,362.00,46.37,122.53,1464.84,0.833
213,363.00,332.00,41.57,125.59,1148.00,0.873
214,424.00,296.00,42.37,121.59,1176.22,0.878
215,380.00,113.00,46.60,118.24,1406.25,0.824
216,480.00,171.00,37.57,123.77,948.35,0.874
217,395.00,167.00,32.48,129.10,727.00,0.912
218,320.00,249.00,41.12,122.81,1182.73,0.900
219,419.00,239.00,46.89,121.67,1467.01,0.898
220,485.00,248.00,34.79,126.98,813.80,0.898
221,400.00,227.00,41.06,124.82,1178.39,0.896
222,429.00,177.00,53.10,116.71,1881.51,0.754
223,408.00,123.00,39.32,123.62,963.54,0.821
224,407.00,149.00,53.40,115.38,1953.12,0.825
225,407.00,67.00,29.26,132.57,581.60,0.912
226,383.00,51.00,30.33,131.83,638.02,0.913
227,364.00,133.00,60.92,115.04,2463.11,0.830
228,478.00,265.00,37.16,127.33,946.18,0.891
229,344.00,292.00,47.32,122.18,1569.01,0.892
230,442.00,210.00,37.29,126.56,909.29,0.874
231,317.00,39.00,50.86,118.52,1707.90,0.826
232,497.00,262.00,35.42,125.32,876.74,0.917
233,357.00,169.00,34.66,127.60,811.63,0.848
234,427.00,220.00,33.19,130.97,737.85,0.891
235,417.00,99.00,30.76,132.32,627.17,0.922
236,388.00,30.00,55.57,116.02,2204.86,0.888
237,363.00,253.00,41.30,121.44,1187.07,0.879
238,499.00,234.00,42.50,121.05,1276.04,0.894
239,344.00,89.00,41.10,123.29,1152.34,0.876
240,390.00,305.00,37.27,125.71,963.54,0.935
241,320.00,197.00,45.37,120.24,1419.27,0.860
242,413.00,83.00,34.03,127.89,770.40,0.850
243,331.00,151.00,44.31,121.04,1380.21,0.887
244,335.00,56.00,47.96,119.22,1538.63,0.839
245,389.00,135.00,41.77,122.17,1226.13,0.875
246,480.00,53.00,29.44,132.91,603.30,0.911
247,435.00,87.00,59.74,115.41,2263.45,0.791
248,424.00,134.00,35.23,127.95,850.69,0.889
249,400.00,100.00,35.29,125.27,894.10,0.906
250,469.00,100.00,40.27,122.84,1139.32,0.890
251,361.00,187.00,36.09,128.15,883.25,0.876
252,388.00,71.00,39.56,122.32,1067.71,0.910
253,459.00,219.00,41.86,123.34,1202.26,0.897
254,327.00,229.00,41.49,127.51,1171.88,0.875
255,491.00,281.00,42.18,121.16,1252.17,0.894
256,405.00,297.00,29.13,136.51,575.09,0.927
257,389.00,152.00,25.30,138.56,416.67,0.883
258,398.00,85.00,24.66,138.36,403.65,0.895
259,502.00,217.00,26.96,136.12,475.26,0.879
260,394.00,277.00,31.02,135.07,620.66,0.889
261,441.00,131.00,30.76,131.81,655.38,0.938
262,491.00,155.00,32.12,128.61,700.95,0.910
263,347.00,71.00,27.57,135.64,512.15,0.883
264,321.00,129.00,34.50,127.27,783.42,0.865
265,460.00,272.00,36.76,125.50,924.48,0.870
266,333.00,75.00,26.02,138.33,449.22,0.922
267,490.00,300.00,34.03,127.34,776.91,0.850
268,445.00,305.00,44.26,122.69,1319.44,0.819
269,442.00,192.00,25.78,136.01,444.88,0.874
270,331.00,264.00,34.63,114.67,724.83,0.793
271,327.00,401.00,36.02,126.04,874.57,0.867
272,328.00,180.00,29.34,130.05,594.62,0.897
273,470.00,150.00,49.10,118.22,1540.80,0.816
274,471.00,19.00,28.30,137.76,525.17,0.870
275,453.00,142.00,29.37,133.31,592.45,0.871
276,336.00,210.00,34.50,122.21,822.48,0.908
277,381.00,220.00,38.80,126.06,1004.77,0.864
278,477.00,191.00,39.11,122.47,1011.28,0.815
279,315.00,81.00,43.95,122.22,1291.23,0.866
280,471.00,306.00,41.82,120.98,1206.60,0.824
281,372.00,313.00,39.41,124.82,1063.37,0.871
282,466.00,76.00,29.85,133.94,609.81,0.896
283,483.00,70.00,38.30,123.90,1000.43,0.860
284,458.00,28.00,28.47,134.48,559.90,0.878
285,378.00,290.00,33.78,131.87,770.40,0.921
286,151.00,433.00,52.01,115.70,1946.61,0.895
287,355.00,57.00,30.66,133.13,635.85,0.901
288,487.00,109.00,39.42,121.85,1013.45,0.814
289,429.00,151.00,31.00,130.43,664.06,0.884
290,434.00,252.00,30.76,129.35,642.36,0.920
