Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,235.00,207.00,88.77,30.40,5852.86,0.873
1,255.00,72.00,66.22,37.01,3224.83,0.896
2,173.00,225.00,46.12,40.14,1558.16,0.922
3,308.00,108.00,48.25,44.57,1631.94,0.872
5,132.00,279.00,41.42,32.38,1200.09,0.879
6,297.00,39.00,43.50,40.35,1319.44,0.901
7,189.00,61.00,42.18,35.59,1252.17,0.894
8,279.00,243.00,39.15,30.73,1041.67,0.853
9,41.00,232.00,38.69,27.86,1022.14,0.864
10,103.00,24.00,40.30,30.81,1076.39,0.858
12,257.00,228.00,36.87,31.13,896.27,0.900
17,120.00,220.00,33.59,21.14,746.53,0.855
18,14.00,125.00,35.01,21.50,811.63,0.860
25,56.00,45.00,30.24,17.47,638.02,0.881
28,67.00,75.00,30.33,17.39,640.19,0.874
109,181.00,20.00,42.99,35.83,1293.40,0.906
154,102.00,351.00,56.77,49.14,2343.75,0.908
155,171.00,328.00,57.65,50.71,2443.58,0.888
156,310.00,368.00,50.92,47.48,1875.00,0.894
157,249.00,432.00,40.46,34.62,1132.81,0.878
158,226.00,413.00,37.89,31.09,1022.14,0.915
159,260.00,330.00,36.73,28.88,946.18,0.891
160,59.00,451.00,39.06,27.61,1076.39,0.858
165,122.00,481.00,31.98,19.50,674.91,0.877
173,210.00,421.00,27.50,15.23,496.96,0.882
228,447.00,279.00,58.45,56.35,2476.13,0.888
229,436.00,299.00,38.58,36.41,1032.99,0.906
230,403.00,262.00,43.96,42.10,1369.36,0.896
231,382.00,122.00,58.41,55.44,2469.62,0.914
232,375.00,177.00,45.23,42.83,1458.33,0.915
233,467.00,60.00,49.99,49.98,1779.51,0.874
234,412.00,177.00,35.75,32.11,844.18,0.874
280,468.00,29.00,26.36,15.02,453.56,0.891
337,313.00,313.00,68.47,44.47,3409.29,0.901
338,391.00,440.00,42.96,41.81,1308.59,0.878
339,444.00,424.00,38.44,36.46,1054.69,0.899
340,352.00,437.00,31.83,24.35,690.10,0.875
417,112.00,495.00,35.66,30.84,297.31,0.541
425,494.00,196.00,23.75,12.12,353.73,0.810
