Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,235.00,207.00,88.47,31.53,5820.31,0.891
1,255.00,72.00,61.84,29.26,2756.08,0.879
2,308.00,109.00,45.02,14.19,1345.49,0.844
3,181.00,20.00,39.70,10.82,1065.54,0.866
7,297.00,39.00,40.11,10.77,1050.35,0.870
9,173.00,225.00,43.11,12.79,1228.30,0.870
10,189.00,62.00,36.10,10.36,815.97,0.853
27,171.00,328.00,53.90,27.55,1987.85,0.864
28,102.00,351.00,52.15,25.01,1883.68,0.879
30,310.00,368.00,45.23,20.39,1427.95,0.896
42,447.00,278.00,52.60,36.11,1974.83,0.876
43,382.00,122.00,54.52,32.42,2068.14,0.869
44,467.00,60.00,47.51,18.62,1462.67,0.857
45,374.00,177.00,42.99,12.77,1169.70,0.880
46,403.00,262.00,38.64,13.23,1002.60,0.855
66,313.00,313.00,66.13,35.72,3049.05,0.871
68,391.00,440.00,41.40,11.19,1121.96,0.877
