Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,40.00,232.00,39.53,38.88,1128.47,0.899
1,13.00,125.00,36.49,40.76,933.16,0.879
2,131.00,279.00,41.93,39.31,1228.30,0.917
3,119.00,220.00,34.36,38.22,850.69,0.901
4,173.00,225.00,46.12,38.18,1527.78,0.904
5,189.00,61.00,43.08,38.96,1325.95,0.889
6,279.00,243.00,39.15,37.21,1080.73,0.885
7,56.00,44.00,33.95,40.41,805.12,0.889
8,67.00,75.00,33.68,38.95,787.76,0.911
9,181.00,20.00,45.44,34.99,1462.67,0.895
10,103.00,24.00,40.71,40.87,1167.53,0.895
11,308.00,108.00,47.71,38.49,1601.56,0.876
12,256.00,227.00,38.75,35.83,991.75,0.888
13,297.00,39.00,42.78,42.09,1297.74,0.886
14,256.00,72.00,63.48,26.67,2853.73,0.884
15,236.00,206.00,81.87,21.34,4609.38,0.872
173,225.00,413.00,39.46,37.78,1115.45,0.889
174,102.00,351.00,56.02,37.66,2261.28,0.894
175,249.00,432.00,40.97,38.25,1182.73,0.900
176,310.00,368.00,50.25,37.75,1814.24,0.865
177,210.00,421.00,29.26,36.82,585.94,0.919
178,260.00,330.00,38.26,37.52,1004.77,0.899
179,59.00,451.00,39.67,37.68,1119.79,0.892
180,171.00,328.00,56.95,37.37,2280.82,0.889
181,121.00,481.00,33.85,37.77,768.23,0.897
251,436.00,299.00,39.48,39.74,1076.39,0.882
252,447.00,279.00,56.35,38.23,2265.62,0.878
253,374.00,177.00,45.10,38.85,1440.97,0.904
254,403.00,262.00,44.33,37.00,1380.21,0.887
255,412.00,177.00,36.25,39.42,937.50,0.857
256,467.00,60.00,48.90,40.08,1686.20,0.879
257,468.00,29.00,28.39,41.37,531.68,0.891
258,381.00,121.00,57.23,39.40,2319.88,0.887
259,494.00,196.00,25.13,36.38,423.18,0.869
346,352.00,437.00,33.73,37.45,779.08,0.901
347,391.00,440.00,42.18,37.43,1280.38,0.897
348,444.00,424.00,38.94,37.64,1078.56,0.901
349,313.00,313.00,65.35,30.31,3020.83,0.873
460,116.00,363.00,19.93,27.68,238.72,0.873
482,360.00,358.00,21.12,10.68,284.29,0.872
483,351.00,424.00,22.61,15.26,308.16,0.864
