Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,235.00,207.00,89.34,30.88,5935.33,0.886
1,255.00,72.00,66.52,36.86,3198.78,0.889
2,308.00,108.00,47.41,39.10,1573.35,0.874
3,173.00,225.00,45.84,35.23,1480.03,0.876
4,297.00,40.00,42.38,34.04,1234.81,0.881
5,279.00,243.00,37.92,24.24,996.09,0.892
6,181.00,20.00,44.03,30.95,1315.10,0.876
7,132.00,279.00,39.53,28.23,1102.43,0.903
8,189.00,61.00,40.51,29.87,1150.17,0.892
11,256.00,228.00,36.45,23.98,874.57,0.878
13,41.00,232.00,37.31,20.83,967.88,0.885
18,103.00,24.00,38.34,22.95,1006.94,0.858
21,120.00,220.00,31.81,15.09,683.59,0.888
25,14.00,126.00,34.59,15.49,761.72,0.864
28,57.00,45.00,30.33,12.89,581.60,0.845
35,68.00,75.00,30.33,13.14,588.11,0.878
110,102.00,351.00,55.82,46.40,2282.99,0.885
111,171.00,328.00,57.27,48.86,2369.79,0.894
112,249.00,432.00,39.14,28.19,1059.03,0.877
113,226.00,414.00,38.57,24.71,1002.60,0.879
114,59.00,450.00,38.36,21.47,1004.77,0.864
115,260.00,330.00,35.84,24.08,837.67,0.876
136,122.00,481.00,31.17,14.48,627.17,0.875
146,210.00,421.00,27.80,11.17,468.75,0.894
167,447.00,279.00,57.97,54.41,2458.77,0.882
168,381.00,122.00,58.17,53.43,2434.90,0.885
169,375.00,177.00,44.12,37.37,1373.70,0.877
170,403.00,262.00,43.75,35.45,1349.83,0.868
171,436.00,299.00,37.56,30.69,926.65,0.854
172,467.00,60.00,49.29,47.64,1668.84,0.870
175,412.00,177.00,33.84,25.02,776.91,0.878
201,469.00,30.00,25.25,11.65,403.65,0.818
259,313.00,313.00,67.96,44.67,3396.27,0.898
260,310.00,368.00,51.08,43.55,1848.96,0.889
261,391.00,440.00,41.45,36.58,1206.60,0.877
263,444.00,424.00,37.73,30.19,1000.43,0.896
268,352.00,437.00,30.05,19.80,598.96,0.871
327,112.00,495.00,33.59,25.29,258.25,0.521
