Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,235.00,207.00,89.10,31.86,5913.63,0.897
1,255.00,72.00,63.81,31.75,2905.82,0.879
2,173.00,226.00,42.91,17.13,1243.49,0.887
4,308.00,108.00,42.36,20.81,1221.79,0.859
6,297.00,39.00,37.27,15.20,952.69,0.905
9,279.00,243.00,38.42,10.60,870.23,0.837
10,181.00,20.00,40.05,14.96,965.71,0.840
12,189.00,61.00,39.84,12.18,1050.35,0.814
13,132.00,280.00,37.58,11.68,902.78,0.850
32,103.00,351.00,53.09,30.83,2018.23,0.896
33,171.00,328.00,53.81,35.57,2020.40,0.884
34,310.00,368.00,47.51,26.74,1564.67,0.881
38,250.00,432.00,39.11,11.20,1009.11,0.903
39,261.00,330.00,34.92,10.00,729.17,0.863
42,226.00,413.00,35.94,10.51,796.44,0.863
51,447.00,279.00,55.40,42.21,2157.12,0.876
52,381.00,122.00,55.17,40.05,2157.12,0.894
54,467.00,61.00,47.12,25.63,1512.59,0.880
55,374.00,177.00,42.97,16.93,1217.45,0.847
56,403.00,262.00,39.13,17.03,1026.48,0.858
58,412.00,177.00,32.63,10.04,677.08,0.858
66,436.00,299.00,36.53,11.39,874.57,0.841
85,313.00,313.00,67.24,39.26,3220.49,0.880
87,391.00,440.00,40.41,15.00,1095.92,0.866
88,445.00,424.00,36.06,12.54,857.20,0.904
