Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,263.00,12.00,49.17,121.91,1757.80,0.898
1,244.00,81.00,44.33,125.35,1435.71,0.909
2,120.00,27.00,47.57,118.72,1594.03,0.921
3,163.00,71.00,44.33,125.10,1419.34,0.899
4,191.00,211.00,49.07,121.66,1700.48,0.884
5,196.00,63.00,50.87,119.82,1839.68,0.887
6,288.00,248.00,48.51,122.25,1686.83,0.893
7,191.00,250.00,57.03,115.00,2325.53,0.908
8,130.00,50.00,43.00,124.34,1304.70,0.910
9,262.00,263.00,52.75,119.70,1957.05,0.885
10,184.00,42.00,49.91,121.71,1749.61,0.879
11,223.00,185.00,37.67,132.56,966.24,0.897
12,184.00,175.00,35.10,129.23,851.60,0.902
13,294.00,288.00,42.63,128.53,1304.70,0.910
14,247.00,298.00,44.06,126.81,1364.75,0.925
15,134.00,72.00,50.06,120.12,1801.47,0.921
16,175.00,91.00,48.19,122.32,1594.03,0.888
17,293.00,189.00,42.31,129.31,1271.95,0.924
18,252.00,173.00,46.73,124.29,1528.52,0.907
19,210.00,102.00,46.31,121.86,1544.89,0.893
20,205.00,192.00,35.87,130.73,906.19,0.882
21,292.00,51.00,63.19,112.93,2770.44,0.865
22,280.00,173.00,41.18,127.52,1184.60,0.887
23,239.00,279.00,36.80,130.78,960.78,0.904
24,99.00,36.00,48.59,118.58,1695.02,0.904
25,252.00,122.00,39.56,130.38,1102.72,0.888
26,110.00,74.00,50.66,117.31,1817.84,0.876
27,140.00,152.00,46.25,119.07,1501.22,0.915
28,42.00,243.00,48.31,117.07,1678.64,0.873
29,231.00,122.00,47.23,123.37,1569.46,0.890
30,162.00,148.00,38.89,125.71,1050.86,0.893
31,155.00,31.00,43.42,124.10,1345.64,0.894
32,287.00,74.00,37.23,132.39,974.43,0.896
33,223.00,222.00,37.44,130.94,982.62,0.882
34,123.00,129.00,51.59,116.31,1883.35,0.908
35,55.00,33.00,43.49,121.59,1323.81,0.905
36,218.00,59.00,43.54,126.74,1329.26,0.908
37,257.00,105.00,30.68,141.45,616.87,0.881
38,151.00,312.00,42.61,125.26,1252.84,0.918
39,208.00,174.00,36.26,130.24,928.03,0.903
40,166.00,13.00,44.77,122.95,1392.04,0.906
41,159.00,125.00,44.98,122.02,1419.34,0.875
42,225.00,167.00,36.94,131.34,938.95,0.914
43,22.00,49.00,48.21,115.95,1662.26,0.887
44,204.00,18.00,54.70,115.80,2178.14,0.917
45,56.00,309.00,48.67,118.00,1695.02,0.904
46,305.00,257.00,32.65,135.96,731.50,0.878
47,224.00,204.00,33.20,135.85,775.18,0.896
48,204.00,230.00,44.88,125.17,1381.12,0.899
49,164.00,241.00,38.15,126.92,1031.75,0.927
50,211.00,154.00,39.76,128.32,1102.72,0.888
51,188.00,192.00,31.35,136.93,676.92,0.928
52,213.00,39.00,40.48,128.52,1170.95,0.895
53,240.00,211.00,37.43,130.79,977.16,0.878
54,293.00,140.00,42.55,127.42,1274.67,0.907
55,277.00,201.00,37.60,131.73,982.62,0.882
56,154.00,197.00,42.63,122.84,1288.32,0.898
57,148.00,49.00,31.29,135.94,671.46,0.885
58,150.00,90.00,47.79,120.53,1594.03,0.865
59,206.00,128.00,72.06,106.26,3343.63,0.853
60,284.00,270.00,43.82,126.26,1342.91,0.910
61,239.00,61.00,39.06,129.32,990.81,0.870
62,180.00,157.00,38.77,127.02,1026.29,0.880
63,183.00,22.00,31.51,137.68,679.64,0.871
64,39.00,11.00,38.89,121.57,1045.40,0.889
65,273.00,142.00,41.82,128.25,1190.06,0.891
66,19.00,106.00,45.26,115.99,1454.82,0.904
67,144.00,214.00,34.22,126.97,802.47,0.913
68,304.00,81.00,33.45,138.04,797.01,0.921
69,226.00,142.00,37.96,131.88,1015.37,0.912
70,117.00,299.00,40.20,123.54,1157.31,0.893
71,45.00,219.00,35.80,126.22,895.27,0.902
72,165.00,51.00,34.78,130.87,857.06,0.907
73,243.00,137.00,30.05,139.70,616.87,0.896
74,76.00,40.00,50.39,117.77,1725.04,0.882
75,20.00,261.00,47.09,115.80,1536.71,0.872
76,190.00,106.00,34.95,133.55,851.60,0.902
77,224.00,79.00,37.02,133.54,960.78,0.935
78,307.00,274.00,34.33,135.97,818.85,0.899
79,272.00,225.00,50.55,120.74,1809.66,0.909
80,180.00,230.00,38.90,128.25,1050.86,0.922
81,157.00,281.00,56.34,113.33,2298.24,0.898
82,290.00,96.00,49.35,119.24,1673.18,0.892
83,167.00,301.00,37.60,129.24,988.08,0.887
84,269.00,281.00,31.45,139.87,630.51,0.840
85,37.00,276.00,37.33,122.75,947.14,0.871
86,182.00,271.00,40.23,126.51,1089.07,0.858
87,294.00,227.00,37.75,132.69,979.89,0.901
88,154.00,164.00,30.74,138.01,635.97,0.862
89,95.00,301.00,37.81,126.06,1015.37,0.912
90,203.00,312.00,39.93,127.86,1097.26,0.912
91,23.00,152.00,55.75,110.95,2178.14,0.869
92,262.00,311.00,37.67,133.92,944.41,0.907
93,62.00,211.00,41.87,120.35,1217.36,0.849
94,169.00,170.00,27.99,139.30,534.98,0.901
95,134.00,102.00,34.78,130.31,827.04,0.885
96,298.00,208.00,34.21,133.40,783.37,0.882
97,276.00,298.00,42.49,124.23,1266.49,0.920
98,137.00,296.00,44.14,122.88,1389.31,0.897
99,135.00,185.00,45.75,117.18,1506.68,0.894
100,18.00,24.00,40.49,122.07,1143.66,0.901
101,94.00,209.00,38.24,120.69,1042.67,0.907
102,215.00,267.00,32.95,130.53,758.80,0.911
103,96.00,129.00,54.11,113.32,2150.84,0.906
104,187.00,293.00,49.62,119.05,1730.50,0.907
105,121.00,215.00,60.16,110.97,2628.50,0.896
106,232.00,28.00,32.20,137.53,701.48,0.899
107,75.00,291.00,50.46,116.23,1796.01,0.887
108,257.00,153.00,35.05,133.82,829.77,0.911
109,117.00,244.00,42.32,120.60,1239.19,0.875
110,84.00,232.00,52.57,116.76,1932.48,0.880
111,63.00,265.00,39.79,122.98,1080.88,0.860
112,25.00,72.00,35.09,125.04,857.06,0.907
113,62.00,234.00,38.92,124.05,1064.50,0.885
114,252.00,192.00,30.13,139.30,625.05,0.882
115,242.00,258.00,28.53,145.28,515.87,0.880
116,23.00,310.00,34.69,125.80,824.31,0.905
117,298.00,121.00,35.13,132.26,859.79,0.888
118,258.00,67.00,33.75,136.50,723.32,0.878
119,112.00,111.00,35.91,127.90,865.25,0.894
120,35.00,32.00,36.94,123.67,960.78,0.863
121,229.00,308.00,35.40,132.39,881.63,0.910
122,88.00,150.00,36.96,124.59,944.41,0.919
123,306.00,240.00,33.35,137.08,761.53,0.890
124,250.00,245.00,28.52,143.03,526.79,0.860
125,300.00,158.00,32.62,137.81,715.13,0.858
126,40.00,110.00,38.95,121.18,1075.42,0.894
127,260.00,41.00,82.83,106.74,4479.10,0.756
128,306.00,303.00,35.05,133.74,829.77,0.911
129,173.00,198.00,32.53,132.41,704.21,0.878
130,206.00,82.00,37.41,128.30,960.78,0.935
131,301.00,19.00,44.33,121.45,1372.94,0.887
132,214.00,291.00,45.68,119.87,1452.09,0.862
133,94.00,100.00,50.49,117.73,1823.30,0.879
134,284.00,156.00,28.28,144.36,548.63,0.895
135,223.00,15.00,28.00,142.92,529.52,0.892
136,43.00,198.00,52.65,114.32,1997.99,0.909
137,110.00,155.00,48.50,113.94,1656.80,0.884
138,200.00,276.00,33.45,133.21,791.55,0.915
139,137.00,34.00,28.64,139.82,554.09,0.904
140,168.00,259.00,33.69,129.60,777.91,0.909
141,175.00,109.00,26.25,141.65,458.56,0.906
142,249.00,228.00,37.25,130.77,979.89,0.901
143,58.00,57.00,46.38,115.33,1514.87,0.859
144,268.00,186.00,31.35,140.35,676.92,0.928
145,237.00,194.00,28.81,139.34,554.09,0.904
146,120.00,273.00,50.65,114.10,1842.41,0.903
147,31.00,228.00,29.35,132.67,573.19,0.833
148,240.00,155.00,49.57,106.41,1553.08,0.828
149,111.00,53.00,34.22,130.01,797.01,0.875
150,145.00,113.00,27.25,140.74,496.77,0.917
151,60.00,101.00,51.45,112.19,1907.92,0.913
152,75.00,121.00,34.21,126.62,805.20,0.907
153,41.00,85.00,50.09,117.06,1796.01,0.874
154,310.00,190.00,27.52,140.37,502.23,0.885
155,222.00,239.00,27.28,141.88,494.04,0.900
156,142.00,133.00,30.15,137.83,592.30,0.909
157,282.00,23.00,28.57,141.97,521.33,0.851
158,8.00,121.00,29.28,129.53,584.11,0.885
159,103.00,285.00,32.54,134.32,698.75,0.906
160,123.00,90.00,30.46,138.68,611.41,0.873
161,247.00,22.00,27.46,136.63,502.23,0.846
162,209.00,210.00,27.63,141.47,504.96,0.919
163,89.00,266.00,65.51,107.34,2942.40,0.828
164,231.00,45.00,33.24,137.81,745.15,0.871
165,23.00,294.00,26.64,137.76,461.28,0.880
166,7.00,180.00,31.17,126.17,682.37,0.899
167,259.00,208.00,38.08,126.69,1009.91,0.907
168,103.00,226.00,31.38,130.48,666.00,0.877
169,17.00,86.00,28.23,132.64,562.28,0.947
170,274.00,62.00,28.98,134.57,575.92,0.900
171,16.00,134.00,26.43,133.53,469.47,0.884
172,195.00,149.00,27.46,133.96,496.77,0.875
173,35.00,170.00,35.66,124.16,878.90,0.856
174,65.00,135.00,32.06,125.24,715.13,0.892
175,160.00,106.00,31.13,132.44,666.00,0.877
176,73.00,180.00,55.96,109.29,2270.94,0.887
177,314.00,170.00,27.31,139.10,499.50,0.869
178,12.00,226.00,49.30,111.59,1716.85,0.893
179,230.00,97.00,38.92,120.32,1067.23,0.879
