Mask_ID,Center_X_px,Center_Y_px,Distance_px,Diameter_μm,Ring_Width_μm,Ground_Truth_Diameter_μm,Diameter_Difference_μm,Mean_Intensity,Area_μm²,Circularity,Dark_Edge_Diameter_μm,Dark_Ratio,Slide
275,396.0,302.0,0.0,43.85,2.19,46.45,-2.6,113.41,1364.75,0.899,48.11,0.368,z13
276,346.0,122.0,0.0,36.27,2.89,39.26,-2.99,120.78,906.19,0.913,41.72,0.296,z13
277,321.0,264.0,1.41,31.35,2.57,33.91,-2.56,126.1,687.83,0.943,36.5,0.292,z13
278,403.0,227.0,0.0,40.88,2.44,43.2,-2.32,117.45,1132.74,0.893,45.37,0.233,z13
279,449.0,87.0,0.0,34.3,3.0,37.83,-3.53,124.89,818.85,0.899,40.3,0.345,z13
280,447.0,166.0,0.0,30.29,2.53,33.45,-3.16,128.05,619.6,0.875,35.3,0.385,z13
281,425.0,179.0,1.41,35.83,2.9,39.38,-3.55,122.58,895.27,0.902,41.63,0.322,z13
282,344.0,190.0,0.0,48.24,2.59,49.91,-1.67,113.75,1550.35,0.792,53.42,0.288,z13
283,449.0,210.0,0.0,59.93,2.63,60.66,-0.73,106.58,2489.3,0.797,64.16,0.343,z12
284,492.0,64.0,0.0,32.47,2.23,35.05,-2.58,125.44,717.86,0.92,36.94,0.294,z13
285,395.0,119.0,0.0,40.58,3.36,42.63,-2.05,116.58,1105.45,0.871,46.45,0.347,z12
286,390.0,182.0,0.0,36.81,2.51,40.01,-3.2,122.34,928.03,0.935,41.82,0.284,z13
287,422.0,21.0,1.0,28.91,2.67,30.59,-1.68,130.15,545.9,0.88,33.59,0.382,z13
288,460.0,300.0,0.0,43.92,2.76,45.84,-1.92,114.49,1334.72,0.912,48.62,0.327,z13
289,420.0,270.0,0.0,40.16,2.14,42.41,-2.25,118.11,1110.9,0.876,44.08,0.307,z13
290,332.0,143.0,0.0,39.89,2.87,43.26,-3.37,117.77,1099.99,0.894,45.59,0.361,z13
291,321.0,82.0,1.0,36.18,2.85,39.06,-2.88,121.55,889.82,0.897,41.63,0.286,z13
292,345.0,291.0,0.0,42.63,2.57,45.28,-2.65,115.71,1280.13,0.911,47.31,0.351,z13
293,416.0,35.0,0.0,38.43,2.95,41.16,-2.73,120.48,1018.1,0.865,44.14,0.333,z13
294,366.0,280.0,1.0,45.37,2.79,47.05,-1.68,113.18,1400.23,0.87,50.0,0.347,z13
295,410.0,109.0,0.0,34.42,2.69,37.55,-3.13,124.58,818.85,0.899,39.8,0.299,z13
296,481.0,164.0,0.0,37.94,2.24,41.4,-3.46,122.61,1004.45,0.902,42.42,0.234,z13
297,388.0,152.0,1.0,36.26,2.77,39.17,-2.91,121.37,906.19,0.913,41.79,0.269,z13
298,373.0,90.0,0.0,50.54,2.7,53.2,-2.66,112.12,1774.17,0.855,55.73,0.343,z13
299,353.0,242.0,0.0,33.49,2.52,36.84,-3.35,125.66,777.91,0.909,38.53,0.257,z13
300,196.0,63.0,1.0,53.79,2.66,55.73,-1.94,107.99,2074.42,0.902,58.69,0.409,z13
301,496.0,186.0,0.0,34.9,2.65,38.04,-3.14,123.06,832.5,0.891,40.2,0.349,z13
302,368.0,247.0,0.0,30.84,2.85,33.77,-2.93,127.89,655.08,0.898,36.5,0.286,z13
303,437.0,19.0,0.0,31.95,3.11,34.7,-2.75,125.97,701.48,0.899,38.05,0.346,z13
304,464.0,81.0,1.41,31.35,2.57,34.02,-2.67,127.32,687.83,0.943,36.5,0.294,z13
305,401.0,266.0,0.0,45.47,3.0,49.08,-3.61,113.38,1424.8,0.845,51.3,0.345,z13
306,326.0,282.0,0.0,49.05,2.85,51.65,-2.6,111.7,1689.56,0.879,54.26,0.312,z12
307,354.0,86.0,1.0,32.57,2.89,36.85,-4.28,127.64,734.23,0.905,38.36,0.317,z13
308,497.0,14.0,0.0,39.07,2.73,42.12,-3.05,118.6,1061.77,0.902,44.08,0.33,z13
309,478.0,308.0,0.0,43.09,2.3,44.94,-1.85,116.02,1285.59,0.854,47.31,0.316,z13
310,35.0,32.0,0.0,40.23,3.14,41.82,-1.59,111.21,1094.53,0.89,43.23,0.417,z13
311,184.0,175.0,1.41,37.73,2.48,40.2,-2.47,116.22,949.86,0.882,41.91,0.326,z13
312,242.0,108.0,0.0,27.25,0.71,29.54,-2.29,131.3,491.31,0.907,28.66,0.22,z13
313,206.0,82.0,0.0,39.72,3.03,42.89,-3.17,114.87,1091.8,0.907,45.37,0.412,z13
314,231.0,45.0,1.0,35.59,2.53,38.27,-2.68,121.6,878.9,0.931,40.2,0.324,z13
315,300.0,158.0,0.0,34.55,2.78,37.81,-3.26,122.31,818.85,0.867,39.89,0.355,z13
316,175.0,109.0,0.0,27.54,2.84,29.72,-2.18,129.88,507.69,0.855,33.21,0.361,z13
317,182.0,271.0,1.0,42.13,2.4,44.81,-2.68,114.89,1211.9,0.845,46.62,0.284,z13
318,110.0,155.0,0.0,50.67,2.38,51.78,-1.11,105.35,1809.66,0.887,53.04,0.457,z13
319,306.0,240.0,0.0,35.07,2.67,38.36,-3.29,121.72,848.87,0.877,40.2,0.299,z13
320,88.0,150.0,0.0,39.72,2.13,42.64,-2.92,109.88,1097.26,0.912,42.29,0.464,z13
321,137.0,34.0,1.0,30.59,2.63,33.71,-3.12,124.61,644.16,0.883,35.3,0.387,z13
322,284.0,270.0,0.0,46.31,3.21,48.04,-1.73,111.74,1498.49,0.85,52.08,0.374,z12
323,18.0,24.0,1.0,43.25,2.52,45.94,-2.69,108.8,1326.54,0.899,47.31,0.441,z13
324,201.0,276.0,1.0,36.18,2.12,39.06,-2.88,117.37,911.65,0.887,40.1,0.373,z13
325,167.0,301.0,1.0,39.73,2.79,43.08,-3.35,116.33,1091.8,0.907,44.98,0.315,z13
326,43.0,198.0,0.0,55.99,2.37,57.19,-1.2,103.12,2249.1,0.898,59.12,0.43,z13
327,56.0,309.0,0.0,51.9,2.77,54.1,-2.2,106.14,1875.16,0.889,56.03,0.377,z13
328,214.0,291.0,0.0,48.39,2.18,50.17,-1.78,108.91,1566.73,0.842,51.5,0.348,z12
329,282.0,23.0,1.0,30.29,2.06,32.61,-2.32,124.31,625.05,0.882,33.7,0.366,z13
330,112.0,111.0,0.0,37.81,2.52,40.49,-2.68,113.8,1009.91,0.907,41.91,0.406,z13
331,58.0,57.0,0.0,48.77,1.99,50.79,-2.02,104.56,1708.66,0.873,51.34,0.469,z12
332,180.0,229.0,0.0,41.48,2.67,45.57,-4.09,114.19,1200.98,0.899,46.39,0.389,z13
333,307.0,274.0,0.0,36.39,2.98,39.81,-3.42,120.81,938.95,0.884,42.35,0.326,z12
334,230.0,308.0,1.0,37.22,3.2,40.51,-3.29,120.55,963.51,0.916,43.23,0.341,z13
335,213.0,39.0,0.0,43.62,2.96,46.16,-2.54,114.88,1310.16,0.777,48.62,0.377,z13
336,269.0,281.0,1.0,32.46,3.14,35.87,-3.41,124.73,726.05,0.905,38.32,0.318,z13
337,231.0,121.0,1.0,49.26,2.56,52.02,-2.76,112.83,1664.99,0.851,54.02,0.336,z13
338,95.0,209.0,1.0,40.2,2.7,43.08,-2.88,107.99,1179.14,0.91,43.56,0.47,z13
339,134.0,102.0,0.0,36.61,2.42,40.26,-3.65,119.03,922.57,0.898,40.87,0.263,z13
340,144.0,214.0,0.0,36.94,3.5,39.06,-2.12,112.01,930.76,0.885,40.87,0.527,z13
341,188.0,192.0,1.0,34.02,2.43,37.22,-3.2,119.59,797.01,0.875,38.89,0.402,z13
342,242.0,258.0,1.0,29.96,3.35,32.82,-2.86,126.76,614.14,0.867,36.5,0.405,z13
343,223.0,15.0,0.0,30.24,2.52,33.02,-2.78,126.6,614.14,0.904,35.19,0.292,z13
344,252.0,192.0,0.0,31.79,2.63,34.82,-3.03,126.59,682.37,0.899,37.05,0.354,z13
345,258.0,67.0,1.0,35.77,2.96,38.99,-3.22,121.62,846.14,0.853,41.52,0.312,z13
346,31.0,228.0,1.0,31.35,2.98,33.71,-2.36,117.3,682.37,0.936,36.5,0.383,z13
347,237.0,194.0,0.0,31.24,2.89,33.1,-1.86,124.95,627.78,0.897,36.62,0.348,z13
348,20.0,261.0,0.0,49.39,2.59,51.39,-2.0,105.47,1714.12,0.898,53.44,0.413,z13
349,313.0,45.0,0.0,31.5,1.82,34.33,-2.83,125.94,674.19,0.899,35.09,0.266,z13
350,298.0,121.0,0.0,37.62,3.13,40.03,-2.41,118.62,966.24,0.868,43.4,0.372,z13
351,96.0,128.0,1.0,57.04,2.56,58.9,-1.86,102.98,2380.12,0.883,60.89,0.415,z13
352,95.0,301.0,0.0,40.14,2.86,43.17,-3.03,112.77,1124.55,0.867,44.88,0.448,z13
353,136.0,185.0,0.0,48.83,3.01,50.73,-1.9,106.2,1684.1,0.876,51.93,0.441,z13
354,145.0,113.0,1.0,29.92,2.99,31.35,-1.43,122.11,603.22,0.851,35.09,0.387,z13
355,60.0,101.0,0.0,54.24,2.86,55.35,-1.11,103.12,2098.98,0.919,57.87,0.472,z13
356,120.0,272.0,0.0,53.56,2.49,55.14,-1.58,104.11,2006.18,0.878,56.45,0.43,z13
357,274.0,62.0,0.0,31.77,2.57,33.62,-1.85,124.81,660.54,0.906,36.5,0.289,z13
358,25.0,72.0,0.0,37.6,3.02,40.07,-2.47,112.14,966.24,0.868,41.91,0.488,z13
359,298.0,207.0,0.0,36.57,3.04,38.94,-2.37,117.68,917.11,0.924,41.6,0.289,z13
360,16.0,134.0,1.0,29.3,3.69,31.88,-2.58,117.92,551.36,0.836,34.73,0.448,z13
361,23.0,310.0,0.0,37.25,3.36,39.98,-2.73,110.0,963.51,0.886,41.82,0.526,z13
362,23.0,294.0,0.0,28.86,2.82,30.61,-1.75,121.04,551.36,0.872,33.21,0.348,z13
363,104.0,285.0,0.0,34.02,2.59,35.87,-1.85,119.26,799.74,0.901,38.66,0.317,z13
364,142.0,133.0,0.0,32.37,2.89,35.33,-2.96,118.06,736.96,0.884,36.94,0.405,z13
365,123.0,90.0,0.0,33.21,2.42,35.4,-2.19,119.8,750.61,0.877,36.94,0.377,z13
366,306.0,303.0,0.0,36.18,2.86,38.08,-1.9,120.46,911.65,0.919,41.72,0.271,z13
367,209.0,210.0,0.0,29.43,2.13,31.35,-1.92,124.48,589.57,0.894,33.7,0.343,z13
368,89.0,266.0,0.0,68.01,3.7,69.16,-1.15,100.89,3141.65,0.851,74.36,0.357,z12
369,17.0,86.0,0.0,30.88,2.87,33.61,-2.73,117.57,649.62,0.856,35.4,0.482,z12
370,55.0,33.0,0.0,47.31,2.37,48.88,-1.57,106.37,1564.0,0.911,50.0,0.415,z13
371,160.0,106.0,0.0,33.45,2.86,36.19,-2.74,117.59,775.18,0.896,38.32,0.37,z13
372,222.0,239.0,0.0,29.47,2.28,31.35,-1.88,124.66,581.38,0.908,33.7,0.375,z13
373,23.0,152.0,1.0,58.03,2.19,60.75,-2.72,101.52,2412.87,0.859,61.79,0.404,z11
374,76.0,40.0,1.0,52.3,3.16,54.18,-1.88,105.22,1888.81,0.84,56.51,0.369,z13
375,260.0,207.0,0.0,40.2,2.69,43.17,-2.97,114.97,1132.74,0.893,45.59,0.362,z13
376,240.0,61.0,0.0,40.8,2.28,42.48,-1.68,118.73,1108.18,0.921,45.37,0.289,z13
377,19.0,106.0,0.0,48.11,2.63,50.14,-2.03,105.12,1637.7,0.912,51.48,0.434,z13
378,250.0,245.0,0.0,30.37,2.7,32.43,-2.06,126.71,616.87,0.935,35.05,0.277,z13
379,267.0,186.0,1.0,33.45,2.75,36.1,-2.65,123.93,775.18,0.896,38.66,0.307,z13
380,230.0,266.0,0.0,27.8,2.92,30.37,-2.57,130.21,515.87,0.897,33.21,0.343,z13
381,45.0,219.0,0.0,38.36,3.33,41.82,-3.46,113.64,1012.64,0.889,43.23,0.448,z13
382,233.0,28.0,0.0,34.58,3.24,36.5,-1.92,121.52,818.85,0.899,40.2,0.407,z13
384,117.0,299.0,0.0,42.53,2.77,45.19,-2.66,113.2,1255.57,0.876,46.73,0.404,z13
385,240.0,155.0,0.0,50.69,2.35,52.39,-1.7,100.77,1632.24,0.814,55.39,0.306,z10
386,247.0,22.0,0.0,29.33,2.7,31.8,-2.47,127.42,559.55,0.913,34.73,0.333,z13
387,164.0,241.0,0.0,40.51,2.2,44.94,-4.43,113.78,1151.85,0.889,44.16,0.362,z13
388,40.0,110.0,0.0,42.42,3.48,44.94,-2.52,105.59,1285.59,0.915,46.13,0.564,z13
390,255.0,280.0,0.0,26.25,2.91,28.28,-2.03,132.59,464.01,0.916,31.59,0.362,z13
391,38.0,276.0,1.0,38.82,3.2,41.82,-3.0,111.8,1020.83,0.848,44.77,0.32,z13
392,187.0,292.0,0.0,52.14,2.87,54.05,-1.91,108.15,1834.22,0.835,57.16,0.353,z13
393,310.0,190.0,0.0,29.28,3.11,30.48,-1.2,126.52,570.46,0.891,34.73,0.354,z13
394,190.0,106.0,0.0,37.83,2.61,40.14,-2.31,119.99,974.43,0.896,42.16,0.386,z13
395,155.0,31.0,0.0,45.9,3.2,48.27,-2.37,112.36,1479.39,0.902,51.91,0.354,z13
396,183.0,22.0,1.0,33.96,2.72,36.59,-2.63,122.45,788.82,0.888,38.89,0.386,z13
397,257.0,105.0,0.0,32.57,3.04,35.8,-3.23,125.5,736.96,0.884,38.36,0.373,z13
398,99.0,36.0,0.0,51.72,3.59,53.55,-1.83,106.54,1921.57,0.904,56.93,0.419,z13
399,294.0,288.0,1.0,45.31,2.82,48.06,-2.75,113.84,1465.74,0.911,50.62,0.32,z13
400,206.0,128.0,0.0,73.76,2.61,75.42,-1.66,100.1,3564.72,0.853,77.99,0.368,z11
401,292.0,51.0,0.0,65.54,2.49,66.5,-0.96,106.34,2855.05,0.88,69.39,0.305,z13
402,287.0,74.0,0.0,40.09,2.64,42.37,-2.28,119.03,1086.34,0.903,44.99,0.272,z13
403,257.0,153.0,0.0,36.67,3.31,40.08,-3.41,120.35,949.86,0.853,43.19,0.329,z13
404,157.0,281.0,0.0,58.74,0.0,60.35,-1.61,103.85,2421.06,0.867,0.0,0.0,z12
405,210.0,102.0,0.0,49.67,3.06,51.34,-1.67,112.6,1675.91,0.91,53.95,0.417,z13
406,239.0,279.0,0.0,39.02,3.1,42.71,-3.69,118.77,1048.13,0.899,44.88,0.317,z13
407,223.0,185.0,0.0,40.48,3.2,43.08,-2.6,116.09,1138.2,0.897,46.39,0.406,z12
408,150.0,89.0,1.0,50.55,2.82,52.86,-2.31,108.05,1806.93,0.871,56.19,0.308,z13
409,294.0,227.0,0.0,40.46,3.01,43.04,-2.58,116.84,1121.82,0.884,45.65,0.376,z13
410,162.0,149.0,0.0,40.93,1.65,44.32,-3.39,116.65,1102.72,0.917,44.17,0.242,z13
411,277.0,201.0,0.0,38.92,3.07,42.78,-3.86,119.37,1069.96,0.889,45.07,0.319,z13
412,262.0,263.0,0.0,54.84,3.16,58.08,-3.24,108.37,2115.36,0.85,60.31,0.371,z13
413,224.0,78.0,0.0,39.18,3.09,41.82,-2.64,118.54,1102.72,0.888,45.37,0.346,z13
414,140.0,151.0,0.0,49.29,2.86,51.12,-1.83,105.13,1741.42,0.868,53.03,0.443,z13
415,263.0,12.0,0.0,52.44,3.54,54.77,-2.33,109.92,1970.7,0.897,58.57,0.37,z13
416,244.0,81.0,0.0,47.67,3.21,49.62,-1.95,111.54,1621.32,0.903,53.3,0.355,z12
417,280.0,173.0,0.0,43.35,2.84,45.95,-2.6,115.94,1312.89,0.897,48.31,0.295,z13
418,293.0,189.0,0.0,44.94,2.9,48.19,-3.25,114.93,1441.17,0.888,50.74,0.389,z13
419,252.0,173.0,0.0,49.17,2.79,52.06,-2.89,112.5,1708.66,0.873,54.5,0.373,z12
420,252.0,122.0,0.0,43.04,3.06,45.15,-2.11,115.14,1293.78,0.902,48.62,0.358,z13
421,226.0,142.0,0.0,40.41,2.46,44.2,-3.79,119.64,1113.63,0.897,45.25,0.297,z12
422,294.0,140.0,0.0,45.19,2.92,47.31,-2.12,115.87,1397.5,0.885,50.18,0.293,z13
423,163.0,71.0,0.0,47.4,2.33,49.74,-2.34,112.7,1572.19,0.933,51.7,0.319,z13
424,243.0,138.0,0.0,31.89,2.82,34.02,-2.13,125.63,693.29,0.913,36.94,0.313,z13
425,123.0,129.0,0.0,54.86,2.83,56.52,-1.66,105.18,2115.36,0.858,59.6,0.414,z13
426,120.0,26.0,0.0,49.51,3.25,52.29,-2.78,108.91,1746.88,0.915,54.87,0.366,z13
427,260.0,41.0,1.0,86.47,2.28,87.17,-0.7,101.11,4801.18,0.768,90.4,0.415,z12
428,134.0,72.0,0.0,52.65,2.87,55.48,-2.83,108.93,1992.53,0.907,57.71,0.304,z13
429,218.0,59.0,0.0,45.68,2.43,48.73,-3.05,114.27,1473.93,0.875,50.55,0.307,z13
430,121.0,214.0,0.0,62.62,2.28,63.56,-0.94,102.23,2852.32,0.909,64.85,0.385,z12
431,290.0,96.0,0.0,52.25,2.58,53.92,-1.67,109.42,1817.84,0.876,57.04,0.27,z12
432,110.0,74.0,1.0,52.93,2.89,55.31,-2.38,108.76,1959.78,0.872,57.56,0.376,z13
433,148.0,49.0,0.0,33.7,2.86,35.94,-2.24,121.92,766.99,0.864,38.89,0.416,z13
434,85.0,232.0,0.0,56.5,2.88,57.5,-1.0,104.8,2175.41,0.882,60.38,0.395,z12
435,204.0,17.0,0.0,57.81,3.13,58.97,-1.16,105.54,2322.8,0.849,62.91,0.416,z11
436,225.0,167.0,0.0,38.98,2.67,40.88,-1.9,119.43,1061.77,0.874,44.08,0.325,z12
437,223.0,221.0,0.0,39.57,2.83,43.08,-3.51,117.49,1110.9,0.915,45.16,0.337,z13
438,180.0,157.0,0.0,41.06,2.35,43.06,-2.0,115.97,1119.09,0.89,45.59,0.25,z13
439,151.0,312.0,0.0,44.89,2.3,48.2,-3.31,111.74,1427.53,0.887,49.07,0.337,z13
440,240.0,211.0,1.0,38.92,2.9,41.95,-3.03,119.1,1069.96,0.889,44.67,0.33,z13
441,224.0,204.0,1.0,35.66,3.08,38.56,-2.9,120.41,889.82,0.897,41.82,0.398,z13
442,154.0,197.0,0.0,44.96,2.69,47.79,-2.83,111.16,1430.26,0.906,48.65,0.416,z13
443,137.0,296.0,0.0,47.66,1.8,50.53,-2.87,109.13,1580.38,0.897,50.55,0.377,z13
444,305.0,257.0,0.0,34.5,2.92,36.94,-2.44,122.75,807.93,0.92,39.79,0.32,z13
445,42.0,243.0,1.0,51.12,3.02,53.05,-1.93,107.04,1850.6,0.892,55.77,0.394,z13
446,205.0,192.0,0.0,38.89,2.87,41.81,-2.92,116.15,1034.48,0.908,43.46,0.37,z13
447,204.0,229.0,0.0,46.56,2.78,49.53,-2.97,112.42,1550.35,0.896,51.76,0.4,z13
448,159.0,125.0,0.0,47.31,3.32,50.0,-2.69,108.31,1626.78,0.906,53.79,0.388,z12
449,203.0,312.0,0.0,42.21,2.86,45.43,-3.22,114.71,1236.46,0.88,46.92,0.391,z13
450,166.0,12.0,0.0,47.22,3.0,49.52,-2.3,110.95,1561.27,0.87,52.51,0.443,z13
451,154.0,164.0,0.0,32.69,3.01,36.05,-3.36,121.69,747.88,0.897,38.45,0.375,z13
452,74.0,291.0,1.0,53.28,2.18,56.27,-2.99,105.54,1959.78,0.872,56.82,0.357,z13
453,39.0,10.0,0.0,41.06,2.95,43.46,-2.4,109.83,1179.14,0.91,44.91,0.465,z13
454,184.0,42.0,1.0,52.69,2.96,54.78,-2.09,109.9,1943.4,0.864,57.88,0.379,z12
455,304.0,81.0,0.0,35.8,2.9,39.66,-3.86,122.83,895.27,0.872,41.6,0.304,z13
456,272.0,225.0,1.0,53.77,3.13,56.55,-2.78,110.26,1905.19,0.777,59.02,0.338,z13
457,247.0,298.0,1.0,47.02,2.86,48.84,-1.82,112.1,1555.81,0.899,51.9,0.39,z13
458,288.0,248.0,0.0,51.41,2.99,53.35,-1.94,111.18,1806.93,0.871,56.45,0.331,z13
459,208.0,174.0,0.0,38.35,3.01,41.12,-2.77,116.75,1037.21,0.902,44.08,0.375,z13
460,174.0,91.0,0.0,50.04,3.14,52.71,-2.67,112.13,1697.75,0.868,55.37,0.279,z13
462,262.0,311.0,0.0,39.58,2.25,42.5,-2.92,116.52,1124.55,0.906,44.08,0.354,z13
463,169.0,169.0,0.0,30.54,3.02,32.47,-1.93,122.31,638.7,0.876,36.35,0.368,z13
464,215.0,267.0,0.0,34.55,3.34,36.7,-2.15,119.54,824.31,0.873,40.2,0.44,z13
465,273.0,399.0,0.0,50.8,2.9,52.53,-1.73,108.88,1804.2,0.884,56.19,0.383,z11
466,166.0,51.0,0.0,36.81,2.49,39.88,-3.07,121.46,900.73,0.908,41.6,0.25,z13
467,22.0,48.0,0.0,51.03,2.59,53.41,-2.38,104.65,1877.89,0.905,55.23,0.413,z12
468,301.0,19.0,0.0,46.31,2.22,48.21,-1.9,113.27,1443.9,0.873,50.55,0.378,z13
469,284.0,156.0,0.0,30.37,2.2,33.45,-3.08,129.98,622.33,0.943,34.77,0.241,z13
470,130.0,50.0,0.0,45.26,2.82,49.17,-3.91,112.36,1454.82,0.904,50.6,0.357,z13
471,230.0,293.0,1.0,26.45,2.52,28.38,-1.93,132.92,461.28,0.88,31.48,0.254,z13
472,274.0,110.0,0.0,39.79,2.78,43.04,-3.25,118.71,1069.96,0.889,45.36,0.293,z13
473,211.0,154.0,0.0,42.15,2.61,45.7,-3.55,114.34,1258.3,0.896,47.15,0.299,z13
474,273.0,142.0,0.0,43.63,3.13,45.37,-1.74,117.75,1288.32,0.839,49.68,0.292,z12
475,94.0,100.0,0.0,53.79,3.21,55.58,-1.79,105.89,2068.96,0.891,58.15,0.39,z13
476,170.0,369.0,0.0,36.96,2.74,39.21,-2.25,119.07,933.49,0.941,41.6,0.324,z13
477,280.0,319.0,0.0,41.33,2.89,44.44,-3.11,117.02,1151.85,0.889,46.26,0.255,z13
478,60.0,334.0,1.0,38.06,2.77,40.86,-2.8,114.86,977.16,0.907,42.12,0.391,z13
479,109.0,392.0,0.0,54.75,2.89,56.85,-2.1,105.41,2077.15,0.889,58.55,0.387,z12
480,35.0,409.0,0.0,41.4,3.37,44.42,-3.02,111.39,1190.06,0.891,47.31,0.38,z13
481,425.0,353.0,0.0,28.18,3.01,29.54,-1.36,124.95,526.79,0.86,33.21,0.423,z12
482,469.0,468.0,0.0,28.9,2.42,30.0,-1.1,106.43,578.65,0.877,29.47,0.527,z10
483,216.0,437.0,0.0,41.11,2.94,44.94,-3.83,116.39,1179.14,0.883,46.75,0.359,z13
484,246.0,431.0,0.0,36.94,3.08,39.83,-2.89,118.27,960.78,0.863,43.09,0.34,z13
485,366.0,497.0,1.0,35.78,3.21,37.98,-2.2,115.46,884.36,0.861,41.52,0.424,z13
486,40.0,327.0,1.0,51.57,2.26,53.96,-2.39,106.62,1839.68,0.846,55.5,0.324,z12
487,163.0,328.0,0.0,39.18,2.87,43.0,-3.82,117.62,1102.72,0.888,44.91,0.344,z13
488,30.0,447.0,0.0,56.56,3.23,58.91,-2.35,104.08,2186.33,0.823,61.7,0.394,z13
489,278.0,446.0,0.0,49.01,2.89,50.55,-1.54,110.82,1686.83,0.884,53.09,0.376,z13
490,496.0,489.0,0.0,36.45,0.0,36.45,0.0,147.26,715.13,0.845,31.43,0.127,z12
491,23.0,371.0,0.0,38.98,3.22,41.82,-2.84,113.07,1050.86,0.893,44.67,0.357,z13
492,77.0,335.0,1.0,35.8,2.28,38.9,-3.1,118.45,884.36,0.891,40.2,0.305,z13
493,464.0,439.0,0.0,31.85,2.75,35.17,-3.32,123.74,682.37,0.899,36.61,0.397,z13
494,176.0,124.0,0.0,38.89,2.21,39.8,-0.91,100.14,794.28,0.837,41.6,0.25,z11
495,137.0,376.0,0.0,44.17,2.59,48.37,-4.2,114.18,1364.75,0.914,48.65,0.258,z13
496,426.0,319.0,0.0,28.23,2.24,30.79,-2.56,124.78,551.36,0.929,32.06,0.306,z13
497,234.0,400.0,1.0,33.2,2.75,36.48,-3.28,122.86,775.18,0.896,38.66,0.367,z13
498,385.0,489.0,0.0,35.59,2.31,36.99,-1.4,149.87,747.88,0.884,40.2,0.147,z07
499,152.0,360.0,1.0,45.51,3.2,48.36,-2.85,111.98,1471.2,0.914,51.46,0.34,z13
500,200.0,379.0,0.0,58.29,3.09,59.48,-1.19,105.18,2380.12,0.883,63.62,0.391,z12
501,156.0,386.0,0.0,50.19,3.15,52.58,-2.39,108.75,1785.09,0.912,54.97,0.407,z13
502,213.0,359.0,0.0,45.71,2.71,47.31,-1.6,112.53,1473.93,0.908,50.55,0.381,z13
503,264.0,330.0,0.0,40.32,2.74,43.42,-3.1,118.69,1138.2,0.897,45.65,0.31,z13
504,170.0,350.0,0.0,44.14,3.01,46.99,-2.85,114.18,1375.67,0.896,49.8,0.361,z13
505,78.0,314.0,0.0,47.82,2.7,50.77,-2.95,109.9,1632.24,0.886,52.87,0.342,z13
506,180.0,384.0,0.0,36.57,2.72,39.27,-2.7,120.12,903.46,0.933,41.37,0.309,z13
507,311.0,334.0,1.0,43.65,2.67,46.95,-3.3,115.45,1351.1,0.897,48.35,0.321,z13
508,133.0,332.0,0.0,59.24,2.08,60.45,-1.21,103.65,2516.6,0.888,62.22,0.447,z11
509,77.0,376.0,0.0,53.93,3.37,56.21,-2.28,105.28,2101.71,0.885,59.79,0.444,z13
510,269.0,426.0,0.0,43.32,2.74,46.17,-2.85,115.04,1326.54,0.899,48.62,0.302,z13
511,71.0,424.0,0.0,55.43,3.03,57.17,-1.74,106.15,2180.87,0.904,59.73,0.39,z11
512,90.0,350.0,0.0,45.6,3.37,48.22,-2.62,111.35,1449.36,0.853,51.46,0.439,z13
513,288.0,352.0,1.0,52.16,3.17,53.55,-1.39,108.79,1845.14,0.868,57.77,0.36,z12
514,96.0,328.0,0.0,47.05,2.88,49.85,-2.8,110.36,1596.76,0.906,52.51,0.368,z13
515,496.0,436.0,0.0,33.81,3.08,36.33,-2.52,118.36,780.64,0.889,38.33,0.403,z13
516,258.0,464.0,0.0,51.5,2.46,53.18,-1.68,107.03,1888.81,0.889,54.82,0.4,z12
517,300.0,450.0,0.0,50.13,2.56,52.23,-2.1,108.56,1798.74,0.882,53.62,0.444,z11
518,346.0,498.0,0.0,31.13,3.29,33.57,-2.44,121.36,649.62,0.891,36.35,0.406,z13
519,353.0,483.0,0.0,41.82,2.51,43.9,-2.08,110.72,1209.17,0.886,44.91,0.446,z13
520,449.0,433.0,0.0,36.18,3.19,38.57,-2.39,114.24,911.65,0.887,40.24,0.505,z13
521,453.0,392.0,0.0,30.46,2.35,33.14,-2.68,121.35,608.68,0.895,33.7,0.406,z13
522,83.0,68.0,0.0,26.91,2.47,28.96,-2.05,115.33,474.93,0.877,28.77,0.491,z13
523,482.0,448.0,0.0,46.41,2.33,48.16,-1.75,110.29,1460.28,0.873,50.0,0.324,z13
524,321.0,410.0,1.0,30.59,2.76,33.7,-3.11,121.07,644.16,0.883,35.09,0.412,z12
525,257.0,369.0,0.0,40.67,3.33,43.63,-2.96,117.37,1146.39,0.884,46.89,0.351,z13
526,452.0,484.0,0.0,45.82,1.21,48.18,-2.36,107.73,1422.07,0.837,47.59,0.387,z13
527,386.0,424.0,0.0,37.83,2.35,41.0,-3.17,115.54,1004.45,0.902,42.12,0.386,z13
528,92.0,53.0,0.0,26.64,2.93,28.23,-1.59,119.68,464.01,0.873,29.92,0.522,z13
529,267.0,127.0,0.0,27.8,3.22,30.84,-3.04,110.95,488.58,0.89,31.93,0.484,z13
530,63.0,14.0,0.0,30.92,2.85,33.21,-2.29,117.82,644.16,0.883,35.05,0.467,z13
531,195.0,149.0,0.0,28.91,3.09,30.46,-1.55,119.84,578.65,0.877,34.91,0.36,z13
