Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,244.00,81.00,45.46,121.75,1463.01,0.892
1,120.00,27.00,48.17,116.60,1613.13,0.882
2,263.00,12.00,49.93,119.49,1790.55,0.893
3,184.00,42.00,50.34,118.37,1787.82,0.898
4,196.00,63.00,51.78,116.39,1894.27,0.913
5,130.00,50.00,43.69,121.17,1340.18,0.890
6,163.00,71.00,45.71,119.92,1487.58,0.924
7,293.00,189.00,43.46,124.01,1329.26,0.908
8,252.00,173.00,47.51,120.05,1596.76,0.906
9,262.00,262.00,53.28,116.71,1997.99,0.889
10,280.00,173.00,41.94,123.59,1239.19,0.900
11,184.00,175.00,36.29,124.54,889.82,0.866
12,134.00,72.00,50.90,116.78,1847.87,0.906
13,239.00,279.00,37.66,127.14,999.00,0.897
14,288.00,248.00,49.31,118.50,1708.66,0.895
15,223.00,185.00,38.15,125.89,1031.75,0.897
16,252.00,122.00,40.88,126.12,1154.58,0.910
17,294.00,288.00,43.68,123.86,1340.18,0.916
18,175.00,91.00,47.73,119.56,1602.21,0.886
19,210.00,102.00,47.50,119.23,1585.84,0.900
20,231.00,122.00,47.83,120.26,1602.21,0.909
21,162.00,149.00,39.58,122.79,1053.59,0.876
22,226.00,142.00,39.72,126.99,1061.77,0.902
23,191.00,250.00,57.92,111.87,2377.39,0.915
24,247.00,298.00,44.78,122.44,1408.42,0.892
25,218.00,59.00,44.14,122.15,1386.58,0.878
26,292.00,51.00,62.05,112.29,2696.74,0.854
27,294.00,140.00,42.68,124.41,1288.32,0.873
28,226.00,167.00,37.40,127.95,971.70,0.902
29,140.00,152.00,47.02,116.45,1550.35,0.920
30,123.00,129.00,52.14,113.89,1935.21,0.896
31,190.00,106.00,35.74,128.98,889.82,0.866
32,223.00,222.00,37.98,127.15,1009.91,0.907
33,39.00,10.00,39.24,117.54,1091.80,0.907
34,257.00,105.00,30.92,134.05,666.00,0.877
35,110.00,74.00,50.76,114.76,1856.06,0.873
36,191.00,211.00,49.80,117.54,1760.52,0.863
37,305.00,257.00,32.67,133.76,742.42,0.891
38,166.00,12.00,45.45,118.49,1468.47,0.895
39,205.00,192.00,37.14,125.41,960.78,0.904
40,206.00,128.00,73.40,103.82,3436.44,0.847
41,277.00,201.00,37.83,128.23,1015.37,0.912
42,42.00,243.00,49.16,113.45,1746.88,0.893
43,99.00,36.00,48.70,116.83,1711.39,0.913
44,243.00,137.00,30.70,135.30,638.70,0.876
45,287.00,74.00,38.46,127.67,1004.45,0.902
46,208.00,173.00,37.02,126.26,955.32,0.930
47,183.00,22.00,32.46,133.34,717.86,0.920
48,290.00,96.00,50.55,115.80,1705.94,0.836
49,304.00,81.00,34.74,133.12,824.31,0.905
50,150.00,90.00,48.79,116.00,1662.26,0.843
51,148.00,49.00,31.85,131.77,701.48,0.899
52,151.00,312.00,43.48,118.42,1353.83,0.892
53,154.00,197.00,43.16,119.82,1321.08,0.921
54,165.00,51.00,35.59,127.97,884.36,0.936
55,159.00,125.00,45.55,118.06,1468.47,0.871
56,240.00,211.00,37.95,126.57,1020.83,0.917
57,224.00,204.00,34.08,132.14,802.47,0.928
58,164.00,241.00,39.53,122.59,1075.42,0.894
59,155.00,31.00,43.81,121.16,1367.48,0.883
60,211.00,154.00,40.46,124.38,1143.66,0.901
61,188.00,192.00,32.47,131.88,706.94,0.906
62,144.00,214.00,35.02,123.41,840.68,0.890
63,294.00,227.00,38.43,127.43,1031.75,0.858
64,257.00,153.00,35.91,127.56,892.55,0.890
65,22.00,49.00,49.35,111.99,1741.42,0.890
66,269.00,281.00,31.78,132.84,674.19,0.899
67,76.00,40.00,51.30,113.24,1796.01,0.866
68,224.00,78.00,38.04,127.43,1015.37,0.883
69,167.00,301.00,38.69,124.38,1039.94,0.913
70,204.00,229.00,44.93,121.65,1413.88,0.862
71,45.00,219.00,36.70,122.90,917.11,0.924
72,307.00,274.00,35.74,130.80,851.60,0.858
73,239.00,61.00,39.21,125.75,1053.59,0.876
74,117.00,299.00,40.96,120.11,1190.06,0.918
75,273.00,142.00,41.87,125.53,1217.36,0.849
76,154.00,164.00,31.83,131.51,685.10,0.878
77,242.00,258.00,28.82,138.74,556.82,0.881
78,215.00,267.00,33.75,127.14,777.91,0.909
79,169.00,170.00,28.96,133.64,567.74,0.876
80,271.00,225.00,51.43,118.67,1806.93,0.850
81,180.00,157.00,39.14,123.15,1059.04,0.909
82,261.00,312.00,38.11,125.78,1031.75,0.897
83,204.00,17.00,54.70,114.34,2183.60,0.919
84,134.00,102.00,35.75,125.80,870.71,0.899
85,252.00,192.00,30.68,135.42,646.89,0.913
86,19.00,106.00,46.25,113.37,1501.22,0.868
87,203.00,312.00,40.09,124.32,1135.47,0.915
88,95.00,301.00,38.68,123.47,1026.29,0.922
89,56.00,309.00,49.43,114.21,1746.88,0.893
90,55.00,33.00,45.09,113.52,1452.09,0.895
91,18.00,24.00,41.34,118.93,1176.41,0.862
92,229.00,308.00,35.83,130.24,889.82,0.897
93,182.00,271.00,40.32,122.90,1121.82,0.884
94,180.00,230.00,39.33,124.28,1094.53,0.901
95,137.00,296.00,45.36,117.39,1457.55,0.888
96,157.00,281.00,57.71,109.89,2358.28,0.894
97,213.00,39.00,41.79,123.54,1228.27,0.882
98,94.00,209.00,38.53,118.24,1064.50,0.896
99,175.00,109.00,26.70,138.57,472.20,0.901
100,223.00,15.00,28.61,138.42,554.09,0.866
101,20.00,261.00,47.91,111.49,1615.86,0.877
102,187.00,292.00,49.69,116.31,1752.34,0.896
103,88.00,150.00,38.32,119.91,985.35,0.893
104,284.00,156.00,28.91,139.77,578.65,0.877
105,37.00,276.00,37.88,119.24,988.08,0.887
106,284.00,270.00,43.90,123.37,1364.75,0.925
107,230.00,266.00,26.39,140.84,464.01,0.873
108,233.00,28.00,32.82,131.29,742.42,0.926
109,258.00,67.00,34.60,129.05,797.01,0.875
110,206.00,82.00,38.32,123.23,1001.73,0.879
111,298.00,121.00,35.70,128.66,898.00,0.896
112,23.00,152.00,56.48,108.38,2238.19,0.893
113,96.00,129.00,55.57,110.70,2205.43,0.929
114,25.00,72.00,35.18,121.39,881.63,0.910
115,121.00,215.00,61.13,107.73,2702.20,0.856
116,237.00,194.00,29.40,134.44,578.65,0.916
117,301.00,19.00,44.33,119.22,1413.88,0.896
118,250.00,245.00,29.15,135.82,578.65,0.877
119,40.00,110.00,40.61,116.39,1132.74,0.893
120,214.00,291.00,46.38,116.85,1479.39,0.902
121,23.00,310.00,35.86,120.54,867.98,0.845
122,306.00,240.00,33.77,132.16,788.82,0.922
123,306.00,303.00,35.30,129.89,848.87,0.908
124,201.00,276.00,35.10,128.85,813.39,0.849
125,282.00,23.00,28.66,136.99,554.09,0.866
126,62.00,211.00,42.86,114.18,1304.70,0.884
127,110.00,155.00,49.57,110.46,1727.77,0.877
128,74.00,291.00,50.55,113.91,1796.01,0.887
129,137.00,34.00,29.43,134.19,584.11,0.885
130,84.00,232.00,54.27,111.94,2022.56,0.885
131,35.00,32.00,36.94,119.67,999.00,0.897
132,94.00,100.00,51.72,112.47,1948.86,0.917
133,300.00,158.00,32.95,131.86,758.80,0.911
134,112.00,111.00,36.94,119.80,952.59,0.876
135,63.00,265.00,40.40,118.42,1130.01,0.846
136,31.00,228.00,29.92,124.96,627.78,0.861
137,298.00,208.00,35.24,127.61,832.50,0.891
138,276.00,298.00,42.49,122.35,1263.76,0.899
139,274.00,110.00,37.78,126.80,988.08,0.887
140,247.00,22.00,27.83,132.61,540.44,0.910
141,231.00,45.00,33.72,131.66,788.82,0.888
142,62.00,234.00,40.00,119.52,1113.63,0.926
143,58.00,57.00,47.31,110.95,1599.48,0.891
144,310.00,190.00,27.71,136.64,518.60,0.873
145,268.00,186.00,32.71,133.41,720.59,0.898
146,240.00,155.00,49.57,105.45,1550.35,0.812
147,173.00,198.00,33.32,127.30,745.15,0.871
148,222.00,239.00,28.21,136.19,524.06,0.883
149,146.00,114.00,27.25,139.00,502.23,0.927
150,142.00,133.00,30.81,131.39,633.24,0.834
151,117.00,244.00,43.08,114.13,1312.89,0.872
152,249.00,228.00,37.96,127.62,1004.45,0.902
153,75.00,121.00,35.78,119.46,873.44,0.850
154,168.00,259.00,34.60,122.98,835.23,0.884
155,259.00,207.00,38.53,121.89,1069.96,0.901
156,174.00,138.00,27.25,138.12,472.20,0.901
157,136.00,185.00,46.94,114.29,1542.17,0.898
158,8.00,121.00,30.24,124.05,619.60,0.875
159,111.00,53.00,35.05,125.35,837.96,0.897
160,60.00,101.00,52.70,109.30,1970.70,0.877
161,313.00,45.00,30.54,130.91,646.89,0.913
162,209.00,210.00,28.16,137.81,515.87,0.880
163,43.00,198.00,53.69,110.85,2068.96,0.920
164,123.00,90.00,30.92,131.57,666.00,0.877
165,104.00,285.00,32.82,129.51,726.05,0.905
166,41.00,85.00,51.72,112.55,1910.65,0.899
167,17.00,86.00,29.96,128.85,575.92,0.884
168,120.00,272.00,51.49,111.86,1856.06,0.894
169,89.00,266.00,66.79,105.22,3010.63,0.837
170,23.00,294.00,27.37,129.18,510.42,0.888
171,274.00,62.00,30.54,127.26,641.43,0.905
172,16.00,133.00,27.46,126.92,502.23,0.885
173,300.00,174.00,26.45,139.77,461.28,0.880
174,140.00,272.00,26.98,131.50,472.20,0.860
175,314.00,170.00,27.56,136.28,510.42,0.888
176,103.00,226.00,32.06,126.34,698.75,0.871
177,160.00,106.00,31.78,129.53,687.83,0.858
178,35.00,170.00,36.82,119.58,928.03,0.873
179,65.00,135.00,32.61,122.42,731.50,0.912
180,270.00,245.00,26.91,138.51,480.39,0.887
181,12.00,225.00,50.18,108.57,1755.07,0.882
182,195.00,149.00,27.66,133.15,502.23,0.885
183,89.00,14.00,31.75,122.59,696.02,0.858
184,73.00,180.00,56.41,106.97,2325.53,0.908
185,282.00,126.00,31.43,122.18,666.00,0.913
186,63.00,14.00,29.96,128.19,570.46,0.876
187,264.00,330.00,38.88,127.24,1053.59,0.876
188,213.00,359.00,43.46,122.20,1348.37,0.903
189,152.00,361.00,44.73,120.67,1362.02,0.905
190,170.00,350.00,42.52,122.50,1293.78,0.902
191,90.00,350.00,43.46,120.35,1340.18,0.916
192,163.00,328.00,38.11,128.37,982.62,0.882
193,156.00,386.00,47.66,118.92,1624.05,0.921
194,269.00,426.00,41.67,124.54,1214.63,0.890
195,311.00,334.00,41.80,126.22,1222.81,0.915
