Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,314.00,134.00,48.67,104.22,1594.03,0.911
1,407.00,208.00,46.82,104.94,1495.76,0.855
2,475.00,59.00,42.01,107.01,1225.54,0.898
3,380.00,53.00,41.86,105.70,1211.90,0.881
4,410.00,109.00,36.94,108.45,947.14,0.871
5,408.00,285.00,41.65,106.35,1220.08,0.868
6,362.00,51.00,38.90,108.44,1050.86,0.922
7,380.00,261.00,48.41,103.67,1637.70,0.889
8,484.00,114.00,40.80,106.22,1121.82,0.858
9,437.00,240.00,43.64,106.06,1356.56,0.876
10,362.00,206.00,55.88,102.12,2210.89,0.882
11,500.00,80.00,41.12,107.02,1173.68,0.905
12,416.00,94.00,34.02,111.49,783.37,0.915
13,345.00,291.00,44.94,105.27,1356.56,0.927
14,395.00,119.00,42.63,104.19,1236.46,0.880
15,467.00,267.00,50.15,104.22,1733.23,0.871
16,325.00,32.00,42.89,108.39,1220.08,0.894
17,495.00,150.00,46.21,105.71,1533.98,0.910
18,396.00,302.00,45.81,104.49,1457.55,0.888
19,481.00,78.00,42.31,107.58,1274.67,0.907
20,492.00,64.00,34.22,110.84,786.09,0.895
21,481.00,164.00,40.94,108.04,1154.58,0.883
22,376.00,192.00,37.22,108.98,944.41,0.907
23,315.00,217.00,49.55,101.49,1705.94,0.857
24,457.00,242.00,42.89,105.39,1310.16,0.888
25,493.00,204.00,42.74,106.42,1271.95,0.887
26,425.00,222.00,54.21,102.80,2098.98,0.898
27,414.00,127.00,46.56,103.74,1550.35,0.920
28,354.00,105.00,48.27,103.89,1648.62,0.895
29,413.00,75.00,48.63,103.12,1695.02,0.904
30,382.00,214.00,43.68,106.92,1334.72,0.912
31,352.00,32.00,46.31,106.30,1501.22,0.915
32,346.00,224.00,50.46,103.65,1817.84,0.897
33,445.00,185.00,54.19,102.13,2079.88,0.856
34,367.00,16.00,48.12,104.04,1626.78,0.906
35,480.00,181.00,36.57,109.84,922.57,0.898
36,465.00,26.00,49.46,103.26,1711.39,0.913
37,446.00,260.00,50.55,104.20,1828.76,0.903
38,439.00,281.00,48.63,104.40,1654.07,0.898
39,336.00,241.00,38.89,107.12,1007.18,0.884
40,443.00,70.00,41.06,106.96,1146.39,0.858
41,367.00,229.00,48.03,105.95,1574.92,0.840
42,450.00,50.00,45.87,103.99,1468.47,0.871
43,435.00,37.00,43.49,105.60,1342.91,0.910
44,387.00,283.00,49.39,103.48,1714.12,0.898
45,373.00,161.00,41.12,105.98,1168.22,0.901
46,378.00,111.00,43.94,105.31,1310.16,0.853
47,421.00,146.00,40.93,106.75,1083.61,0.854
48,388.00,151.00,38.61,107.41,988.08,0.859
49,338.00,309.00,41.06,105.81,1187.33,0.908
50,385.00,231.00,32.69,112.24,731.50,0.878
51,338.00,53.00,71.21,99.21,3564.72,0.847
52,354.00,152.00,43.91,105.57,1236.46,0.821
53,344.00,190.00,49.91,106.15,1629.51,0.839
54,498.00,169.00,40.26,107.94,1089.07,0.885
55,437.00,19.00,33.96,110.53,777.91,0.909
56,321.00,82.00,38.32,109.04,949.86,0.853
57,429.00,255.00,32.23,112.01,709.67,0.885
58,497.00,99.00,43.39,105.02,1282.86,0.845
59,416.00,302.00,45.91,105.20,1463.01,0.868
60,486.00,274.00,41.80,107.98,1146.39,0.884
61,426.00,179.00,38.75,107.37,1012.64,0.834
62,390.00,182.00,39.26,106.89,1078.15,0.888
63,326.00,282.00,51.65,102.33,1826.03,0.865
64,320.00,248.00,30.59,111.53,644.16,0.883
65,459.00,65.00,32.82,112.13,736.96,0.919
66,482.00,35.00,36.69,109.07,936.22,0.861
67,377.00,300.00,37.67,108.40,930.76,0.915
68,353.00,242.00,36.57,109.93,900.73,0.908
69,447.00,166.00,31.95,113.64,706.94,0.906
70,465.00,152.00,49.48,105.33,1558.54,0.802
71,449.00,87.00,36.48,108.57,919.84,0.874
72,473.00,96.00,43.92,105.52,1334.72,0.912
73,430.00,85.00,42.18,106.89,1220.08,0.894
74,373.00,90.00,52.66,103.70,1880.62,0.842
75,403.00,227.00,43.10,105.54,1255.57,0.876
76,496.00,186.00,37.08,108.13,960.78,0.904
77,395.00,246.00,45.52,105.64,1400.23,0.894
78,338.00,17.00,47.25,104.76,1501.22,0.915
79,408.00,175.00,43.90,103.78,1329.26,0.883
80,416.00,36.00,40.04,107.70,1113.63,0.897
81,449.00,109.00,52.02,102.69,1907.92,0.904
82,363.00,130.00,44.34,105.70,1285.59,0.854
83,449.00,210.00,60.66,100.39,2584.83,0.801
84,411.00,54.00,47.53,103.42,1577.65,0.902
85,497.00,14.00,40.88,105.95,1179.14,0.883
86,316.00,153.00,39.91,108.13,1075.42,0.894
87,334.00,110.00,35.75,110.07,865.25,0.894
88,374.00,70.00,37.02,108.91,925.30,0.923
89,391.00,75.00,47.25,104.16,1495.76,0.842
90,354.00,86.00,35.30,110.79,846.14,0.883
