Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,456.00,50.00,40.07,119.17,1063.37,0.871
1,316.00,293.00,37.49,120.43,952.69,0.916
2,397.00,236.00,42.47,118.27,1174.05,0.838
3,311.00,94.00,49.36,116.24,1694.88,0.892
4,374.00,175.00,38.74,115.07,1054.69,0.899
5,329.00,50.00,53.64,115.74,1911.89,0.766
6,458.00,91.00,41.68,116.16,1167.53,0.871
7,317.00,143.00,36.42,116.36,902.78,0.850
8,394.00,306.00,35.84,119.48,859.38,0.887
9,455.00,24.00,44.26,117.08,1362.85,0.876
10,420.00,67.00,41.29,121.20,1167.53,0.871
11,472.00,201.00,36.28,119.40,887.59,0.854
12,326.00,307.00,31.79,122.69,672.74,0.929
13,411.00,183.00,38.98,115.89,1061.20,0.887
14,385.00,83.00,50.92,119.52,1679.69,0.862
15,343.00,143.00,30.50,116.20,631.51,0.894
16,446.00,214.00,38.97,117.03,1067.71,0.910
17,417.00,312.00,30.20,124.84,607.64,0.870
18,376.00,283.00,38.95,119.85,1032.99,0.906
19,333.00,91.00,43.37,120.79,1195.75,0.853
20,372.00,143.00,47.87,113.90,1651.48,0.889
21,437.00,80.00,43.99,117.91,1384.55,0.890
22,439.00,39.00,39.41,119.94,1089.41,0.892
23,331.00,173.00,42.24,116.49,1241.32,0.879
24,489.00,16.00,55.90,115.26,2189.67,0.884
25,413.00,94.00,74.77,114.05,4060.33,0.874
26,320.00,30.00,35.53,120.15,876.74,0.917
27,386.00,20.00,38.20,121.58,991.75,0.888
28,493.00,60.00,47.76,116.77,1625.43,0.875
29,456.00,71.00,42.95,118.21,1265.19,0.903
30,424.00,23.00,49.11,118.31,1634.11,0.852
31,346.00,301.00,44.17,119.96,1271.70,0.798
32,418.00,46.00,43.72,116.88,1338.98,0.876
33,346.00,239.00,36.75,118.47,911.46,0.858
34,483.00,102.00,48.21,114.71,1660.16,0.873
35,422.00,126.00,46.14,113.72,1538.63,0.896
36,438.00,58.00,40.74,118.91,1148.00,0.873
37,314.00,162.00,40.54,117.04,1134.98,0.863
38,358.00,285.00,35.75,120.27,902.78,0.915
39,331.00,153.00,35.20,116.08,872.40,0.884
40,445.00,305.00,41.19,118.22,1219.62,0.887
41,443.00,126.00,30.81,110.88,659.72,0.879
42,402.00,257.00,45.01,119.09,1330.30,0.892
43,450.00,248.00,39.39,119.89,904.95,0.859
44,470.00,60.00,29.17,124.63,564.24,0.885
45,324.00,280.00,27.23,125.39,492.62,0.875
46,393.00,289.00,31.34,121.14,666.23,0.897
47,430.00,223.00,32.94,120.88,735.68,0.879
48,453.00,164.00,28.34,123.80,512.15,0.849
49,365.00,97.00,47.85,116.54,1629.77,0.877
50,462.00,298.00,32.13,121.70,711.81,0.902
51,345.00,37.00,31.63,122.11,648.87,0.873
52,362.00,193.00,51.45,115.37,1809.90,0.820
53,469.00,37.00,34.20,120.77,761.72,0.869
54,381.00,254.00,39.47,119.84,957.03,0.790
55,333.00,268.00,31.73,123.01,648.87,0.886
56,488.00,204.00,33.01,122.46,703.12,0.891
57,347.00,18.00,25.17,127.88,425.35,0.901
58,356.00,47.00,28.96,121.88,553.39,0.928
59,377.00,62.00,35.67,122.32,828.99,0.867
60,336.00,252.00,27.11,123.08,490.45,0.896
61,462.00,314.00,29.37,122.06,590.28,0.891
62,481.00,144.00,39.40,114.24,1080.73,0.885
63,346.00,130.00,26.81,118.06,457.90,0.884
64,330.00,206.00,29.13,115.16,581.60,0.878
65,393.00,216.00,38.43,121.10,939.67,0.831
66,331.00,239.00,26.78,121.99,481.77,0.845
67,367.00,241.00,37.66,118.90,920.14,0.807
68,391.00,273.00,30.33,121.86,633.68,0.907
69,365.00,269.00,32.54,122.17,640.19,0.861
70,366.00,302.00,37.55,120.90,941.84,0.826
71,469.00,239.00,39.43,120.10,1085.07,0.864
72,444.00,176.00,34.68,117.44,826.82,0.884
73,491.00,40.00,35.72,119.93,868.06,0.853
74,359.00,255.00,28.31,123.20,514.32,0.862
75,363.00,121.00,50.66,114.67,1835.94,0.902
76,350.00,270.00,32.10,121.76,696.61,0.905
77,408.00,146.00,54.01,114.07,2072.48,0.888
78,477.00,305.00,37.49,119.18,954.86,0.899
79,344.00,186.00,29.61,117.31,607.64,0.870
80,429.00,198.00,44.89,117.76,1286.89,0.813
81,428.00,178.00,33.77,118.54,772.57,0.873
82,339.00,283.00,32.61,123.71,709.64,0.922
83,409.00,202.00,42.22,118.52,1161.02,0.820
84,477.00,287.00,40.69,120.12,1048.18,0.842
85,480.00,175.00,32.58,118.66,713.98,0.854
86,289.00,383.00,30.52,122.75,603.30,0.877
87,127.00,444.00,47.20,116.78,1488.72,0.806
88,273.00,360.00,43.11,120.05,1236.98,0.867
89,132.00,331.00,40.99,118.59,1115.45,0.889
90,240.00,332.00,27.36,127.08,496.96,0.882
91,280.00,492.00,46.97,114.96,1545.14,0.845
92,235.00,488.00,36.44,118.60,911.46,0.858
93,141.00,373.00,39.78,118.13,1054.69,0.840
94,119.00,424.00,35.74,117.46,855.03,0.866
95,37.00,359.00,31.37,117.83,692.27,0.899
96,114.00,495.00,34.92,115.95,837.67,0.876
97,196.00,472.00,29.10,121.37,581.60,0.912
98,58.00,475.00,34.92,112.32,640.19,0.820
99,234.00,318.00,30.33,122.97,618.49,0.909
100,51.00,348.00,41.39,113.05,1189.24,0.864
101,283.00,329.00,34.31,122.05,755.21,0.853
102,68.00,335.00,40.77,115.22,1156.68,0.880
103,82.00,446.00,39.13,115.33,1022.14,0.878
104,114.00,404.00,42.97,116.56,1174.05,0.796
105,152.00,403.00,23.67,125.07,368.92,0.873
106,161.00,486.00,29.45,116.82,603.30,0.911
107,188.00,374.00,29.15,121.05,562.07,0.871
108,185.00,324.00,28.96,119.06,549.05,0.885
109,68.00,432.00,42.90,111.61,1315.10,0.876
110,91.00,335.00,30.94,121.68,659.72,0.879
111,295.00,318.00,28.05,122.43,529.51,0.913
112,226.00,342.00,40.61,120.64,1074.22,0.839
113,210.00,386.00,50.91,117.11,1684.03,0.827
114,202.00,457.00,34.92,118.73,813.80,0.870
115,82.00,352.00,51.49,114.63,1835.94,0.839
116,198.00,330.00,31.44,121.14,674.91,0.877
117,243.00,457.00,32.38,115.39,709.64,0.860
118,210.00,322.00,26.72,121.52,451.39,0.898
119,267.00,471.00,35.92,114.42,913.63,0.906
120,253.00,498.00,48.76,115.99,1599.39,0.853
121,202.00,368.00,32.02,119.82,681.42,0.864
122,19.00,359.00,40.41,112.64,1095.92,0.866
123,154.00,329.00,41.52,117.88,1150.17,0.858
124,65.00,462.00,34.51,110.48,839.84,0.870
125,153.00,470.00,43.52,116.38,1282.55,0.810
126,136.00,462.00,34.90,118.93,763.89,0.835
127,96.00,465.00,25.17,113.82,399.31,0.885
128,60.00,241.00,30.33,115.29,648.87,0.886
129,25.00,33.00,36.92,112.29,1002.60,0.916
130,171.00,457.00,47.23,117.56,1551.65,0.882
131,82.00,444.00,49.08,114.26,1295.57,0.762
132,14.00,472.00,25.18,114.90,418.84,0.860
133,81.00,318.00,42.64,116.14,1236.98,0.867
134,365.00,23.00,51.65,115.87,1883.68,0.879
135,335.00,222.00,40.45,115.89,1137.15,0.849
136,403.00,31.00,42.90,120.11,1217.45,0.892
137,387.00,106.00,44.16,117.54,1397.57,0.898
138,328.00,114.00,58.76,114.04,2486.98,0.881
139,410.00,222.00,36.92,120.34,954.86,0.899
140,312.00,457.00,28.46,121.70,531.68,0.891
141,110.00,352.00,24.59,122.75,403.65,0.895
142,264.00,401.00,40.07,123.24,1017.80,0.875
143,208.00,406.00,25.09,125.28,401.48,0.862
144,121.00,471.00,38.51,113.46,1024.31,0.898
145,223.00,326.00,25.17,126.93,392.80,0.900
146,129.00,488.00,30.33,117.30,616.32,0.896
147,314.00,335.00,24.30,128.77,394.97,0.917
148,75.00,394.00,27.23,118.67,483.94,0.895
149,293.00,480.00,27.95,115.58,518.66,0.921
150,103.00,418.00,31.36,119.88,640.19,0.907
151,438.00,161.00,32.39,119.41,713.98,0.866
152,269.00,381.00,42.21,117.49,1215.28,0.839
153,89.00,475.00,31.36,113.01,533.85,0.824
154,265.00,485.00,23.85,127.37,377.60,0.894
155,309.00,380.00,39.14,123.98,915.80,0.781
156,63.00,288.00,26.44,115.33,462.24,0.908
157,161.00,426.00,27.44,124.12,477.43,0.910
158,468.00,328.00,31.29,124.99,625.00,0.863
159,496.00,409.00,24.32,123.10,392.80,0.900
160,381.00,379.00,47.05,117.92,1460.50,0.850
161,463.00,444.00,35.46,119.90,733.51,0.817
162,431.00,322.00,24.44,127.03,390.62,0.827
163,438.00,437.00,33.20,121.70,679.25,0.840
164,412.00,379.00,24.22,126.99,375.43,0.860
165,386.00,399.00,36.66,119.43,870.23,0.863
166,393.00,364.00,28.07,124.30,492.62,0.860
167,433.00,339.00,28.09,126.41,486.11,0.838
168,342.00,336.00,27.23,125.91,438.37,0.821
169,332.00,485.00,26.79,124.98,481.77,0.918
170,427.00,370.00,41.42,118.58,1108.94,0.843
171,445.00,355.00,51.56,117.27,1775.17,0.811
172,385.00,423.00,35.42,119.18,770.40,0.824
173,443.00,420.00,38.54,118.28,898.44,0.821
174,460.00,429.00,26.10,124.88,416.67,0.829
175,346.00,485.00,27.23,121.24,488.28,0.904
176,375.00,477.00,32.65,119.23,661.89,0.847
177,339.00,497.00,26.23,123.24,438.37,0.836
178,430.00,478.00,41.26,118.55,935.33,0.794
179,479.00,454.00,43.83,118.34,1195.75,0.844
180,317.00,495.00,38.89,116.35,1059.03,0.867
181,352.00,412.00,30.37,119.91,598.96,0.871
182,334.00,405.00,42.13,122.96,1074.22,0.817
183,332.00,450.00,27.46,122.45,516.49,0.891
184,319.00,474.00,43.84,116.84,1352.00,0.884
185,461.00,461.00,36.09,120.27,865.89,0.858
186,379.00,356.00,36.38,117.45,922.31,0.850
187,468.00,347.00,50.68,117.10,1710.07,0.815
188,416.00,464.00,31.78,119.59,644.53,0.837
189,483.00,400.00,39.45,119.24,1063.37,0.847
190,501.00,391.00,40.49,118.51,1106.77,0.882
