Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,369.00,494.00,26.75,172.52,492.62,0.875
1,235.00,319.00,24.76,174.78,429.69,0.910
2,290.00,385.00,26.44,159.96,464.41,0.885
3,448.00,481.00,30.23,166.44,605.47,0.858
4,196.00,473.00,23.85,178.11,390.62,0.925
5,58.00,475.00,28.16,166.23,418.84,0.809
6,312.00,458.00,23.67,168.26,377.60,0.894
7,336.00,465.00,25.77,177.66,455.73,0.869
8,66.00,462.00,27.99,165.06,525.17,0.906
9,462.00,444.00,29.04,171.18,572.92,0.865
10,89.00,476.00,26.35,165.94,368.92,0.857
11,353.00,345.00,24.96,178.83,425.35,0.901
12,498.00,454.00,29.74,167.78,596.79,0.877
13,374.00,478.00,27.08,173.22,490.45,0.935
14,362.00,320.00,26.68,176.35,475.26,0.879
15,386.00,400.00,30.76,171.81,625.00,0.895
16,429.00,408.00,28.39,172.65,559.90,0.892
17,129.00,489.00,25.86,163.18,455.73,0.869
18,234.00,383.00,24.59,178.07,425.35,0.901
19,268.00,471.00,29.83,169.89,607.64,0.917
20,82.00,446.00,32.94,162.53,744.36,0.890
21,212.00,473.00,25.93,176.93,464.41,0.901
22,136.00,462.00,27.95,174.01,538.19,0.928
23,91.00,335.00,25.93,174.40,447.05,0.890
24,28.00,450.00,31.81,157.20,661.89,0.891
25,165.00,410.00,26.10,174.93,473.09,0.902
26,49.00,431.00,26.68,165.50,496.96,0.882
27,416.00,465.00,25.86,175.54,451.39,0.861
28,187.00,341.00,25.11,182.10,418.84,0.860
29,12.00,384.00,27.23,159.62,505.64,0.898
30,103.00,418.00,25.97,169.53,453.56,0.854
31,188.00,374.00,24.57,172.11,421.01,0.892
32,244.00,459.00,26.21,173.20,455.73,0.907
33,438.00,438.00,25.73,179.92,449.22,0.922
34,178.00,404.00,23.41,175.06,364.58,0.906
35,162.00,486.00,23.75,172.94,386.28,0.856
36,200.00,332.00,25.60,179.69,438.37,0.851
37,371.00,459.00,30.46,173.57,640.19,0.907
38,403.00,393.00,31.16,174.95,672.74,0.896
