Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,410.00,182.00,40.76,112.69,1102.43,0.878
1,333.00,89.00,43.13,116.44,1236.98,0.867
2,459.00,147.00,32.01,112.06,640.19,0.832
3,446.00,214.00,41.13,113.07,1065.54,0.866
4,471.00,201.00,37.57,115.22,913.63,0.879
5,421.00,241.00,55.99,112.76,2105.03,0.816
6,394.00,307.00,35.84,115.19,848.52,0.868
7,331.00,239.00,28.34,115.74,518.66,0.884
8,375.00,173.00,38.63,114.00,1017.80,0.885
9,393.00,189.00,34.69,113.39,848.52,0.879
10,339.00,284.00,33.83,117.84,746.53,0.884
11,316.00,293.00,37.54,116.60,941.84,0.861
12,359.00,254.00,29.54,115.50,555.56,0.871
13,477.00,286.00,39.95,115.21,1085.07,0.864
14,380.00,254.00,39.00,114.68,1011.28,0.862
15,382.00,40.00,53.31,113.36,1957.47,0.869
16,376.00,283.00,38.79,115.80,1022.14,0.889
17,481.00,143.00,38.68,110.76,1050.35,0.870
18,393.00,215.00,37.42,116.23,948.35,0.874
19,358.00,285.00,36.50,116.22,891.93,0.858
20,456.00,69.00,42.99,115.11,1247.83,0.890
21,451.00,248.00,38.29,115.77,930.99,0.884
22,342.00,69.00,40.25,114.69,989.58,0.811
23,331.00,153.00,35.84,113.62,870.23,0.863
24,331.00,172.00,41.63,113.36,1236.98,0.899
25,403.00,29.00,42.90,116.88,1219.62,0.910
26,343.00,143.00,31.36,111.38,681.42,0.907
27,437.00,78.00,44.03,116.42,1332.47,0.857
28,346.00,239.00,37.29,114.14,946.18,0.891
29,346.00,130.00,28.07,112.76,518.66,0.870
30,494.00,59.00,48.70,113.41,1642.80,0.884
31,314.00,161.00,39.38,114.40,1078.56,0.901
32,424.00,22.00,48.31,115.03,1592.88,0.871
33,386.00,19.00,37.83,119.42,998.26,0.876
34,445.00,305.00,42.18,114.77,1206.60,0.901
35,346.00,301.00,43.28,116.60,1269.53,0.861
36,365.00,97.00,49.09,113.42,1603.73,0.863
37,329.00,48.00,53.35,112.31,1961.81,0.853
38,311.00,93.00,48.68,114.24,1638.45,0.902
39,454.00,23.00,44.12,113.09,1397.57,0.898
40,357.00,46.00,30.05,113.21,607.64,0.883
41,367.00,240.00,37.99,115.58,933.16,0.868
42,408.00,142.00,53.64,110.59,2061.63,0.879
43,320.00,29.00,35.48,117.13,807.29,0.818
44,362.00,191.00,51.00,111.93,1877.17,0.889
45,408.00,201.00,40.57,115.18,1143.66,0.894
46,349.00,169.00,33.90,113.01,768.23,0.840
47,347.00,17.00,27.44,117.99,488.28,0.904
48,380.00,201.00,36.18,114.20,872.40,0.884
49,384.00,160.00,29.61,112.30,596.79,0.877
50,435.00,276.00,28.67,115.84,549.05,0.851
51,428.00,197.00,44.15,113.93,1276.04,0.850
52,445.00,149.00,25.54,110.91,431.86,0.886
53,467.00,260.00,41.97,116.52,1115.45,0.790
54,324.00,280.00,28.35,118.27,531.68,0.857
55,455.00,48.00,41.00,114.54,1098.09,0.842
56,365.00,268.00,32.79,116.37,681.42,0.864
57,477.00,305.00,36.49,115.88,909.29,0.901
58,333.00,268.00,32.94,117.42,674.91,0.847
59,417.00,268.00,39.31,115.67,950.52,0.884
60,470.00,59.00,31.29,118.28,627.17,0.875
61,469.00,36.00,34.36,114.96,772.57,0.873
62,468.00,220.00,38.91,116.58,965.71,0.865
63,457.00,190.00,40.40,115.74,983.07,0.845
64,397.00,55.00,28.49,115.04,503.47,0.868
65,363.00,58.00,26.56,117.47,436.20,0.857
66,497.00,297.00,41.51,113.47,1195.75,0.886
67,453.00,163.00,28.83,116.37,570.75,0.885
68,326.00,307.00,33.95,117.45,729.17,0.863
69,439.00,37.00,40.69,115.31,1126.30,0.905
70,350.00,270.00,33.74,115.25,737.85,0.833
71,491.00,39.00,36.67,116.26,846.35,0.885
72,330.00,206.00,29.98,112.67,603.30,0.864
73,418.00,312.00,31.58,119.81,653.21,0.892
74,480.00,175.00,33.04,114.59,731.34,0.887
75,346.00,36.00,31.78,116.18,661.89,0.830
76,377.00,61.00,37.75,117.56,891.93,0.884
77,335.00,25.00,28.83,115.75,557.73,0.865
78,430.00,222.00,34.10,115.75,759.55,0.858
79,401.00,256.00,43.58,115.38,1323.78,0.881
80,317.00,143.00,37.45,112.85,933.16,0.879
