Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,486.00,383.00,23.29,180.70,377.60,0.894
1,438.00,438.00,26.07,176.36,451.39,0.898
2,292.00,481.00,23.44,164.82,364.58,0.906
3,351.00,413.00,24.40,177.78,397.14,0.909
4,448.00,481.00,30.23,166.14,605.47,0.858
5,129.00,489.00,25.93,166.46,442.71,0.881
6,235.00,319.00,25.17,174.43,434.03,0.919
7,89.00,476.00,26.35,165.02,364.58,0.846
8,471.00,384.00,23.82,179.50,386.28,0.915
9,336.00,465.00,26.72,176.76,455.73,0.907
10,369.00,494.00,26.79,171.29,499.13,0.912
11,498.00,454.00,30.10,164.28,611.98,0.876
12,462.00,444.00,29.24,166.28,598.96,0.904
13,374.00,478.00,27.08,172.11,490.45,0.935
14,353.00,344.00,25.35,177.60,429.69,0.871
15,416.00,465.00,25.78,174.08,451.39,0.861
16,362.00,319.00,26.79,173.93,486.11,0.889
17,109.00,387.00,23.29,177.94,364.58,0.906
18,103.00,418.00,25.97,167.73,457.90,0.900
19,49.00,430.00,27.28,160.97,516.49,0.891
20,114.00,495.00,28.61,165.15,564.24,0.852
21,121.00,471.00,32.71,160.86,718.32,0.888
22,188.00,374.00,25.17,170.58,429.69,0.910
23,244.00,459.00,26.10,169.58,468.75,0.894
24,178.00,404.00,23.44,175.20,364.58,0.906
25,12.00,384.00,26.81,162.11,494.79,0.904
27,199.00,331.00,25.86,176.64,449.22,0.846
28,66.00,462.00,28.47,160.59,542.53,0.884
29,290.00,385.00,26.44,157.91,473.09,0.902
30,162.00,486.00,24.42,170.99,390.62,0.866
31,58.00,475.00,28.34,160.24,438.37,0.821
32,312.00,458.00,23.85,165.74,386.28,0.915
33,332.00,451.00,23.29,176.59,364.58,0.906
34,196.00,473.00,23.82,178.96,386.28,0.915
35,371.00,459.00,30.36,171.91,642.36,0.887
36,380.00,319.00,29.38,174.64,603.30,0.911
37,423.00,353.00,30.05,173.88,614.15,0.903
38,501.00,322.00,26.06,183.94,457.90,0.900
39,403.00,393.00,31.79,169.52,698.78,0.856
40,361.00,393.00,32.51,168.56,729.17,0.893
41,406.00,452.00,30.51,174.04,633.68,0.907
42,501.00,392.00,34.93,163.07,863.72,0.903
43,411.00,411.00,34.83,163.11,837.67,0.904
44,444.00,421.00,34.69,159.60,831.16,0.918
45,319.00,474.00,38.69,159.61,1063.37,0.896
46,422.00,445.00,30.10,174.01,633.68,0.875
47,491.00,340.00,45.07,153.85,1460.50,0.923
48,483.00,400.00,32.61,171.66,744.36,0.861
49,354.00,469.00,38.31,158.18,1026.48,0.919
50,333.00,405.00,36.61,158.93,909.29,0.901
51,327.00,372.00,35.72,163.62,870.23,0.863
52,461.00,462.00,30.14,167.46,616.32,0.882
53,367.00,443.00,26.68,172.60,507.81,0.876
54,453.00,382.00,25.60,179.59,438.37,0.872
55,379.00,357.00,29.60,172.92,616.32,0.896
56,440.00,392.00,27.95,175.38,533.85,0.921
57,429.00,408.00,28.63,170.39,566.41,0.878
58,345.00,321.00,27.50,175.96,520.83,0.898
59,469.00,328.00,26.10,176.03,460.07,0.877
60,317.00,495.00,33.33,163.05,779.08,0.901
61,386.00,400.00,30.76,170.19,633.68,0.907
62,187.00,341.00,25.21,177.92,431.86,0.886
63,336.00,354.00,33.01,167.67,746.53,0.914
64,409.00,364.00,32.61,163.51,746.53,0.914
65,439.00,459.00,48.77,147.46,1705.73,0.903
66,479.00,454.00,38.44,157.51,1037.33,0.884
67,353.00,501.00,29.46,171.74,566.41,0.864
68,358.00,428.00,30.77,172.12,646.70,0.893
69,464.00,369.00,29.09,171.66,559.90,0.878
70,385.00,423.00,29.09,169.87,559.90,0.913
71,69.00,335.00,34.79,158.63,835.50,0.922
72,82.00,353.00,46.00,148.49,1512.59,0.880
73,309.00,382.00,34.58,158.92,824.65,0.902
74,59.00,314.00,38.89,151.88,1054.69,0.864
75,253.00,498.00,43.81,153.73,1319.44,0.892
76,240.00,415.00,32.98,169.42,763.89,0.904
77,257.00,326.00,42.57,156.01,1289.06,0.903
78,127.00,387.00,34.20,160.59,818.14,0.903
79,55.00,396.00,51.72,139.30,1935.76,0.885
80,154.00,349.00,32.05,165.89,709.64,0.922
81,87.00,375.00,33.69,161.72,794.27,0.869
82,287.00,347.00,30.57,168.18,644.53,0.880
83,265.00,402.00,36.73,155.19,948.35,0.874
84,249.00,375.00,33.38,169.91,759.55,0.887
85,293.00,456.00,51.01,144.43,1872.83,0.887
86,153.00,470.00,37.88,157.49,1004.77,0.874
87,189.00,391.00,32.94,156.14,742.19,0.909
88,249.00,476.00,35.10,166.12,846.35,0.885
89,141.00,373.00,35.42,159.51,846.35,0.913
90,283.00,329.00,31.28,165.55,651.04,0.899
91,171.00,457.00,39.95,158.72,1141.49,0.909
92,114.00,404.00,37.16,156.72,961.37,0.886
93,181.00,421.00,39.11,158.78,1102.43,0.878
94,215.00,490.00,38.42,159.47,1009.11,0.867
95,223.00,454.00,46.60,150.10,1542.97,0.898
96,104.00,438.00,43.38,153.09,1334.64,0.918
97,150.00,440.00,40.95,158.36,1158.85,0.888
98,273.00,361.00,37.77,160.71,1015.62,0.891
99,111.00,369.00,36.10,159.15,902.78,0.903
100,127.00,444.00,41.63,154.24,1208.77,0.885
101,48.00,449.00,40.00,145.55,1134.98,0.887
102,132.00,331.00,34.50,163.48,831.16,0.918
103,93.00,395.00,41.56,149.50,1213.11,0.889
104,50.00,352.00,34.67,156.59,828.99,0.895
105,81.00,319.00,34.91,160.25,872.40,0.884
106,245.00,396.00,33.92,167.81,792.10,0.874
107,32.00,382.00,44.74,147.66,1430.12,0.903
108,146.00,418.00,38.31,157.65,1037.33,0.910
109,110.00,335.00,37.91,158.84,1026.48,0.893
110,52.00,372.00,34.50,161.46,826.82,0.913
111,234.00,383.00,24.82,177.28,429.69,0.910
112,13.00,403.00,40.21,142.75,1100.26,0.884
113,235.00,488.00,30.76,168.17,642.36,0.887
114,202.00,458.00,28.47,173.39,549.05,0.885
115,151.00,389.00,26.71,174.08,486.11,0.889
116,165.00,410.00,27.11,171.45,483.94,0.895
117,82.00,446.00,33.21,158.82,766.06,0.886
118,28.00,468.00,30.04,154.71,620.66,0.937
119,184.00,358.00,30.09,167.80,618.49,0.909
120,68.00,432.00,37.19,153.82,948.35,0.874
121,270.00,342.00,29.61,172.04,592.45,0.871
122,37.00,414.00,32.20,155.43,716.15,0.908
123,268.00,471.00,30.28,166.39,618.49,0.909
124,136.00,462.00,28.35,170.88,544.70,0.878
125,28.00,450.00,32.56,154.28,677.08,0.889
126,91.00,335.00,26.12,173.84,451.39,0.898
127,212.00,472.00,26.27,175.37,470.92,0.887
128,264.00,446.00,37.71,159.97,1013.45,0.907
129,311.00,317.00,29.66,173.54,594.62,0.864
