Mask_ID,Center_X_px,Center_Y_px,Diameter_μm,Mean_Intensity,Area_μm²,Circularity
0,233.00,124.00,38.38,148.38,1041.67,0.914
1,260.00,96.00,40.17,148.52,1154.51,0.920
2,222.00,52.00,43.01,145.42,1302.08,0.912
3,302.00,65.00,35.75,151.68,909.29,0.901
4,238.00,99.00,41.29,146.06,1223.96,0.913
5,76.00,101.00,48.90,138.55,1679.69,0.881
6,14.00,146.00,34.73,144.06,833.33,0.899
7,56.00,112.00,38.44,144.81,1035.16,0.890
8,252.00,116.00,38.33,150.35,1024.31,0.898
9,214.00,98.00,47.02,139.28,1592.88,0.891
10,281.00,99.00,38.38,149.63,1046.01,0.917
11,161.00,60.00,47.70,140.56,1638.45,0.882
12,283.00,121.00,39.85,147.54,1121.96,0.877
13,178.00,139.00,36.12,149.12,913.63,0.906
14,311.00,97.00,44.53,143.91,1414.93,0.910
15,144.00,77.00,40.79,145.66,1202.26,0.897
16,102.00,200.00,32.12,156.22,709.64,0.922
17,281.00,60.00,36.66,150.76,937.50,0.883
18,289.00,79.00,37.27,153.16,959.20,0.931
19,85.00,128.00,34.94,148.91,859.38,0.898
20,313.00,167.00,36.39,147.88,930.99,0.895
21,180.00,74.00,40.76,146.21,1197.92,0.894
22,82.00,149.00,40.65,142.03,1143.66,0.894
23,251.00,137.00,37.89,151.86,998.26,0.876
24,202.00,68.00,46.82,139.72,1558.16,0.913
25,282.00,40.00,36.39,149.31,904.95,0.897
26,99.00,75.00,39.45,143.73,1113.28,0.904
27,259.00,304.00,33.05,154.13,757.38,0.905
28,198.00,140.00,34.63,151.53,846.35,0.925
29,34.00,80.00,29.26,154.76,585.94,0.919
30,301.00,45.00,33.54,152.56,794.27,0.897
31,231.00,147.00,44.59,142.31,1373.70,0.889
32,261.00,69.00,41.51,145.78,1197.92,0.894
33,210.00,156.00,40.10,146.54,1143.66,0.894
34,92.00,16.00,36.49,147.52,917.97,0.910
35,97.00,112.00,38.38,147.07,1046.01,0.917
36,165.00,158.00,44.28,142.94,1302.08,0.837
37,178.00,105.00,33.19,152.48,766.06,0.916
38,124.00,108.00,35.65,147.81,891.93,0.884
39,125.00,217.00,39.61,145.39,1093.75,0.896
40,242.00,61.00,34.14,153.45,815.97,0.922
41,305.00,278.00,36.38,148.48,933.16,0.917
42,96.00,173.00,31.31,153.71,677.08,0.902
43,229.00,27.00,42.47,143.98,1269.53,0.883
44,279.00,154.00,50.97,138.59,1794.70,0.868
45,185.00,54.00,36.00,151.60,889.76,0.838
46,174.00,122.00,28.34,157.79,544.70,0.878
47,114.00,91.00,37.80,147.67,983.07,0.906
48,140.00,313.00,34.93,150.18,868.06,0.880
49,255.00,159.00,43.95,140.65,1393.23,0.896
50,160.00,97.00,37.51,145.96,1004.77,0.899
51,241.00,289.00,34.67,150.56,822.48,0.908
52,252.00,11.00,35.18,145.02,855.03,0.894
53,209.00,270.00,43.05,142.12,1297.74,0.909
54,99.00,313.00,32.54,152.09,713.98,0.883
55,114.00,125.00,38.75,145.62,1048.18,0.901
56,112.00,45.00,28.98,158.71,566.41,0.913
57,80.00,215.00,32.94,152.95,718.32,0.888
58,24.00,93.00,26.34,158.99,473.09,0.902
59,211.00,124.00,39.53,145.50,1141.49,0.909
60,24.00,35.00,32.94,139.70,789.93,0.892
61,188.00,264.00,30.93,154.70,655.38,0.905
62,265.00,50.00,30.20,157.92,625.00,0.895
63,102.00,142.00,37.62,143.85,998.26,0.876
64,44.00,255.00,32.77,146.39,740.02,0.885
65,276.00,311.00,32.94,152.38,785.59,0.887
66,233.00,170.00,42.18,140.39,1260.85,0.900
67,15.00,166.00,38.68,140.28,1056.86,0.908
68,56.00,131.00,31.29,150.99,679.25,0.882
69,204.00,250.00,32.20,156.12,716.15,0.908
70,57.00,94.00,26.72,164.48,462.24,0.892
71,96.00,94.00,28.49,161.75,549.05,0.885
72,295.00,300.00,45.48,139.64,1462.67,0.887
73,85.00,61.00,27.36,161.84,499.13,0.897
74,82.00,195.00,41.14,141.82,1104.60,0.887
75,186.00,281.00,31.80,154.30,690.10,0.906
76,157.00,181.00,48.64,138.98,1595.05,0.850
77,274.00,290.00,43.38,142.84,1310.76,0.843
78,170.00,273.00,30.76,153.46,642.36,0.920
79,81.00,236.00,44.30,138.05,1386.72,0.876
80,192.00,92.00,38.06,146.98,1028.65,0.902
81,178.00,178.00,33.28,152.62,770.40,0.921
82,246.00,82.00,28.49,157.84,557.73,0.865
83,123.00,62.00,45.83,138.26,1471.35,0.892
84,170.00,254.00,35.75,146.93,898.44,0.872
85,173.00,223.00,40.65,141.34,1176.22,0.902
86,67.00,83.00,25.54,161.11,440.54,0.904
87,266.00,127.00,26.72,169.14,462.24,0.892
88,19.00,291.00,37.56,137.42,985.24,0.890
89,222.00,303.00,49.89,136.99,1768.66,0.882
90,187.00,158.00,40.32,147.07,1158.85,0.923
91,72.00,11.00,28.10,155.37,533.85,0.885
92,234.00,269.00,37.56,145.70,970.05,0.894
93,269.00,11.00,27.38,156.45,512.15,0.883
94,295.00,236.00,28.67,159.14,555.56,0.921
95,19.00,186.00,38.35,137.23,1050.35,0.895
96,62.00,207.00,41.01,138.33,1148.00,0.897
97,97.00,216.00,28.05,160.68,516.49,0.891
98,191.00,122.00,32.78,151.25,740.02,0.885
99,180.00,303.00,54.43,134.29,2057.29,0.791
100,302.00,137.00,30.85,153.78,655.38,0.905
101,201.00,178.00,52.70,135.72,1994.36,0.898
102,142.00,60.00,24.57,167.39,405.82,0.888
103,91.00,34.00,27.80,157.24,538.19,0.892
104,226.00,76.00,48.14,139.03,1573.35,0.847
105,223.00,283.00,26.68,163.88,457.90,0.884
106,49.00,35.00,32.34,147.92,720.49,0.913
107,283.00,268.00,37.65,145.31,970.05,0.894
108,311.00,253.00,33.59,150.25,768.23,0.868
109,118.00,201.00,23.75,163.18,405.82,0.888
110,152.00,211.00,45.70,138.65,1501.74,0.889
111,159.00,136.00,32.15,146.20,724.83,0.887
112,41.00,65.00,30.24,152.73,620.66,0.889
113,257.00,281.00,28.10,156.99,527.34,0.850
114,129.00,299.00,28.71,160.01,549.05,0.885
115,179.00,37.00,26.43,162.65,464.41,0.885
116,162.00,80.00,26.27,162.90,468.75,0.857
117,197.00,38.00,34.79,149.69,835.50,0.865
118,96.00,50.00,25.45,162.43,440.54,0.904
119,112.00,241.00,42.04,142.03,1243.49,0.911
120,291.00,200.00,43.25,138.57,1334.64,0.895
121,72.00,36.00,41.22,139.76,1217.45,0.902
122,257.00,262.00,32.06,151.05,707.47,0.866
123,82.00,82.00,25.35,166.09,434.03,0.880
124,38.00,48.00,27.33,154.73,499.13,0.861
125,164.00,40.00,26.10,160.38,473.09,0.902
126,242.00,306.00,24.78,167.37,418.84,0.916
127,147.00,45.00,28.25,158.00,533.85,0.921
128,211.00,21.00,29.09,158.14,572.92,0.865
129,300.00,154.00,25.21,168.24,423.18,0.869
130,112.00,175.00,24.49,168.85,399.31,0.885
131,206.00,231.00,36.56,146.99,941.84,0.887
132,174.00,200.00,49.02,137.82,1718.75,0.910
133,132.00,92.00,27.41,156.26,520.83,0.898
134,27.00,212.00,37.11,135.62,961.37,0.886
135,253.00,34.00,36.77,146.78,950.52,0.922
136,305.00,223.00,29.87,153.86,618.49,0.909
137,40.00,235.00,42.95,133.93,1323.78,0.872
138,154.00,281.00,27.52,157.64,512.15,0.883
139,29.00,14.00,40.24,133.81,1143.66,0.894
140,60.00,22.00,26.37,158.52,464.41,0.885
141,153.00,301.00,24.49,166.46,392.80,0.900
142,28.00,136.00,29.26,150.90,577.26,0.905
143,297.00,110.00,24.63,168.86,397.14,0.909
144,31.00,154.00,34.49,145.15,824.65,0.932
145,281.00,179.00,43.73,142.37,1347.66,0.882
146,187.00,248.00,24.42,161.41,407.99,0.864
147,225.00,209.00,28.43,144.30,562.07,0.871
148,266.00,194.00,41.09,136.09,1193.58,0.891
149,197.00,316.00,26.44,163.88,486.11,0.927
150,80.00,299.00,33.25,146.09,748.70,0.895
151,60.00,242.00,26.10,149.00,460.07,0.916
152,144.00,256.00,37.88,143.57,991.75,0.914
153,47.00,276.00,49.29,132.31,1729.60,0.882
154,121.00,262.00,44.39,136.36,1404.08,0.887
155,57.00,225.00,28.34,146.25,546.88,0.858
156,16.00,261.00,29.56,150.00,572.92,0.865
157,301.00,183.00,29.91,150.33,622.83,0.851
158,55.00,154.00,58.04,130.51,2029.08,0.755
159,71.00,254.00,23.57,154.52,362.41,0.870
160,201.00,298.00,30.11,151.93,611.98,0.890
161,54.00,56.00,23.67,155.08,381.94,0.904
162,222.00,257.00,23.52,165.83,368.92,0.873
163,139.00,286.00,27.45,156.82,507.81,0.842
164,269.00,27.00,25.17,158.49,442.71,0.938
165,313.00,209.00,26.68,150.65,470.92,0.871
166,268.00,252.00,23.29,161.33,364.58,0.863
167,13.00,246.00,24.27,148.29,388.45,0.890
168,107.00,31.00,26.10,148.94,460.07,0.877
169,12.00,276.00,25.17,151.22,429.69,0.910
170,208.00,214.00,25.99,147.90,460.07,0.877
171,235.00,230.00,23.85,153.62,386.28,0.915
172,157.00,181.00,50.41,136.96,1786.02,0.846
173,249.00,351.00,58.50,132.99,2480.47,0.890
174,204.00,424.00,44.69,141.36,1436.63,0.871
175,205.00,350.00,44.04,142.45,1388.89,0.915
176,294.00,366.00,42.50,145.73,1260.85,0.900
177,225.00,365.00,50.13,137.64,1831.60,0.920
178,154.00,349.00,33.59,151.95,781.25,0.882
179,129.00,354.00,50.44,136.86,1820.75,0.881
180,226.00,342.00,36.10,152.05,909.29,0.901
181,150.00,440.00,42.18,144.03,1302.08,0.912
182,81.00,319.00,36.77,148.05,946.18,0.918
183,227.00,431.00,40.52,145.32,1165.36,0.911
184,190.00,442.00,43.30,142.93,1367.19,0.910
185,245.00,396.00,35.57,152.13,878.91,0.899
186,222.00,454.00,48.71,136.75,1684.03,0.892
187,132.00,331.00,36.95,148.83,933.16,0.905
188,202.00,368.00,27.50,162.16,501.30,0.928
189,309.00,381.00,36.67,149.98,883.25,0.903
190,181.00,421.00,41.53,145.11,1191.41,0.873
191,268.00,382.00,38.29,146.82,1013.45,0.907
192,171.00,457.00,41.56,145.11,1239.15,0.884
193,227.00,397.00,29.09,162.52,568.58,0.892
194,240.00,415.00,35.36,150.51,883.25,0.876
