Mask_ID,Center_X,Center_Y,Diameter,Mean_Intensity,Area,Circularity
0,235.00,207.00,40.66,28.90,1204.00,0.892
1,255.00,72.00,29.66,15.55,583.50,0.885
16,171.00,328.00,25.65,12.26,449.00,0.865
17,103.00,351.00,25.18,10.93,422.50,0.907
25,447.00,279.00,24.74,15.63,373.00,0.865
26,382.00,122.00,25.30,13.88,420.00,0.869
34,313.00,313.00,29.97,20.83,631.50,0.870
48,447.00,279.00,26.20,12.26,468.00,0.883
