Mask_ID,Center_X,Center_Y,Diameter,Mean_Intensity,Area,Circularity
0,235.00,207.00,41.47,29.95,1270.00,0.886
1,256.00,72.00,28.70,21.02,573.00,0.874
18,102.00,352.00,25.03,13.42,445.00,0.883
19,172.00,329.00,26.96,14.99,478.50,0.848
20,310.00,368.00,22.45,11.43,328.00,0.893
28,382.00,122.00,25.51,18.37,454.50,0.853
29,448.00,279.00,24.13,21.38,390.50,0.864
31,468.00,62.00,20.93,11.43,274.50,0.850
39,313.00,313.00,29.59,26.85,617.00,0.870
